1 32 -203 26493 26490 27918 27843 29263 29183 30017 30663 30738 30644 31144 31069 31072 30851 30848 31069 31144 30923 30848 30851 31072 31069 31144 30923 30848 31069 31072 30851 30848 30923 31144 31069 1025 24 0.0048618350000000365
2 32 -69 39932 40795 41539 41324 40979 41194 41539 41043 42894 42679 42334 42549 42894 42308 42804 42589 42244 42459 42804 42308 42894 42679 42334 42549 42894 42308 42804 42589 42244 42459 42804 42308 1025 21 0.004622638000000068
3 32 -557 -311 -73 29182 31501 33599 33104 35024 34477 36522 37017 36256 36908 36413 36667 36015 36510 36256 37017 36522 35761 37692 36903 38568 37764 36940 37744 38568 37693 38454 37650 36889 37764 1025 32 0.00521951899999995
4 32 -419 -189 27603 27442 29400 31049 30764 32201 33391 32990 34678 34273 35888 35283 35688 35038 34633 36098 35439 36089 36490 35840 35439 36098 35288 35995 36645 35986 36387 35737 35336 35995 36645 1025 31 0.007545787999999831
5 32 -269 -21 37748 39194 40160 39675 41739 41939 41394 43155 42955 42391 42852 42151 42715 42915 42454 43155 42955 42391 42852 42151 42715 42915 42454 43155 42955 42391 42852 42151 42715 42915 42454 1025 17 0.004717850999999884
6 32 -386 -138 9926 11943 12844 12689 13425 13116 12559 14702 15011 14275 14867 14558 13966 14708 13807 14543 14852 14116 14271 13962 14698 14543 14852 14116 14271 13962 14698 14543 14852 14116 14271 1025 23 0.0054209230000001885
7 32 -705 -477 -264 -62 12554 14957 14737 17211 18642 18267 20617 19960 19969 19177 20869 20860 20037 21308 22016 22673 21965 21974 21317 22025 22016 22673 21965 21974 21317 22025 22016 22673 21965 1025 24 0.004988839999999994
8 32 -796 -555 -331 -107 19009 21462 23870 23639 25219 26290 26663 26747 26503 27895 27811 27438 27522 27895 27417 27430 27346 27333 27811 27895 27522 27438 27811 27333 27417 27895 27811 27438 27522 1025 29 0.004585923000000047
9 32 -57 37961 39998 39515 41433 42396 42965 42412 42788 42219 41843 42412 42965 42396 41843 42219 42788 42412 42965 42396 41843 42412 42788 42219 41843 42396 42965 42412 42788 42219 41843 42412 42965 1025 18 0.0049798439999999555
10 32 -132 36253 37193 36943 38679 38390 39730 39324 39822 40223 39730 39329 39822 39324 39730 39237 39638 39232 39730 40223 39822 39329 39730 39232 39725 40223 39822 39329 39730 40223 39725 39975 39574 1025 28 0.00463847499999992
11 32 -586 -347 -115 21355 23329 23100 24984 25322 24990 24652 25780 25098 27331 26588 27175 26386 28832 29164 28577 29320 28988 28245 28927 29259 28577 29320 28988 28245 28927 29259 28577 29320 28988 1025 24 0.004870619000000076
12 32 -304 -83 1810 4138 2328 0 2311 4269 6141 4183 5993 7541 5731 4183 6141 4269 6079 7627 5817 4269 6141 4183 5993 7541 5731 4183 6141 4269 6079 7627 5817 4269 6141 1025 19 0.00513525799999992
13 32 -345 -101 16245 15920 18014 19363 20523 20109 20157 19539 19491 20109 20523 19905 19491 20066 19411 20029 19454 20969 20351 19424 21789 22444 21284 21902 21247 22407 21789 22444 21284 21902 21247 1025 28 0.00489065100000019
14 32 -447 -268 -94 13488 15535 17471 17331 19804 19611 21985 21252 20174 21774 20478 19155 21443 19843 22047 20417 21713 19777 18481 20417 22047 20111 18481 19777 21713 20417 22047 20111 18481 20417 1025 28 0.005076189000000175
15 32 -668 -423 -187 18207 18127 20374 19704 19784 19035 21513 21433 22758 21840 21920 20683 21601 21521 22758 21840 21920 20683 21601 21521 22758 21840 21920 20683 21601 21521 22758 21840 21920 20683 1025 17 0.004790677999999993
16 32 -182 3426 4377 3658 6149 8562 10707 9867 12034 14125 13174 11307 12470 13421 12258 14125 13174 11307 12470 13421 12258 14125 13174 11307 12470 13421 12258 14125 13174 11307 12470 13421 12258 1025 15 0.0051788670000001424
17 32 -201 6665 9019 10002 9469 11798 13758 14874 14329 16786 15917 17716 16733 15617 16600 17716 15917 17504 18143 17160 16521 17504 16388 17027 18143 17504 16521 17160 18143 17027 16388 17504 18143 1025 31 0.004945698999999859
18 32 -129 46462 46331 45835 46160 46291 45966 46462 46331 45835 46160 46291 45966 46462 46331 45835 46160 46291 45966 46462 46331 45835 46160 46291 45966 46462 46331 45835 46160 46291 45966 46462 46331 1025 7 0.004702774999999937
19 32 -283 -46 10337 12728 14867 15239 14108 15948 17247 16875 17761 16462 17016 16130 16502 15948 17247 16875 17761 16462 17016 16130 16502 15948 17247 16875 17761 16462 17016 16130 16502 15948 17247 1025 15 0.005378276000000071
20 32 -517 -267 -19 28118 29928 31677 31676 31321 33386 33387 32918 34979 34978 34228 36144 36145 35192 36683 36682 35728 35729 36683 35510 36314 36313 35509 36682 36683 35729 35728 36682 35509 36313 1025 32 0.004799143999999922
21 32 -159 38092 39373 40008 39893 39474 39589 40008 39555 39440 40069 39650 39765 39298 39751 39636 40055 39602 40069 39650 39765 39298 39751 39636 40055 39602 40069 39650 39765 39298 39751 39636 40055 1025 18 0.004567589000000094
22 32 -41 20925 22914 24842 25116 24912 26096 25822 26021 25555 25356 25822 26096 25630 25356 25555 26021 25822 26096 25630 25356 25822 26021 25555 25356 25630 26096 25822 26021 25555 25356 25822 26096 1025 19 0.004956180000000199
23 32 4546 6545 8435 9802 10740 10141 11901 12884 11946 10963 12080 10962 9845 10963 11946 12884 11901 12801 11863 10963 12080 10962 9845 10963 11946 12884 11901 12801 11863 10963 12080 10962 9845 1025 19 0.004754439000000055
24 32 -114 31769 32729 32684 34715 34581 34837 34665 34799 34543 34715 34581 34837 34665 34799 34543 34715 34581 34837 34665 34799 34543 34715 34581 34837 34665 34799 34543 34715 34581 34837 34665 34799 1025 10 0.007511743000000015
25 32 -176 36553 37009 36916 37307 36939 36548 36916 37009 36641 36548 36939 37307 36916 37009 36641 36548 36939 37307 36916 37009 36641 36548 36939 37307 36916 37009 36641 36548 36939 37307 36916 37009 1025 13 0.005218323000000025
26 32 -238 -4 25924 27756 29353 29230 29089 31382 31052 31175 30831 32738 32615 32945 32566 32689 32359 32738 32615 32945 32566 32689 32359 32738 32615 32945 32566 32689 32359 32738 32615 32945 32566 1025 17 0.004763708000000033
27 32 -413 -163 28551 29505 29484 31029 32038 32001 32252 31868 31948 31697 31734 31654 32038 32001 32252 31868 31948 31697 31734 31654 32038 32001 32252 31868 31948 31697 31734 31654 32038 32001 32252 1025 14 0.004777527999999975
28 32 -200 8441 10233 9602 12095 14127 13210 14328 13155 14072 14945 14028 14530 13657 14574 14072 14945 14028 14530 13657 14574 14072 14945 14028 14530 13657 14574 14072 14945 14028 14530 13657 14574 1025 15 0.00500477900000007
29 32 -425 -224 -24 19284 21410 22874 23992 24844 24719 23916 26125 25276 26351 27345 27470 26618 26493 27345 26427 27230 27355 26552 27470 27345 26493 26618 27470 26552 27355 27230 26427 27345 27470 1025 31 0.004621272000000065
