-1 15 1 3956 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 2.992e-06
-2 15 1 1649 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2.585e-06
-3 15 1 6751 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 2.818e-06
-4 15 1 7163 0 1 1 1 1 0 0 0 0 0 0 0 1 0 0 104 6.232e-06
-5 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 32767 0.000620982
-6 15 1 1988 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1.891e-06
-7 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 32689 0.000610839
-8 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 32755 0.000602702
-9 15 1 4507 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1.793e-06
-10 15 1 10347 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 1.803e-06
-11 15 1 3804 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1.745e-06
-12 15 1 7822 1 1 1 1 1 1 0 1 0 0 0 0 0 0 0 10 1.983e-06
-13 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 32617 0.000610739
-14 15 1 3588 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1.813e-06
-15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 32 2.562e-06
-16 15 1 7011 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 2.865e-06
-17 15 1 1508 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1.866e-06
-18 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22911 0.000436473
-19 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 32761 0.000751746
-20 15 1 17219 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 91 4.354e-06
-21 15 1 10479 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1.949e-06
-22 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8544 0.000166776
-23 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20134 0.000382139
-24 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23790 0.000651824
-25 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17480 0.000400761
-26 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8530 0.000173876
-27 15 1 1265 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2.941e-06
-28 15 1 2823 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 2.154e-06
-29 15 1 2028 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1.781e-06
-30 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 32407 0.000693361
-31 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30740 0.000606541
-32 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1853 4.2687e-05
-33 15 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1.753e-06
-34 15 1 16029 1 0 0 1 1 0 1 0 1 1 1 1 0 0 0 2756 8.3403e-05
-35 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17633 0.000417819
-36 15 1 5050 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 5.252e-06
-37 15 1 15430 1 1 0 1 0 0 0 1 0 1 1 0 1 1 1 1800 3.8555e-05
-38 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 424 1.3002e-05
-39 15 1 1840 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2.758e-06
-40 15 1 15220 1 1 1 1 1 0 0 0 0 1 1 1 0 1 0 261 8.134e-06
