-1 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.8037e-05
-2 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.5904e-05
-3 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.7831e-05
-4 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.6969e-05
-5 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.7028e-05
-6 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.7529e-05
-7 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.6807e-05
-8 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.7317e-05
-9 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.617e-05
-10 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.9051e-05
-11 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.6691e-05
-12 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.6241e-05
-13 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.7016e-05
-14 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.7772e-05
-15 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.6237e-05
-16 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.5716e-05
-17 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.6932e-05
-18 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.6438e-05
-19 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.6908e-05
-20 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.6577e-05
-21 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.5711e-05
-22 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.6597e-05
-23 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.6474e-05
-24 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.683e-05
-25 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.6718e-05
-26 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.7049e-05
-27 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.5916e-05
-28 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.5626e-05
-29 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.6653e-05
-30 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.6309e-05
-31 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.607e-05
-32 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.5954e-05
-33 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.6089e-05
-34 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.6974e-05
-35 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.7033e-05
-36 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.587e-05
-37 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.6943e-05
-38 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.6034e-05
-39 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.6781e-05
-40 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.6751e-05
-41 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.5792e-05
-42 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.7238e-05
-43 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.7065e-05
-44 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.6662e-05
-45 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.661e-05
-46 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 3.1882e-05
-47 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.6109e-05
-48 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.5983e-05
-49 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.5349e-05
-50 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.6107e-05
-51 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.5319e-05
-52 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.6848e-05
-53 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.5889e-05
-54 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.5268e-05
-55 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.6008e-05
-56 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.6569e-05
-57 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.7244e-05
-58 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.5658e-05
-59 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.6386e-05
-60 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.7218e-05
-61 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.5144e-05
-62 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.561e-05
-63 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.6011e-05
-64 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.5932e-05
-65 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.5733e-05
-66 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 2.3802e-05
-67 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 2.2163e-05
-68 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 2.1143e-05
-69 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.5396e-05
-70 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.6235e-05
-71 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.7065e-05
-72 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.8045e-05
-73 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.681e-05
-74 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.6336e-05
-75 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.6659e-05
-76 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.5483e-05
-77 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.6364e-05
-78 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.6275e-05
-79 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.5927e-05
-80 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.7495e-05
-81 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.5818e-05
-82 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.678e-05
-83 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.7228e-05
-84 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.8796e-05
-85 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.6445e-05
-86 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.5639e-05
-87 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.5968e-05
-88 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.6251e-05
-89 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.5696e-05
-90 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.5315e-05
-91 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.623e-05
-92 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 2.9787e-05
-93 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.6127e-05
-94 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.6221e-05
-95 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.7798e-05
-96 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.6373e-05
-97 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.6265e-05
-98 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.7295e-05
-99 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.6117e-05
-100 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.6743e-05
-101 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.6379e-05
-102 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.7833e-05
-103 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.5721e-05
-104 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.6197e-05
-105 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.6237e-05
-106 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.6937e-05
-107 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.5844e-05
-108 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.8335e-05
-109 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.6724e-05
-110 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.6015e-05
