1 16 32831 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0.58192
2 16 41428 1 1 0 1 1 1 1 1 1 0 1 0 1 1 1 1 0.589374
3 16 40762 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0.791832
4 16 38590 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0.711647
5 16 30826 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0.714056
6 16 40965 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 0.902217
7 16 37259 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 0.733937
8 16 39212 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0.70211
9 16 44903 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0.737415
10 16 38557 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0.650885
11 16 36175 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0.530665
12 16 34079 1 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1 0.683807
13 16 39776 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0.604809
14 16 36852 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 0.548627
15 16 44720 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0.476276
16 16 38856 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 0.624017
17 16 47901 1 1 1 0 1 0 1 1 1 1 1 1 1 0 1 1 0.607017
18 16 36383 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0.700074
19 16 46788 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 0.821249
20 16 33118 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 0.548674
21 16 37671 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0.732619
22 16 33191 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0.747768
23 16 35906 0 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0.586451
24 16 42155 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0.792837
25 16 27467 1 1 1 0 0 0 1 1 1 1 1 0 1 1 1 1 0.65744
26 16 37709 1 1 1 1 0 1 1 0 1 1 1 0 1 1 1 0 0.724665
27 16 48610 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 0.495086
28 16 38716 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0.712723
29 16 42782 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 0.62774
30 16 42884 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 0.64308
31 16 39210 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0.737155
32 16 50344 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0.713249
33 16 38852 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1 0.551466
34 16 41737 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0.738039
35 16 35398 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0.764913
36 16 37921 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 0.790807
37 16 37533 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 0.658942
38 16 39364 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 0.658802
39 16 33652 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 1 0.764862
40 16 40532 1 1 1 1 1 1 1 0 0 0 1 1 1 0 1 1 0.720153
