1 16 32831 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0.00505853
2 16 41428 1 1 0 1 1 1 1 1 1 0 1 0 1 1 1 1 0.00500686
3 16 40762 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0.00499696
4 16 38590 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0.004989
5 16 30826 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0.00505713
6 16 40965 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 0.00501878
7 16 37259 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 0.00499648
8 16 39212 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0.00500023
9 16 44903 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0.00500068
10 16 38557 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0.00499705
11 16 36175 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0.00499451
12 16 34079 1 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1 0.00499288
13 16 39776 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0.00501957
14 16 36852 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 0.00499337
15 16 44720 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0.00499664
16 16 38856 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 0.0050038
17 16 47901 1 1 1 0 1 0 1 1 1 1 1 1 1 0 1 1 0.00500893
18 16 36383 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0.00500892
19 16 46788 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 0.00500375
20 16 33118 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 0.00499532
21 16 37671 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0.00500471
22 16 33191 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0.00500857
23 16 35906 0 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0.00500617
24 16 42155 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0.00500869
25 16 27467 1 1 1 0 0 0 1 1 1 1 1 0 1 1 1 1 0.00501303
26 16 37709 1 1 1 1 0 1 1 0 1 1 1 0 1 1 1 0 0.00500317
27 16 48610 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 0.00500174
28 16 38716 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0.00500232
29 16 42782 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 0.00499581
30 16 42884 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 0.00500213
31 16 39210 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0.00500597
32 16 50344 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0050108
33 16 38852 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1 0.00500488
34 16 41737 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0.00499679
35 16 35398 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0.00500943
36 16 37921 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 0.00500583
37 16 37533 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 0.00500831
38 16 39364 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 0.00502022
39 16 33652 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 1 0.00501579
40 16 40532 1 1 1 1 1 1 1 0 0 0 1 1 1 0 1 1 0.00501434
