1 35 -113 2336 4275 3538 5041 5262 3759 5187 4966 6386 4958 6087 4667 4888 3759 5262 5041 3538 4966 6386 4958 6087 4667 4888 3759 5262 5041 3538 4966 6386 4958 6087 4667 4888 3759 5262 1226 18 0.005950096000000071
2 35 -703 -467 -250 -36 14179 16556 18817 19680 19465 21151 21826 21330 23284 24752 25097 24511 26369 26024 26239 25564 25349 26024 26369 25694 25349 25786 25053 25728 26073 25636 26369 26024 26239 25564 25349 26024 1226 30 0.005545826000000087
3 35 -44 28532 30697 32303 33333 33580 33033 35392 35145 34341 34588 35392 34444 36421 36174 35370 36022 35069 35873 36120 35468 36421 36174 35370 36022 35069 35873 36120 35468 36421 36174 35370 36022 35069 35873 36120 1226 21 0.005644627000000124
4 35 27946 30420 32752 34345 34060 35982 35564 37522 39267 38566 38851 38144 39747 39462 40163 39205 38504 39462 39747 38789 38504 39205 40163 39462 39747 38789 38504 39462 40163 39205 38504 39163 38089 39047 39748 39089 1226 28 0.0056098639999999644
5 35 -79 9321 11592 11760 10876 13153 15114 16888 18545 18377 17229 19678 19846 18189 19510 19342 18021 19678 19846 18189 19510 19342 18021 19678 19846 18189 19510 19342 18021 19678 19846 18189 19510 19342 18021 19678 1226 17 0.005653821999999975
6 35 -326 -106 2143 3653 4338 2828 3935 4232 3547 3250 4209 3102 3787 2828 4338 3653 2143 3250 4209 3102 3787 2828 4338 3653 2143 3250 4209 3102 3787 2828 4338 3653 2143 3250 4209 3102 1226 17 0.005765287000000008
7 35 22233 24641 26879 28920 29437 29582 29573 29555 31204 32784 32793 32658 34795 34786 34641 34650 34795 34278 34269 34786 34795 34650 34641 34786 34269 34278 34795 34786 34641 34650 34795 34278 34269 34786 34795 34650 1226 26 0.005682282999999844
8 35 -222 23698 26106 25807 27897 28248 27875 27524 27897 27467 29633 29984 29611 29260 29633 29012 29424 29051 28639 29602 28801 29422 28552 30316 29695 30496 29533 30287 29486 30107 29353 30316 29695 30496 29533 30287 1226 31 0.005483454000000165
9 35 -660 -427 -196 17223 16496 18755 20792 22568 23599 24099 23304 25640 25140 24122 26040 26540 25509 25009 26040 24968 27160 28178 27147 27647 26629 27660 28623 29562 29062 28123 28623 27660 28599 29562 29062 28123 1226 33 0.005628536999999989
10 35 -540 -295 -53 32624 34038 35067 34986 37144 36997 38562 38161 38308 37853 38254 38107 38562 38161 38308 37853 38254 38107 38562 38161 38308 37853 38254 38107 38562 38161 38308 37853 38254 38107 38562 38161 38308 1226 15 0.005403030999999947
11 35 24323 26636 28189 29450 29367 29906 29679 30446 30124 29789 31996 32318 31779 31862 31540 31457 33144 32492 33174 32407 33059 32377 33144 32492 33174 32407 33059 32377 33144 32492 33174 32407 33059 32377 33144 32492 1226 22 0.00549214099999995
12 35 -278 -41 32276 32674 32513 34439 34273 36303 36012 37405 37098 37259 36861 36700 37098 37405 37007 36700 36991 36400 37611 38009 38316 38025 38186 37879 37718 38025 38316 38009 37718 37879 38186 38025 38316 38009 1226 33 0.005562925999999857
13 35 -513 -265 -27 37927 39696 41327 42920 42871 43941 44859 44625 46343 45705 45035 45673 46343 45537 44899 45705 46343 45673 45035 45705 44899 45537 46343 45705 45035 45673 46343 45537 44899 45705 46343 45673 45035 1226 25 0.005655885000000138
14 35 26371 28516 29537 29516 31497 33437 33345 35254 34950 36802 36082 38521 37556 38789 37775 38751 37732 38746 37770 38789 37775 38751 37732 38746 37770 38789 37775 38751 37732 38746 37770 38789 37775 38751 37732 38746 1226 19 0.0054701790000000194
15 35 -357 -115 209 2689 4038 5154 4945 7254 6138 6897 5548 4789 6138 7254 5905 4789 5548 6897 6138 7254 5905 4789 6138 6897 5548 4789 5905 7254 6138 6897 5548 4789 6138 7254 5905 4789 1226 20 0.0056337659999998735
16 35 -92 37907 39243 38891 40691 40296 41262 40853 42643 42230 42639 42192 42587 42178 42625 42668 42273 42230 42643 42196 42591 42178 42625 42668 42273 42230 42643 42196 42591 42178 42625 42668 42273 42230 42643 42196 1226 21 0.0054779220000000794
17 35 -288 -50 29324 31595 33435 34321 34068 36157 36711 36418 37481 37162 38920 38575 39410 39060 39353 38981 38688 39060 39410 39038 38688 39033 38479 38851 38506 39060 39410 39038 38688 39060 39353 38981 38688 39038 1226 28 0.005561831999999933
18 35 -159 39335 41474 41189 42579 42224 43440 44613 44161 44446 43977 44429 44710 44425 44144 44613 44161 44446 43977 44429 44710 44425 44144 44613 44161 44446 43977 44429 44710 44425 44144 44613 44161 44446 43977 44429 1226 15 0.005655809000000067
19 35 36827 38108 38223 38146 38056 39730 39615 39705 39398 41042 40952 41067 40676 40561 40952 41042 40651 40561 40676 41067 40952 41042 40651 40561 40952 41067 40676 40561 40651 41042 40952 41067 40676 40561 40952 41042 1226 22 0.005454824999999941
20 35 10476 12673 13314 12867 14760 14119 13331 15750 17106 16227 15162 17534 18461 19340 18413 19054 19524 18883 18413 19340 18461 17534 18413 19054 19524 18883 18413 19340 18461 17534 18413 19054 19524 18883 18413 19340 1226 22 0.005593109999999957
21 35 -328 -85 33086 34846 34515 35949 35457 34936 36266 35618 37064 36369 37486 36723 37861 38556 37656 38177 38669 38148 37656 38556 37861 38382 38874 38353 37861 38556 37656 38177 38669 38148 37656 38556 37861 38382 1226 26 0.00553137799999992
22 35 24747 24707 27196 27062 29091 28919 29053 28797 28969 28835 29091 28919 29053 28797 28969 28835 29091 28919 29053 28797 28969 28835 29091 28919 29053 28797 28969 28835 29091 28919 29053 28797 28969 28835 29091 28919 1226 10 0.005496287999999794
23 35 -743 -502 -272 -43 15509 17274 18506 18015 19042 19498 18858 21206 21574 21118 20750 21241 20400 22732 23188 23556 23100 22732 22241 22697 23188 23556 23100 22732 23188 22697 23088 22632 23000 22609 23100 23556 1226 31 0.0055615380000000325
24 35 -224 7624 9221 10613 11277 10947 12948 12604 15062 17061 16535 17551 16887 16112 17671 18335 17319 18355 17691 16655 17671 18335 17319 18355 17691 16655 17671 18335 17319 18355 17691 16655 17671 18335 17319 18355 1226 20 0.005509560999999774
25 35 -29 1453 2679 3633 4554 3600 2679 1453 2407 3633 4554 3600 2679 3633 2407 3328 4554 3633 2679 3600 4554 3328 2407 3633 4554 3600 2679 3633 2407 3328 4554 3633 2679 3600 4554 3328 1226 18 0.00572248799999997
26 35 -520 -289 -64 12642 14763 15936 15828 16745 16340 18686 18237 19062 18560 17735 19238 18410 19417 18500 19002 17995 18912 19020 18518 18576 18468 18970 18912 19020 18518 18576 18468 18970 18912 19020 18518 18576 1226 26 0.005606821000000206
27 35 -534 -307 -100 20424 21542 22483 23335 23172 24358 23711 24705 23902 24549 23697 23050 24157 23223 24075 24924 24072 23223 24157 23216 24068 23134 24075 24924 24072 23223 24157 23216 24068 23134 24075 24924 24072 1226 25 0.0055650640000002305
28 35 -147 11560 13877 14575 15115 15089 17348 16808 17041 16343 16110 16808 17348 16650 16110 16343 17041 16808 17348 16650 16110 16808 17041 16343 16110 16650 17348 16808 17041 16343 16110 16808 17348 16650 16110 16343 1226 19 0.005575654999999902
29 35 -564 -324 -95 25892 27604 27916 27780 29645 31038 30854 32482 32280 31968 32170 32482 32135 32581 32379 32067 32269 32581 32216 32014 32379 32581 32269 32067 32379 32014 32216 32581 32379 32067 32269 32581 32216 1226 30 0.00563716000000003
30 35 -567 -334 -125 18899 21062 20826 22935 22438 24820 24257 26662 26081 28211 27567 28065 27331 29671 30315 29817 29173 30790 29893 31725 30709 31743 32387 31353 32344 31700 32198 31207 32241 31743 32387 31353 32344 1226 32 0.005697214000000006
31 35 -908 -658 -452 -248 -44 15497 17829 19933 21705 22843 22196 24270 23574 25022 23884 22532 23955 25093 23680 25032 26187 25049 23894 25032 26133 24995 23894 25049 26187 25032 26133 24995 23894 25049 26187 25032 1226 29 0.005722049000000062
32 35 -208 34248 34246 36470 36378 37638 37517 37609 37283 37404 37312 37638 37517 37609 37283 37404 37312 37638 37517 37609 37283 37404 37312 37638 37517 37609 37283 37404 37312 37638 37517 37609 37283 37404 37312 37638 1226 11 0.005441888000000006
