119 32 0 2593 -20 424 0 1783 -10 424 -20 2593 0 1783 -10 424 0 2593 -20 424 -10 1783 0 2593 -20 424 0 1783 -10 424 -20 2593 0 1783 -10 1025 13 0.007947780999999932
126 32 0 5226 -28 495 2727 2232 3461 1229 1802 573 2805 2232 3461 1229 1802 573 2805 2232 3461 1229 1802 573 2805 2232 3461 1229 1802 573 2805 2232 3461 1229 1802 1025 11 0.0075238900000000886
185 32 0 16056 -1 1338 0 -9 -10 1338 -1 16056 0 1338 -10 -9 0 16056 -1 1338 0 -9 -10 1338 -1 16056 0 1338 -10 -9 0 16056 -1 1338 0 1025 14 0.00744110599999992
195 32 0 3829 -5 1800 2853 1053 0 3829 -5 1800 2853 1053 0 3829 -5 1800 2853 1053 0 3829 -5 1800 2853 1053 0 3829 -5 1800 2853 1053 0 3829 -5 1025 6 0.007454711000000058
198 32 0 3283 -30 1263 2930 1667 1889 222 1485 1263 2930 1667 1889 222 1485 1263 2930 1667 1889 222 1485 1263 2930 1667 1889 222 1485 1263 2930 1667 1889 222 1485 1025 9 0.007749859999999886
293 32 0 8423 -8 2042 2433 391 0 8423 -8 2042 2433 391 0 8423 -8 2042 2433 391 0 8423 -8 2042 2433 391 0 8423 -8 2042 2433 391 0 8423 -8 1025 6 0.00752222300000005
371 32 0 5157 -17 1341 2962 3706 2365 1621 2962 1341 2085 3706 2962 1621 2365 3706 2085 1341 2962 3706 2365 1621 2962 1341 2085 3706 2962 1621 2365 3706 2085 1341 2962 1025 17 0.008071034000000088
427 32 -70 1320 2516 3330 4103 3747 6152 6240 5467 7426 7338 6524 6612 7426 6462 8932 8844 8030 8118 8932 7736 7648 8844 8932 8118 8030 8844 7648 7736 8932 8844 8030 8118 1025 29 0.007420898999999981
430 32 -59 323 2807 2793 4044 3735 3820 2569 3573 4418 4727 4642 4333 4418 3573 3882 4727 4642 4333 4418 4727 3882 3797 4642 4727 4418 4333 4642 3797 4098 3789 3874 3573 1025 28 0.007550705000000102
507 32 0 2731 -4 1403 2359 956 0 2731 -4 1403 2359 956 0 2731 -4 1403 2359 956 0 2731 -4 1403 2359 956 0 2731 -4 1403 2359 956 0 2731 -4 1025 6 0.007803493000000161
556 32 0 7490 -4 2375 4809 6562 7309 5556 4809 2434 4187 6562 7309 5556 4809 6562 4187 4934 7309 6562 4809 5556 7309 4934 4187 6562 7309 5556 4809 6562 4187 4934 7309 1025 20 0.007523154000000032
675 32 0 3071 -5 1814 2807 993 0 3071 -5 1814 2807 993 0 3071 -5 1814 2807 993 0 3071 -5 1814 2807 993 0 3071 -5 1814 2807 993 0 3071 -5 1025 6 0.008743319000000138
699 32 0 2730 -10 1820 0 -8 -18 1820 -10 2730 0 1820 -18 -8 0 2730 -10 1820 0 -8 -18 1820 -10 2730 0 1820 -18 -8 0 2730 -10 1820 0 1025 14 0.007633135000000069
751 32 0 2404 -3 1202 0 -2 -5 1202 -3 2404 0 1202 -5 -2 0 2404 -3 1202 0 -2 -5 1202 -3 2404 0 1202 -5 -2 0 2404 -3 1202 0 1025 14 0.007488182999999982
774 32 0 5498 -10 2232 3960 4421 2693 2740 2279 2232 3960 4421 2693 2740 2279 2232 3960 4421 2693 2740 2279 2232 3960 4421 2693 2740 2279 2232 3960 4421 2693 2740 2279 1025 9 0.007435603000000013
783 32 989 1672 1765 1082 1108 1015 1698 1672 1765 1082 1108 1015 1698 1672 1765 1082 1108 1015 1698 1672 1765 1082 1108 1015 1698 1672 1765 1082 1108 1015 1698 1672 1765 1025 7 0.007095845999999906
798 32 0 14154 -2 2022 0 -18 -20 2022 -2 14154 0 2022 -20 -18 0 14154 -2 2022 0 -18 -20 2022 -2 14154 0 2022 -20 -18 0 14154 -2 2022 0 1025 14 0.00727411
807 32 0 7395 -14 647 3055 5168 4521 2408 3448 4095 3055 5168 4521 2408 3448 4095 3055 5168 4521 2408 3448 4095 3055 5168 4521 2408 3448 4095 3055 5168 4521 2408 3448 1025 10 0.007272071000000047
890 32 0 2660 -9 266 1676 2932 2666 1410 2398 988 2244 2729 1741 2154 1669 2657 2923 2510 2244 2729 1741 2154 1669 2657 2923 2510 2244 2729 1741 2154 1669 2657 2923 1025 18 0.007142154000000067
922 32 0 6845 -6 1177 3524 4118 2941 2347 3524 1177 2110 933 3280 2347 3524 4118 2941 2347 3280 933 2110 1177 3524 4118 2941 2347 3524 1177 2110 933 3280 2347 3524 1025 17 0.007029396000000077
926 32 0 9048 -2 1042 2910 4690 3648 1868 3549 4591 2910 4690 3648 1868 3549 4591 2910 4690 3648 1868 3549 4591 2910 4690 3648 1868 3549 4591 2910 4690 3648 1868 3549 1025 10 0.0071601690000000495
959 32 0 3703 -5 1543 0 -13 -18 1543 -5 3703 0 1543 -18 -13 0 3703 -5 1543 0 -13 -18 1543 -5 3703 0 1543 -18 -13 0 3703 -5 1543 0 1025 14 0.007128312000000081
1054 32 -374 -158 477 2622 2145 3844 5412 5749 4181 4433 4096 5664 5412 5749 4181 4433 4096 5664 5412 5749 4181 4433 4096 5664 5412 5749 4181 4433 4096 5664 5412 5749 4181 1025 12 0.007295806000000127
1062 32 -138 572 389 0 6083 -3 183 2617 4895 5060 4877 4712 4895 2617 3934 4099 3916 3751 3934 2617 4895 5060 4877 4712 4895 2617 3934 4099 3916 3751 3934 2617 4895 1025 19 0.007319446999999979
1138 32 -469 -113 1697 3865 3303 5126 3991 6115 4292 5858 7102 5536 4292 6115 3991 5658 7224 8468 6902 5658 6862 5195 6761 8293 7089 8333 6801 8468 7224 7835 6269 5658 7224 1025 31 0.008147560999999914
1330 32 -234 -24 1805 3489 1684 3681 5332 3648 5241 5861 4268 3648 5332 3681 5274 5894 4301 3681 5332 3648 5241 5861 4268 3648 5332 3681 5274 5894 4301 3681 5332 3648 5241 1025 17 0.0072583990000001375
1396 32 0 2175 -11 1994 0 -6 -17 1994 -11 2175 0 1994 -17 -6 0 2175 -11 1994 0 -6 -17 1994 -11 2175 0 1994 -17 -6 0 2175 -11 1994 0 1025 14 0.007145834000000129
1413 32 0 4476 -15 1083 2260 1177 2061 884 1967 1083 2260 1177 2061 884 1967 1083 2260 1177 2061 884 1967 1083 2260 1177 2061 884 1967 1083 2260 1177 2061 884 1967 1025 9 0.007110410999999983
1457 32 -52 2651 3946 4497 3441 5244 4693 3398 4535 2940 4235 5063 3926 4477 3649 5244 4693 3398 4535 2940 4235 5063 3926 4477 3649 5244 4693 3398 4535 2940 4235 5063 3926 1025 15 0.007088551999999915
1482 32 -231 -56 2456 0 6218 -8 97 2533 4807 6989 6892 4710 6662 7294 5342 7040 6408 6505 4807 6989 6892 4710 6662 7294 5342 7040 6408 6505 4807 6989 6892 4710 6662 1025 18 0.007055374000000114
1512 32 0 2421 -23 342 1583 1241 1427 186 1350 1164 1506 342 1583 1241 1427 186 1350 1164 1506 342 1583 1241 1427 186 1350 1164 1506 342 1583 1241 1427 186 1350 1025 11 0.007239154999999942
1692 32 0 4023 -6 218 1982 3687 3469 1764 2535 2753 1982 3687 3469 1764 2535 2753 1982 3687 3469 1764 2535 2753 1982 3687 3469 1764 2535 2753 1982 3687 3469 1764 2535 1025 10 0.007276883999999928
1707 32 -63 4788 3509 5959 4290 6372 4532 6412 4330 5999 4119 6201 7494 8318 7025 7903 7079 7661 6783 8076 7494 8318 7025 7903 7079 7661 6783 8076 7494 8318 7025 7903 7079 1025 20 0.007358839999999978
1732 32 0 2981 -21 435 2457 2022 2503 481 1649 1168 1603 435 2457 2022 2503 481 1649 1168 1603 435 2457 2022 2503 481 1649 1168 1603 435 2457 2022 2503 481 1649 1025 11 0.007141198000000015
1836 32 -424 -167 2277 3891 1614 3683 4775 3161 3817 2725 3062 2406 3498 3161 4775 3683 2069 4029 1960 3861 4953 3052 4672 3580 4236 2616 4230 5322 4666 5003 3911 3574 5155 1025 32 0.007128458999999809
1906 32 2743 4567 3936 5901 7122 5298 4077 5901 6293 4469 4077 5298 7122 5901 6293 4469 4077 5901 7122 5298 4077 4469 6293 5901 7122 5298 4077 5901 6293 4469 4077 5298 7122 1025 16 0.006868145999999964
1972 32 0 1895 -20 1723 0 -5 -25 1723 -20 1895 0 1723 -25 -5 0 1895 -20 1723 0 -5 -25 1723 -20 1895 0 1723 -25 -5 0 1895 -20 1723 0 1025 14 0.007138565999999846
