1 10 16124 0 1 0 1 1 1 1 1 1 1 1.2438e-05
2 10 24600 1 1 0 1 1 1 1 1 0 1 3.998e-06
3 10 20966 1 0 0 1 1 1 1 1 1 1 3.274e-06
4 10 28375 1 1 1 0 1 1 1 1 1 1 2.894e-06
5 10 24766 1 1 0 1 1 1 1 0 1 1 2.64e-06
6 10 22949 1 1 0 1 1 1 1 0 1 1 3.034e-06
7 10 21507 1 1 1 1 1 0 1 1 1 0 2.816e-06
8 10 28682 1 1 0 1 1 1 0 1 1 1 2.917e-06
9 10 29589 1 1 0 1 1 1 1 1 0 1 2.833e-06
10 10 21671 1 0 1 1 1 1 0 1 1 1 2.975e-06
11 10 20346 1 1 1 1 1 1 0 1 0 1 2.835e-06
12 10 23111 1 1 0 1 1 1 0 1 1 1 2.856e-06
13 10 25448 1 1 1 1 1 0 1 0 1 1 2.756e-06
14 10 25831 1 0 1 1 1 1 1 1 0 1 2.856e-06
15 10 25428 1 1 1 1 0 1 1 1 1 1 2.991e-06
16 10 26107 1 1 1 0 1 1 1 1 1 1 2.702e-06
17 10 23515 1 1 1 1 1 1 1 0 1 1 3.097e-06
18 10 22337 0 0 1 1 1 1 1 1 1 1 3.076e-06
19 10 22756 1 1 1 0 1 1 0 1 1 1 2.847e-06
20 10 19453 1 1 1 1 1 0 0 1 1 1 2.688e-06
21 10 21377 1 1 0 0 1 1 1 1 1 1 2.949e-06
22 10 26945 1 1 1 1 1 1 1 0 1 1 2.791e-06
23 10 30272 1 1 1 1 0 1 1 1 1 1 2.967e-06
24 10 24175 0 1 1 1 0 1 1 1 1 1 3.051e-06
25 10 21281 0 1 1 0 1 1 1 1 0 1 2.998e-06
26 10 23645 1 1 1 0 1 1 1 1 0 1 2.751e-06
27 10 24910 1 1 1 1 1 1 1 0 1 1 2.829e-06
28 10 26928 1 1 1 1 0 0 1 1 1 1 2.863e-06
29 10 29292 1 1 1 0 1 0 1 1 1 1 2.938e-06
30 10 26815 1 1 1 1 1 0 1 1 0 1 2.668e-06
31 10 22518 1 0 0 1 1 1 1 1 1 1 3e-06
32 10 21104 1 1 1 0 1 1 1 1 1 0 2.704e-06
33 10 24557 1 1 1 1 0 1 1 1 1 0 2.691e-06
34 10 18759 1 1 0 1 1 1 1 0 1 1 2.98e-06
35 10 19281 0 1 1 1 1 1 0 1 1 1 2.836e-06
36 10 20770 1 0 1 1 1 1 1 1 1 1 3.122e-06
37 10 26258 1 1 1 1 1 0 1 0 1 1 2.5e-06
38 10 25268 1 1 0 0 1 1 1 1 1 1 3.143e-06
39 10 14440 1 0 0 1 1 1 1 1 0 1 3.07e-06
40 10 20567 0 1 1 1 1 1 1 1 0 1 2.983e-06
41 10 24143 1 0 1 1 1 1 1 0 1 1 2.892e-06
42 10 20236 1 0 1 1 1 1 0 1 1 1 2.764e-06
43 10 22984 1 1 1 1 1 1 1 1 0 1 2.665e-06
44 10 23415 1 0 1 1 1 1 0 1 1 1 2.931e-06
45 10 24859 1 1 1 1 1 1 0 1 1 1 2.335e-06
46 10 27933 1 1 1 0 0 1 1 1 1 1 2.992e-06
47 10 23545 0 1 1 1 1 1 1 0 1 1 2.988e-06
48 10 26543 1 1 1 0 1 1 1 0 1 1 2.743e-06
49 10 28550 0 1 1 1 1 1 1 1 1 1 2.989e-06
50 10 33578 1 1 1 1 1 1 1 1 1 0 2.837e-06
