1 7 9796 1 1 0 1 1 1 1 0.115925
2 7 15400 0 1 1 1 1 0 1 0.158783
3 7 13478 1 1 0 1 1 0 1 0.174467
4 7 16975 1 1 1 1 1 0 1 0.130009
5 7 16214 1 1 1 0 1 1 1 0.191807
6 7 18419 1 0 1 0 1 1 1 0.180501
7 7 14927 1 1 1 1 0 0 1 0.15808
8 7 18544 1 1 0 1 1 1 1 0.184153
9 7 16864 1 0 1 1 1 1 1 0.142172
10 7 16042 1 1 0 1 1 1 1 0.148157
11 7 13057 1 1 0 1 1 1 1 0.182818
12 7 19079 0 1 1 1 1 1 1 0.20255
13 7 21340 1 0 0 1 1 1 1 0.112024
14 7 14086 1 1 1 1 0 1 1 0.155288
15 7 10819 1 0 1 1 1 1 0 0.198877
16 7 14137 1 1 0 1 1 1 1 0.158363
17 7 18252 1 1 1 1 0 0 1 0.168062
18 7 17030 0 0 1 1 1 1 1 0.19055
19 7 16822 1 1 1 1 0 1 1 0.15592
20 7 16275 1 1 0 1 1 1 1 0.189565
21 7 21063 1 0 1 1 1 1 1 0.152489
22 7 17400 1 1 1 0 1 1 1 0.107606
23 7 9451 1 1 0 1 1 1 1 0.155049
24 7 11230 1 1 1 0 1 1 0 0.180464
25 7 20569 1 0 1 1 1 1 1 0.167672
26 7 10846 1 0 0 1 1 1 1 0.155463
27 7 17566 1 1 1 1 1 1 0 0.149404
28 7 10205 1 1 0 1 1 1 1 0.147882
29 7 13352 1 1 0 0 1 1 1 0.161874
30 7 15080 1 0 1 1 1 1 1 0.116181
31 7 14783 1 0 1 1 1 1 1 0.141518
32 7 13174 1 1 1 1 1 0 1 0.183245
33 7 16290 1 1 1 1 1 0 1 0.0978466
34 7 16719 1 0 1 1 1 1 0 0.142391
35 7 14407 0 1 1 1 1 0 1 0.197958
36 7 19165 1 1 1 0 1 1 1 0.172319
37 7 24374 1 1 1 1 1 0 1 0.11681
38 7 10697 1 1 1 0 1 0 1 0.130237
39 7 21696 1 0 1 1 1 1 1 0.170263
40 7 19272 1 1 1 1 1 1 0 0.141294
41 7 26132 1 1 1 1 0 1 1 0.164462
42 7 16518 1 1 0 1 1 1 1 0.149105
43 7 14538 1 1 0 1 1 1 1 0.157417
44 7 11989 1 0 1 1 1 1 1 0.105096
45 7 12850 1 0 1 1 1 1 1 0.157252
46 7 16849 1 1 1 1 1 0 1 0.196652
47 7 20393 0 1 1 1 1 1 1 0.191432
48 7 11357 1 0 1 1 1 1 0 0.138917
49 7 15308 1 1 1 0 1 1 1 0.148697
50 7 12981 1 0 1 1 1 1 1 0.191226
