1 4 6431 1 1 0 1 9.814e-06
2 4 7012 1 1 1 0 2.154e-06
3 4 10412 0 1 1 1 1.378e-06
4 4 7089 1 0 1 1 1.418e-06
5 4 8563 1 1 0 1 1.224e-06
6 4 9328 1 1 1 0 1.093e-06
7 4 9214 1 1 0 1 1.184e-06
8 4 12792 1 1 1 0 1.172e-06
9 4 6901 1 0 1 1 1.144e-06
10 4 9404 1 0 1 1 1.207e-06
11 4 9547 1 1 1 0 1.076e-06
12 4 6576 1 1 0 1 1.082e-06
13 4 11595 1 1 0 1 1.048e-06
14 4 7942 1 0 1 1 1.064e-06
15 4 9223 1 1 0 1 1.074e-06
16 4 6079 1 1 0 1 1.025e-06
17 4 8940 1 1 0 1 1.136e-06
18 4 9381 1 1 1 0 1.044e-06
19 4 10576 0 1 1 1 1.176e-06
20 4 9836 1 1 1 0 1.17e-06
21 4 11141 1 1 0 1 1.025e-06
22 4 9819 1 0 1 1 1.225e-06
23 4 8968 1 1 1 0 1.148e-06
24 4 10878 1 0 1 1 1.211e-06
25 4 7538 1 1 1 0 9.71e-07
26 4 8029 1 1 0 1 1.152e-06
27 4 9374 1 1 0 1 9.94e-07
28 4 8145 0 1 1 1 1.306e-06
29 4 7585 1 0 1 1 1.253e-06
30 4 11594 1 1 0 1 1.176e-06
31 4 9011 1 0 1 1 1.264e-06
32 4 11785 1 0 1 1 1.11e-06
33 4 12278 1 1 1 0 1.073e-06
34 4 10096 1 0 1 1 1.168e-06
35 4 12566 1 1 1 0 1.082e-06
36 4 5918 1 1 1 0 1.036e-06
37 4 6880 1 1 1 0 1.149e-06
38 4 8629 1 1 1 0 9.49e-07
39 4 9796 0 1 1 1 1.194e-06
40 4 5451 1 1 1 0 1.138e-06
41 4 10537 1 0 1 1 1.173e-06
42 4 7468 0 1 1 1 1.202e-06
43 4 11395 1 1 1 0 1.063e-06
44 4 5947 0 1 0 1 1.196e-06
45 4 9929 1 1 1 0 1.167e-06
46 4 5082 1 1 1 0 1.086e-06
47 4 13900 0 1 1 1 1.167e-06
48 4 9273 0 1 1 1 1.189e-06
49 4 9932 1 0 1 1 1.124e-06
50 4 10095 1 0 1 1 1.066e-06
