1 10 16124 0 1 0 1 1 1 1 1 1 1 0.000184771
2 10 24600 1 1 0 1 1 1 1 1 0 1 0.000116084
3 10 20966 1 0 0 1 1 1 1 1 1 1 0.000117353
4 10 28375 1 1 1 0 1 1 1 1 1 1 0.000122482
5 10 24766 1 1 0 1 1 1 1 0 1 1 0.000113075
6 10 24215 1 0 1 1 1 1 1 0 1 0 0.000114785
7 10 22039 1 1 1 0 1 0 1 1 1 1 0.000120859
8 10 29077 1 1 0 1 1 1 1 1 0 1 0.00011672
9 10 29589 1 1 0 1 1 1 1 1 0 1 0.000114128
10 10 21679 1 0 1 1 1 0 1 1 1 1 0.000121014
11 10 20346 1 1 1 1 1 1 0 1 0 1 0.000113177
12 10 23207 1 0 1 1 1 1 0 1 1 1 0.000114152
13 10 26320 0 1 1 1 1 1 1 0 1 1 0.000121201
14 10 25831 1 0 1 1 1 1 1 1 0 1 0.00011738
15 10 25428 1 1 1 1 0 1 1 1 1 1 0.000114312
16 10 26107 1 1 1 0 1 1 1 1 1 1 0.000119617
17 10 23515 1 1 1 1 1 1 1 0 1 1 0.000113561
18 10 22337 0 0 1 1 1 1 1 1 1 1 0.000114787
19 10 22756 1 1 1 0 1 1 0 1 1 1 0.000122335
20 10 19453 1 1 1 1 1 0 0 1 1 1 0.000112837
21 10 21377 1 1 0 0 1 1 1 1 1 1 0.000115465
22 10 26945 1 1 1 1 1 1 1 0 1 1 0.000118963
23 10 30272 1 1 1 1 0 1 1 1 1 1 0.000113709
24 10 24175 0 1 1 1 0 1 1 1 1 1 0.000114767
25 10 21281 0 1 1 0 1 1 1 1 0 1 0.000124046
26 10 24016 1 1 1 0 1 1 1 0 1 1 0.000112992
27 10 24910 1 1 1 1 1 1 1 0 1 1 0.000113781
28 10 26928 1 1 1 1 0 0 1 1 1 1 0.000120284
29 10 29292 1 1 1 0 1 0 1 1 1 1 0.000113402
30 10 26815 1 1 1 1 1 0 1 1 0 1 0.00011715
31 10 22518 1 0 0 1 1 1 1 1 1 1 0.000120715
32 10 21104 1 1 1 0 1 1 1 1 1 0 0.000112527
33 10 24771 0 1 1 1 0 1 1 1 1 1 0.000113821
34 10 19669 0 1 1 1 1 1 0 0 1 1 0.000119274
35 10 19281 0 1 1 1 1 1 0 1 1 1 0.000113495
36 10 20770 1 0 1 1 1 1 1 1 1 1 0.000118568
37 10 26258 1 1 1 1 1 0 1 0 1 1 0.000118969
38 10 25268 1 1 0 0 1 1 1 1 1 1 0.00011329
39 10 14440 1 0 0 1 1 1 1 1 0 1 0.00011533
40 10 20599 0 0 1 1 1 1 1 0 1 1 0.000119919
41 10 24186 1 1 1 1 0 1 1 0 1 1 0.000116194
42 10 20236 1 0 1 1 1 1 0 1 1 1 0.000114297
43 10 22984 1 1 1 1 1 1 1 1 0 1 0.000118521
44 10 23415 1 0 1 1 1 1 0 1 1 1 0.000113657
45 10 24859 1 1 1 1 1 1 0 1 1 1 0.000113223
46 10 27933 1 1 1 0 0 1 1 1 1 1 0.000113207
47 10 23545 0 1 1 1 1 1 1 0 1 1 0.000116406
48 10 26543 1 1 1 0 1 1 1 0 1 1 0.000114133
49 10 28550 0 1 1 1 1 1 1 1 1 1 0.000120102
50 10 33579 0 1 1 1 0 1 1 1 1 1 0.000112716
