1 19 38227 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1.5316e-05
2 19 53744 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 1 1 8.458e-06
3 19 49129 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1 7.04e-06
4 19 47794 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 6.367e-06
5 19 57115 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 6.365e-06
6 19 48782 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 6.524e-06
7 19 50723 1 1 0 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 6.715e-06
8 19 43123 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 7.333e-06
9 19 36916 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 6.629e-06
10 19 38983 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 6.326e-06
11 19 47413 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 6.261e-06
12 19 40476 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 0 1 6.568e-06
13 19 49951 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 6.611e-06
14 19 47820 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 6.057e-06
15 19 50583 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 6.231e-06
16 19 52527 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 1 6.119e-06
17 19 40548 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 6.907e-06
18 19 49014 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 6.008e-06
19 19 46531 1 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 6.537e-06
20 19 46881 1 1 0 0 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 5.991e-06
21 19 36078 1 1 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 0 1 6.387e-06
22 19 44051 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 6.516e-06
23 19 56424 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 6.581e-06
24 19 41950 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 1 6.389e-06
25 19 46017 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 6.928e-06
26 19 50376 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 6.635e-06
27 19 49660 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 6.679e-06
28 19 41633 1 1 0 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 6.976e-06
29 19 45445 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 6.11e-06
30 19 53480 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 6.689e-06
31 19 41865 1 1 1 0 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 5.653e-06
32 19 47920 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 6.807e-06
33 19 39071 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 1 6.522e-06
34 19 48587 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 0 1 1 6.674e-06
35 19 48873 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 6.305e-06
36 19 44879 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 6.064e-06
37 19 50585 1 1 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 6.656e-06
38 19 43331 1 1 0 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 6.171e-06
39 19 49266 1 1 0 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 6.493e-06
40 19 36891 0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 6.333e-06
41 19 42400 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 6.303e-06
42 19 47951 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0 5.896e-06
43 19 39873 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 6.09e-06
44 19 42016 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 6.383e-06
45 19 42386 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1 1 6.704e-06
46 19 41147 1 1 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 6.193e-06
47 19 54225 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 6.825e-06
48 19 38976 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 6.666e-06
49 19 34501 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 6.304e-06
50 19 52429 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 6.949e-06
