1 13 25943 1 1 0 1 1 1 0 1 1 1 1 1 1 0.000330219
2 13 28938 1 1 1 1 1 0 1 1 0 1 1 1 1 0.000294155
3 13 27803 1 1 1 1 1 1 0 1 1 1 0 1 1 0.00043365
4 13 32541 1 1 1 1 1 0 0 1 1 1 1 1 1 0.000340734
5 13 34789 1 1 1 1 0 1 1 0 1 1 1 1 1 0.000455298
6 13 32127 1 1 0 1 1 1 1 1 0 1 1 1 1 0.000291492
7 13 37313 0 1 1 1 1 0 1 1 1 1 1 1 1 0.000358108
8 13 29379 1 0 1 1 1 1 1 1 1 1 0 1 1 0.000358525
9 13 28391 1 1 1 0 1 0 1 1 1 1 1 0 1 0.000374087
10 13 32660 0 1 1 1 1 1 0 1 1 1 1 1 1 0.000293025
11 13 35560 0 1 1 1 0 1 1 1 1 1 1 1 1 0.000272729
12 13 27075 1 1 1 1 1 0 1 1 0 1 1 1 1 0.00038006
13 13 25342 1 1 1 1 1 0 1 1 1 0 1 1 1 0.00035531
14 13 27455 1 1 1 0 1 1 1 1 0 1 1 1 1 0.000230803
15 13 32687 1 1 1 1 1 1 0 1 1 1 1 1 0 0.000443266
16 13 26468 1 1 0 0 1 1 1 1 1 1 1 1 1 0.000249372
17 13 26235 1 1 1 1 1 1 1 0 1 1 0 1 1 0.000478722
18 13 24142 1 1 0 1 1 1 0 1 1 1 1 1 0 0.000527852
19 13 29695 1 1 1 1 1 0 1 1 1 0 1 1 0 0.000416999
20 13 35160 1 1 1 1 1 1 1 1 1 0 0 1 1 0.000401034
21 13 37851 1 1 1 1 1 1 1 1 1 1 0 1 1 0.000548152
22 13 34010 1 0 1 1 0 1 1 1 1 1 1 1 0 0.000284263
23 13 37832 1 1 1 1 1 1 1 0 1 1 0 1 1 0.000309169
24 13 29861 1 1 0 1 1 1 1 1 1 1 0 1 1 0.000500974
25 13 24706 1 0 1 1 1 1 1 1 0 1 1 1 1 0.000354762
26 13 34667 1 1 1 1 1 0 0 1 1 1 1 1 1 0.000450904
27 13 28454 1 1 1 1 1 1 0 1 1 1 1 1 0 0.000396637
28 13 27495 1 0 1 1 0 1 1 1 1 1 1 1 1 0.000405712
29 13 36541 1 1 1 1 1 0 1 1 1 1 1 0 1 0.000545972
30 13 32497 0 1 1 0 1 1 1 1 1 1 1 1 1 0.00027258
31 13 32652 0 1 0 1 1 1 1 1 1 1 1 0 1 0.00023833
32 13 30692 1 0 1 1 1 1 1 1 1 0 1 0 1 0.000238719
33 13 39925 1 1 1 0 1 1 1 1 0 1 1 1 1 0.000396194
34 13 31030 0 1 1 1 1 1 1 0 1 1 1 1 1 0.000282095
35 13 36869 1 1 1 1 1 1 1 1 1 0 1 1 0 0.00046689
36 13 38154 1 1 1 0 1 1 1 1 0 1 1 1 1 0.000295299
37 13 30324 1 1 1 1 0 1 1 1 0 1 1 1 1 0.000520946
38 13 30165 1 0 1 1 1 1 1 1 1 1 0 1 1 0.000334496
39 13 32675 1 1 1 0 0 1 1 1 1 1 1 1 1 0.000469919
40 13 26050 1 1 0 1 1 1 1 1 1 1 1 1 0 0.000386495
41 13 39390 1 1 1 0 0 1 1 1 1 1 1 1 1 0.000279702
42 13 32374 1 1 0 0 1 1 1 1 1 1 1 1 1 0.000451801
43 13 33994 1 1 0 1 1 1 1 1 0 1 1 1 1 0.000410108
44 13 27274 1 1 1 1 0 1 1 1 1 1 0 1 1 0.000570867
45 13 23663 1 1 1 1 1 0 1 1 1 1 1 0 1 0.000273734
46 13 31455 1 0 1 1 1 1 1 1 1 0 1 1 1 0.000231867
47 13 29835 1 1 1 1 1 1 1 1 1 1 0 1 0 0.000474054
48 13 34618 1 1 1 1 1 1 1 1 1 1 0 1 0 0.000494526
49 13 33528 1 1 0 1 1 1 0 1 1 1 1 1 1 0.000397626
50 13 23217 1 1 1 1 1 0 0 1 0 1 1 1 1 0.000574854
