1 7 9796 1 1 0 1 1 1 1 9.4239e-05
2 7 15400 0 1 1 1 1 0 1 1.7621e-05
3 7 13478 1 1 0 1 1 0 1 1.4667e-05
4 7 16975 1 1 1 1 1 0 1 1.724e-05
5 7 16214 1 1 1 0 1 1 1 1.6222e-05
6 7 18419 1 0 1 0 1 1 1 1.4741e-05
7 7 14927 1 1 1 1 0 0 1 1.7514e-05
8 7 18544 1 1 0 1 1 1 1 1.4688e-05
9 7 16864 1 0 1 1 1 1 1 1.7898e-05
10 7 16042 1 1 0 1 1 1 1 1.6627e-05
11 7 13057 1 1 0 1 1 1 1 1.463e-05
12 7 19079 0 1 1 1 1 1 1 1.6434e-05
13 7 21340 1 0 0 1 1 1 1 1.6561e-05
14 7 14086 1 1 1 1 0 1 1 1.473e-05
15 7 10819 1 0 1 1 1 1 0 1.6191e-05
16 7 14137 1 1 0 1 1 1 1 1.4524e-05
17 7 18252 1 1 1 1 0 0 1 1.7573e-05
18 7 17030 0 0 1 1 1 1 1 1.6393e-05
19 7 16822 1 1 1 1 0 1 1 1.4445e-05
20 7 16275 1 1 0 1 1 1 1 1.606e-05
21 7 21063 1 0 1 1 1 1 1 1.6574e-05
22 7 17400 1 1 1 0 1 1 1 1.4601e-05
23 7 9451 1 1 0 1 1 1 1 1.6481e-05
24 7 11230 1 1 1 0 1 1 0 1.4588e-05
25 7 20569 1 0 1 1 1 1 1 1.7557e-05
26 7 10846 1 0 0 1 1 1 1 2.9316e-05
27 7 17566 1 1 1 1 1 1 0 1.4534e-05
28 7 10205 1 1 0 1 1 1 1 1.6225e-05
29 7 13352 1 1 0 0 1 1 1 1.6615e-05
30 7 15080 1 0 1 1 1 1 1 1.4612e-05
31 7 14783 1 0 1 1 1 1 1 1.6538e-05
32 7 13174 1 1 1 1 1 0 1 1.4376e-05
33 7 16290 1 1 1 1 1 0 1 1.6952e-05
34 7 16719 1 0 1 1 1 1 0 1.6083e-05
35 7 14407 0 1 1 1 1 0 1 1.4319e-05
36 7 19165 1 1 1 0 1 1 1 1.6078e-05
37 7 24374 1 1 1 1 1 0 1 1.6044e-05
38 7 10697 1 1 1 0 1 0 1 1.452e-05
39 7 21696 1 0 1 1 1 1 1 1.6328e-05
40 7 19272 1 1 1 1 1 1 0 1.4413e-05
41 7 26132 1 1 1 1 0 1 1 1.777e-05
42 7 16518 1 1 0 1 1 1 1 1.74e-05
43 7 14538 1 1 0 1 1 1 1 1.5203e-05
44 7 11989 1 0 1 1 1 1 1 1.6093e-05
45 7 12850 1 0 1 1 1 1 1 1.6199e-05
46 7 16849 1 1 1 1 1 0 1 1.4369e-05
47 7 20393 0 1 1 1 1 1 1 1.6154e-05
48 7 11357 1 0 1 1 1 1 0 1.4435e-05
49 7 15308 1 1 1 0 1 1 1 1.8078e-05
50 7 12981 1 0 1 1 1 1 1 1.636e-05
