1 1 0 0 0.00269858
2 1 0 0 0.00173048
3 1 0 0 0.00225696
4 1 0 0 0.00102121
5 1 0 0 0.00220891
6 1 0 0 0.000941358
7 1 0 0 0.00324574
8 1 0 0 0.00341783
9 1 0 0 0.00369969
10 1 0 0 0.000365085
11 1 0 0 0.00208551
12 1 0 0 0.00177581
13 1 0 0 0.00184634
14 1 0 0 0.00153896
15 1 0 0 0.00302924
16 1 0 0 0.00112854
17 1 0 0 0.00250185
18 1 0 0 0.00128255
19 1 0 0 0.00321195
20 1 0 0 0.00216064
21 1 0 0 0.000739656
22 1 0 0 0.00242662
23 1 0 0 0.00353911
24 1 0 0 0.00312776
25 1 0 0 0.00111995
26 1 0 0 0.000631287
27 1 0 0 0.000890002
28 1 0 0 0.0013066
29 1 0 0 0.00207755
30 1 0 0 0.00359464
31 1 0 0 0.00222655
32 1 0 0 0.00314722
33 1 0 0 0.00359956
34 1 0 0 0.000256958
35 1 0 0 0.00103247
36 1 0 0 0.00267571
37 1 0 0 0.000329415
38 1 0 0 0.00229636
39 1 0 0 0.00294942
40 1 0 0 0.00116362
41 1 0 0 0.000205063
42 1 0 0 0.000584232
43 1 0 0 0.00261551
44 1 0 0 0.00327438
45 1 0 0 0.00125722
46 1 0 0 0.00132902
47 1 0 0 0.000671405
48 1 0 0 0.00126036
49 1 0 0 0.00215605
50 1 0 0 0.003093
