1 13 25943 1 1 0 1 1 1 0 1 1 1 1 1 1 0.521688
2 13 28938 1 1 1 1 1 0 1 1 0 1 1 1 1 0.456514
3 13 27803 1 1 1 1 1 1 0 1 1 1 0 1 1 0.621146
4 13 32541 1 1 1 1 1 0 0 1 1 1 1 1 1 0.597955
5 13 34789 1 1 1 1 0 1 1 0 1 1 1 1 1 0.551034
6 13 32127 1 1 0 1 1 1 1 1 0 1 1 1 1 0.476492
7 13 37313 0 1 1 1 1 0 1 1 1 1 1 1 1 0.632325
8 13 29379 1 0 1 1 1 1 1 1 1 1 0 1 1 0.595671
9 13 28391 1 1 1 0 1 0 1 1 1 1 1 0 1 0.651509
10 13 32660 0 1 1 1 1 1 0 1 1 1 1 1 1 0.64736
11 13 35560 0 1 1 1 0 1 1 1 1 1 1 1 1 0.57518
12 13 27075 1 1 1 1 1 0 1 1 0 1 1 1 1 0.557211
13 13 25342 1 1 1 1 1 0 1 1 1 0 1 1 1 0.562022
14 13 27455 1 1 1 0 1 1 1 1 0 1 1 1 1 0.645122
15 13 32687 1 1 1 1 1 1 0 1 1 1 1 1 0 0.493947
16 13 26468 1 1 0 0 1 1 1 1 1 1 1 1 1 0.513181
17 13 26235 1 1 1 1 1 1 1 0 1 1 0 1 1 0.540602
18 13 24142 1 1 0 1 1 1 0 1 1 1 1 1 0 0.63927
19 13 29695 1 1 1 1 1 0 1 1 1 0 1 1 0 0.572302
20 13 35160 1 1 1 1 1 1 1 1 1 0 0 1 1 0.601674
21 13 37851 1 1 1 1 1 1 1 1 1 1 0 1 1 0.395551
22 13 34010 1 0 1 1 0 1 1 1 1 1 1 1 0 0.583149
23 13 37832 1 1 1 1 1 1 1 0 1 1 0 1 1 0.632302
24 13 29861 1 1 0 1 1 1 1 1 1 1 0 1 1 0.507406
25 13 24706 1 0 1 1 1 1 1 1 0 1 1 1 1 0.529135
26 13 34667 1 1 1 1 1 0 0 1 1 1 1 1 1 0.645038
27 13 28454 1 1 1 1 1 1 0 1 1 1 1 1 0 0.493375
28 13 27495 1 0 1 1 0 1 1 1 1 1 1 1 1 0.540026
29 13 36541 1 1 1 1 1 0 1 1 1 1 1 0 1 0.631948
30 13 32497 0 1 1 0 1 1 1 1 1 1 1 1 1 0.389795
31 13 32652 0 1 0 1 1 1 1 1 1 1 1 0 1 0.522899
32 13 30692 1 0 1 1 1 1 1 1 1 0 1 0 1 0.580524
33 13 39925 1 1 1 0 1 1 1 1 0 1 1 1 1 0.377746
34 13 31030 0 1 1 1 1 1 1 0 1 1 1 1 1 0.520769
35 13 36869 1 1 1 1 1 1 1 1 1 0 1 1 0 0.527983
36 13 38154 1 1 1 0 1 1 1 1 0 1 1 1 1 0.571634
37 13 30324 1 1 1 1 0 1 1 1 0 1 1 1 1 0.537449
38 13 30165 1 0 1 1 1 1 1 1 1 1 0 1 1 0.521805
39 13 32675 1 1 1 0 0 1 1 1 1 1 1 1 1 0.739535
40 13 26050 1 1 0 1 1 1 1 1 1 1 1 1 0 0.520213
41 13 39390 1 1 1 0 0 1 1 1 1 1 1 1 1 0.524774
42 13 32374 1 1 0 0 1 1 1 1 1 1 1 1 1 0.388218
43 13 33994 1 1 0 1 1 1 1 1 0 1 1 1 1 0.655714
44 13 27274 1 1 1 1 0 1 1 1 1 1 0 1 1 0.650528
45 13 23663 1 1 1 1 1 0 1 1 1 1 1 0 1 0.539221
46 13 31455 1 0 1 1 1 1 1 1 1 0 1 1 1 0.624736
47 13 29835 1 1 1 1 1 1 1 1 1 1 0 1 0 0.511688
48 13 34618 1 1 1 1 1 1 1 1 1 1 0 1 0 0.529137
49 13 33528 1 1 0 1 1 1 0 1 1 1 1 1 1 0.517244
50 13 23217 1 1 1 1 1 0 0 1 0 1 1 1 1 0.557683
