1 19 38227 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0.0401375
2 19 53744 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 1 1 0.0400621
3 19 49129 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1 0.0400288
4 19 47794 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0.0400087
5 19 57115 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 0.0400162
6 19 48790 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 0.0410769
7 19 50723 1 1 0 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 0.040026
8 19 43123 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0.0400381
9 19 36916 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 0.0400268
10 19 39249 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0.0400155
11 19 47413 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0.0400465
12 19 40476 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 0 1 0.0399771
13 19 49951 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0.0399842
14 19 47820 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0.0400302
15 19 51273 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0.0399893
16 19 52839 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 0.0400084
17 19 40548 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0400175
18 19 49014 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 0.0400044
19 19 46531 1 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0.0404185
20 19 46881 1 1 0 0 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 0.0400035
21 19 36288 1 1 1 1 1 1 0 1 1 0 0 0 1 1 1 1 1 0 1 0.0400815
22 19 44051 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0.0399111
23 19 56424 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0.0404032
24 19 41950 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0.0405575
25 19 46017 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0.0405821
26 19 50376 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0.0406207
27 19 49660 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 0.039896
28 19 41633 1 1 0 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0.039886
29 19 45445 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 0.0399112
30 19 53480 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 0.0398988
31 19 41865 1 1 1 0 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 0.0398859
32 19 48065 1 1 1 1 0 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0.0420115
33 19 39071 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 1 0.0398295
34 19 48587 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 0 1 1 0.0400349
35 19 48940 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0.0399981
36 19 44879 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 0.0423354
37 19 50585 1 1 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0.0398421
38 19 43666 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0.0400154
39 19 49266 1 1 0 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 0.0400212
40 19 36891 0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0.0420785
41 19 42458 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 0 1 1 1 0.0398401
42 19 47951 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0 0.0400276
43 19 39894 0 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0.0403725
44 19 42016 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0.0421354
45 19 42666 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 0.0398824
46 19 41147 1 1 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 0.0400182
47 19 54225 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 0.0399691
48 19 38976 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 0.0428245
49 19 34947 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0.0401581
50 19 52952 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0.0401335
