27 4 -179 2098 1990 3076 1086 1194 108 2098 -27 3076 -81 -10 1990 0 1612 -10 -179 65 16 0.0004853050000002135
28 4 -114 0 1649 -67 -53 0 -124 -138 1649 -128 -114 -273 -53 -283 -124 -344 -114 65 16 0.0004969089999999898
29 4 -15 2937 1496 2353 857 2298 1441 2937 -157 -13 1643 0 1496 -13 -74 2353 -15 65 16 0.0004932879999999251
30 4 -121 5798 4195 5660 3915 2450 4195 1745 3348 5798 4053 2450 0 1745 3210 5660 -121 65 16 0.000469303000000032
31 4 -22 4506 3569 4421 2975 3912 3060 4506 2383 3235 2298 4421 -22 3912 1789 3235 -22 65 16 0.0004771349999999064
32 4 -9 5893 4899 5561 3136 4130 3468 5893 3419 4081 3087 5561 -9 4130 1656 4081 -9 65 16 0.0004788360000000935
33 4 -221 -2 0 2277 -40 461 0 -106 -153 2277 -49 -2 -108 461 -212 -106 -221 65 16 0.0004977750000001446
34 4 -84 2689 1941 0 2359 -27 1941 -34 556 0 748 2689 -91 -34 -143 -27 -84 65 16 0.0004766039999999361
35 4 -16 0 2356 -17 2271 0 -166 -185 2271 -35 -16 -78 2356 -228 -166 -246 -16 65 16 0.0005077410000000615
36 4 1209 751 0 458 1209 -53 -28 751 -109 -89 0 -8 -28 -206 -109 -134 1209 65 16 0.00048101199999983635
37 4 0 -150 -357 -199 0 -203 -361 -150 -382 -224 0 -809 -150 -809 0 -809 -199 65 13 0.0004961930000000336
38 4 -118 2918 2017 3414 1397 2298 901 2918 -10 3414 -61 -35 2017 0 1397 -44 -18 65 16 0.0004832919999999685
39 4 -75 4899 3774 2453 3578 4899 2446 1321 3774 -3 2846 2453 0 1321 1714 393 2846 65 16 0.0004820789999999686
40 4 -88 2310 2001 0 417 726 309 2310 -79 726 -162 485 309 0 176 485 -88 65 16 0.0004747130000000155
41 4 0 2024 -65 -52 0 -141 -154 2024 -163 -150 0 -552 2024 -552 0 -552 -52 65 13 0.00047490199999988825
42 4 -259 -11 1110 0 2033 2625 592 0 -41 -105 592 -11 -112 2625 -206 -105 -259 65 16 0.00048034100000005076
43 4 -302 -79 1014 3331 2317 0 1014 -134 -59 0 -4 -65 2317 -120 -59 -227 -4 65 16 0.00050734100000005
44 4 -35 3271 2974 3129 2170 2467 2312 3271 1256 1411 1114 3129 -35 2467 452 1411 -35 65 16 0.00046501399999998583
45 4 -140 4966 3722 1971 3215 4966 2995 1751 3722 -58 2932 1971 0 1751 2712 961 2932 65 16 0.00048323400000005456
46 4 -154 685 1792 1107 0 685 -50 -28 0 -132 -154 -184 1792 -80 -50 -298 -154 65 16 0.00048269099999997955
47 4 -152 -1 4753 2403 4600 2197 4547 2350 4753 -93 3405 2403 0 2350 3352 1002 3405 65 16 0.0004864609999999381
48 4 -117 -1 2320 3966 1646 0 2320 -56 -54 0 671 -1 -12 3966 -67 -56 -117 65 16 0.0004936050000001746
49 4 0 -20 -105 -40 0 -42 -107 -20 -248 -183 0 -466 -20 -466 0 -466 -40 65 13 0.0004980900000000066
50 4 -6 2362 2717 355 0 2362 -68 -67 0 -5 -6 -49 2717 -111 -68 -148 -6 65 16 0.0004755779999998655
51 4 0 -9 -82 -58 0 -130 -154 -9 -222 -198 0 -456 -9 -456 0 -456 -58 65 13 0.0006260110000000374
52 4 -92 3895 3417 2438 2916 3895 1457 979 3417 -23 2475 2438 0 979 1016 37 2475 65 16 0.0004799730000000224
53 4 -99 4212 2244 0 2238 4206 1968 4212 -148 -40 1968 0 -38 -40 -241 4206 -99 65 16 0.0004906650000000568
54 4 -262 -21 523 0 244 -14 523 -97 -32 0 17 -21 -179 -14 -255 -97 -262 65 16 0.00047696000000008176
55 4 -31 4588 4071 2137 2946 3463 2654 4588 2451 3260 2743 1934 4071 -30 2946 809 2743 65 16 0.00047684399999980975
56 4 -196 2986 1764 2137 373 2470 2097 0 1764 -61 2097 -62 1222 2986 -18 2137 -79 65 16 0.0004772820000000788
57 4 -183 2476 2310 1933 3438 1505 0 1933 2099 2476 543 377 2310 -96 3438 -43 2099 65 16 0.0004904009999999737
58 4 2090 0 -1 -71 2090 -71 -189 -71 -295 -177 2090 -531 0 -1 -119 -1 -225 65 15 0.0004949490000001333
59 4 -211 4009 3526 1912 4343 2431 4045 1614 3526 -28 4343 -175 2395 4009 2097 1614 0 65 16 0.0004896489999999254
60 4 -153 4469 2260 0 2209 4469 -80 3328 2209 2645 436 0 1119 3328 -137 2645 -153 65 16 0.0004730830000001518
61 4 0 -40 -134 -58 0 -85 -161 -40 -189 -113 0 -441 -40 -441 0 -441 -58 65 13 0.0004863349999999489
62 4 -144 2537 1916 2326 410 1031 621 2537 -52 2326 -235 -66 469 1090 621 0 1916 65 16 0.0004742460000000115
63 4 0 1235 -39 1050 0 1100 -38 1050 -237 -198 0 -366 1235 -42 1100 -240 -198 65 15 0.00048576699999980377
64 4 -94 4289 3764 2279 3330 3855 2804 4289 2010 3061 2536 1485 3764 -21 3330 1051 2536 65 16 0.00047302800000004197
65 4 -102 6226 4277 2240 4189 6226 3986 5728 3779 2037 4277 -11 3982 2240 0 2037 3986 65 16 0.00048265700000005296
66 4 -210 -12 2245 4371 2126 2376 250 0 2245 -108 -65 0 2126 -78 -65 -167 250 65 16 0.00048013800000012985
67 4 -92 3162 2065 2440 375 2183 1808 0 2065 -44 1808 -34 1097 3162 -218 -34 -133 65 16 0.0004899079999998168
68 4 -139 4275 3869 4158 2282 1993 3869 1876 2282 4275 2399 1993 0 1876 2165 4158 -139 65 16 0.00046900999999999193
69 4 0 -26 -130 -70 0 -195 -255 -26 -259 -199 0 -627 -26 -627 0 -627 -70 65 13 0.0004923589999998867
70 4 -97 5282 4448 2348 3182 5282 2934 3031 2197 2100 4448 -47 2445 3279 3182 834 2934 65 16 0.00047815199999989844
71 4 -115 1719 2301 582 0 1719 -117 -38 0 -36 -115 -209 2301 -211 -117 -332 -115 65 16 0.00048510299999993123
72 4 -185 2861 2460 1967 2368 2861 894 1392 991 498 899 1392 -185 -110 2460 493 991 65 16 0.00047440700000001
73 4 -90 2542 1955 2184 229 816 587 2542 -219 -106 587 0 1955 -120 -7 0 229 65 16 0.0004886610000001124
74 4 0 -42 -117 -69 0 -98 -146 -42 -240 -192 0 -426 -42 -426 0 -426 -69 65 13 0.00047798399999998686
75 4 -155 2904 2566 1884 2222 2904 1020 682 2566 -119 -11 2446 2784 338 2222 -47 2784 65 16 0.0004840399999999079
76 4 -182 3721 1877 0 1983 -65 1844 3721 -192 -75 1844 0 1283 -75 -293 -65 -182 65 16 0.0004819300000000748
77 4 -62 5098 3949 2417 3566 5098 2681 3470 2321 1532 3949 -53 3206 4355 3566 1149 2681 65 16 0.0004957670000000913
78 4 -196 3681 3590 2176 2267 3681 1505 2506 2415 1414 3590 -52 2415 1001 1092 2506 -196 65 16 0.0004759540000001117
79 4 5150 4022 2233 3361 5150 2917 1789 4022 -107 2294 1789 0 2233 -102 505 2294 -37 65 16 0.0004780239999999658
80 4 -50 1548 0 1027 -23 1548 -61 -38 0 -27 -50 -181 -23 -192 -61 -219 -50 65 16 0.0004904440000002008
81 4 -210 344 261 2181 1920 3244 1324 0 1920 2003 83 344 -8 2181 -179 3244 -59 65 16 0.0004860490000000439
82 4 -25 5633 4217 4323 2376 3792 3686 5633 3363 3469 2053 4323 -25 3792 1522 3469 -25 65 16 0.0004764999999999908
83 4 0 -7 -43 -7 0 -63 -99 -7 -240 -204 0 -398 -7 -398 0 -398 -7 65 13 0.0004914189999998264
84 4 0 1872 -44 -11 0 -46 -79 1872 -139 -106 0 -326 1872 -326 0 -326 -11 65 13 0.0004798290000000982
85 4 -131 6606 4484 2313 4435 6606 4293 5434 3312 2171 4484 -13 3312 1141 3263 5434 -131 65 16 0.0004822049999999578
86 4 -294 -85 575 2533 1958 0 575 -120 -54 0 -19 -55 1958 -90 -54 -228 -19 65 16 0.0004856169999998272
87 4 -255 -29 2283 0 2207 -26 767 0 -8 -123 767 -29 -158 -26 -252 -123 -255 65 16 0.0004805350000001152
88 4 -121 161 0 -6 -64 161 -74 -16 0 -63 -121 -301 -64 -254 -74 -311 -121 65 16 0.0004874410000001994
89 4 -232 -5 325 0 927 -32 325 -92 570 0 141 -5 -172 -32 -259 -92 -232 65 16 0.000487283000000005
90 4 -92 4527 3366 4276 3098 2188 3366 1178 2339 4527 3349 2188 0 1178 2088 4276 -92 65 16 0.0004709060000001042
91 4 -49 3363 2901 2949 1694 2156 2108 3363 1717 1255 2901 1646 2108 462 1717 -9 1303 65 16 0.00048413400000013596
92 4 -72 3770 3479 2432 2723 3770 1338 1504 1213 1047 3479 -10 2598 2432 0 1047 1338 65 16 0.0004673639999999146
93 4 -227 -23 0 1160 -44 -13 0 -74 -105 1160 -54 -23 -166 -13 -217 -74 -227 65 16 0.0004888450000000155
94 4 -185 -16 1910 1211 1353 142 841 699 1910 -102 1470 771 0 1211 -60 771 -8 65 16 0.00047483400000003506
95 4 -39 5212 3574 3966 2248 3886 3494 5212 3356 3748 2110 3966 -39 3886 2030 3748 -39 65 16 0.00047213999999984324
96 4 -158 2751 2558 1323 1713 390 1625 1818 1428 2751 1516 1323 0 1235 2558 -8 1713 65 16 0.0004785650000000974
97 4 -91 2115 3901 1786 0 2115 -83 -65 0 -73 -91 -156 3901 -148 -83 -312 -91 65 16 0.0004918300000000819
98 4 -300 -58 1487 0 1325 -75 201 0 571 -75 201 -58 -300 -75 -317 -75 -826 65 15 0.0004797910000000627
99 4 -93 2399 4088 3282 1689 2495 4088 -113 -93 -79 806 2495 -99 -79 -78 0 1689 65 16 0.0004833749999999526
100 4 0 1936 -62 -57 0 -131 -136 1936 -188 -183 0 -398 1936 -398 0 -398 -57 65 13 0.0004728600000001304
101 4 -15 5818 4187 2418 4151 5782 4049 5818 3400 5133 3502 1769 4187 -13 4151 1733 3502 65 16 0.00047035199999978516
102 4 -188 2179 1884 3402 1518 1813 295 2179 -7 3402 -192 -125 1884 0 1518 -168 -101 65 16 0.000473245000000011
103 4 0 1289 -57 -54 0 -104 -107 1289 -125 -122 0 -404 1289 -404 0 -404 -54 65 13 0.0004967399999999955
104 4 -151 2270 1550 2691 1141 0 1550 1736 186 0 720 2270 -103 2691 -110 1736 -151 65 16 0.0004741179999998568
105 4 -284 -48 1222 0 2173 -41 1222 -93 701 0 60 -48 -232 -41 -277 -93 -284 65 16 0.0004913639999999386
106 4 -204 -12 2229 3248 1019 2486 1467 0 2229 -23 334 1353 1019 0 334 -59 1467 65 16 0.0004694269999998557
107 4 -170 3340 1782 0 1558 3340 -221 -63 1782 -12 280 0 328 -63 -257 -12 -170 65 16 0.00047880400000011036
108 4 -107 3497 2326 0 2267 3438 1171 3497 -57 3023 1852 0 1171 3023 -118 3438 -107 65 16 0.0004679229999999812
109 4 -116 3273 5201 3964 2036 3273 1237 3165 5201 -198 -116 -83 1237 0 2036 -85 -52 65 16 0.00048700799999989997
110 4 0 1867 -26 -1 0 -45 -70 1867 -141 -116 0 -287 1867 -287 0 -287 -1 65 13 0.00047660199999999264
111 4 -191 5518 4192 2309 3635 5518 3209 1883 4192 -93 2901 4227 3635 1326 3209 -111 1918 65 16 0.00048713699999991533
112 4 2413 0 921 -39 2413 -77 -35 0 -131 -173 2413 -515 0 -515 2413 -515 -39 65 13 0.00048212600000008266
113 4 -169 2223 1402 3499 2097 2918 821 2223 -15 3499 -152 -32 2097 0 1402 -56 34 65 16 0.00048723000000006067
114 4 -115 3567 3517 2167 2886 2936 2217 3567 1400 2119 2069 1350 3517 -80 2886 719 2069 65 16 0.0004710750000000985
115 4 -73 5403 4644 2480 3239 5403 2923 2164 4644 -39 2767 3526 3239 759 2923 -12 2451 65 16 0.00048292100000013605
116 4 -41 3213 2050 0 2271 -20 1163 3213 -74 -53 2050 -20 2271 -160 -32 0 1163 65 16 0.00047622700000005125
117 4 -246 -12 2445 0 2069 -41 1973 0 386 -25 1973 -12 -262 -41 -275 -25 -246 65 16 0.00047930200000001477
118 4 0 -17 -108 -85 0 -106 -129 -17 -208 -185 0 -418 -17 -418 0 -418 -85 65 13 0.00047702499999990877
119 4 -122 0 2354 2993 639 0 -130 -140 2354 -132 -122 -164 639 -172 -130 -322 -122 65 16 0.0004904319999998741
120 4 -330 -97 1682 3018 1336 1379 43 0 1682 -141 -16 0 1336 -22 -16 -205 43 65 16 0.000481933000000101
121 4 -55 4255 3386 3919 2332 3201 2668 4255 2456 2989 2120 3919 -55 3201 1402 2989 -55 65 16 0.00047623599999990773
122 4 -77 4162 2249 0 1913 4162 -75 2939 1913 3363 1450 0 1026 2939 -208 3363 -77 65 16 0.00047037699999985527
123 4 -50 5875 4233 2273 4583 2310 4270 1960 4233 -9 4583 -5 3952 2310 0 2273 3915 65 16 0.00047853099999994875
124 4 -111 0 2120 -43 -27 0 -47 -63 2120 -127 -111 -196 -27 -132 -47 -216 -111 65 16 0.0004740899999999826
125 4 -183 -3 3619 1975 2786 811 2455 1644 3619 -59 2786 -108 2467 1975 0 1644 2136 65 16 0.0004912109999999359
126 4 0 -2 -25 -4 0 -67 -88 -2 -112 -91 0 -241 -2 -241 0 -241 -4 65 13 0.00048702200000017015
127 4 -214 4413 2285 3980 1695 3823 2128 4413 -9 3980 -70 -37 2285 0 2128 -200 -23 65 16 0.00047564600000016277
128 4 0 2364 -119 -89 0 -141 -171 2364 -214 -184 0 -577 2364 -577 0 -577 -89 65 13 0.0004759359999999546
129 4 -368 -136 958 3248 2290 0 1635 -10 2290 -2 277 0 958 -144 1635 -158 277 65 16 0.0004839180000000276
130 4 -21 5691 4423 5558 3434 4702 3567 5691 3392 4527 3259 5558 -21 4702 2403 4527 -21 65 16 0.0004666089999998402
131 4 1681 2980 1299 0 1681 2567 886 0 -96 -98 1681 -224 2980 -29 2567 -130 -98 65 15 0.0004949809999998944
132 4 -200 4369 3615 2283 3037 4369 2086 1332 3615 -16 2491 3245 3037 754 2086 -165 1540 65 16 0.00047162099999997764
133 4 -128 -7 861 0 1063 -15 372 926 554 0 372 -7 -47 926 -55 -15 -128 65 16 0.0004893599999999942
134 4 -144 -7 2301 3557 1256 3184 1928 0 2301 -60 893 2149 1256 0 893 -30 1928 65 16 0.0004791060000000069
135 4 -30 4346 2998 3787 2352 3700 2911 4346 2783 3572 2224 3787 -30 3700 2137 3572 -30 65 16 0.0004736669999998444
136 4 -204 1822 1144 0 974 1652 678 1822 -189 946 678 0 268 946 -223 1652 -204 65 16 0.0004765410000000525
137 4 -223 2302 2117 1204 1495 291 1204 913 2117 -26 1495 -96 1389 2302 1098 913 0 65 16 0.0004825840000000081
138 4 -211 -50 1390 0 2006 -88 1390 -65 452 0 953 -50 -234 -88 -249 -65 -211 65 16 0.000478616999999959
139 4 1055 0 -32 -107 1055 -108 -33 0 -64 -139 1055 -463 0 -463 1055 -463 -107 65 13 0.0004888590000000637
140 4 -78 5086 4114 4399 2650 2365 4114 1749 2721 5086 3337 2365 0 1749 2034 4399 -78 65 16 0.0004725889999999122
141 4 -89 1535 1246 683 972 1535 852 563 1246 -60 958 1247 972 289 852 -53 564 65 16 0.0004891419999999425
142 4 -121 6234 4545 2484 4173 6234 3750 2061 4545 -11 3887 5576 4173 1689 3750 -28 3464 65 16 0.0004733759999999698
143 4 -76 2455 2365 2442 2051 1974 2365 391 481 2455 2064 1974 0 391 468 2442 -76 65 16 0.00047558300000005715
144 4 0 -85 -230 -143 0 -163 -250 -85 -335 -248 0 -648 -85 -648 0 -648 -143 65 13 0.0004920980000000519
145 4 0 -8 -104 -91 0 -183 -196 -8 -203 -190 0 -493 -8 -493 0 -493 -91 65 13 0.0004943099999998868
146 4 -79 4195 2238 0 2298 4255 1957 4195 -97 4255 -100 2343 1957 0 386 2343 -79 65 16 0.0004739210000002103
147 4 -129 4518 3909 2298 2907 4518 2220 3444 2835 1611 3909 -74 2835 1224 1833 3444 -129 65 16 0.00048352400000006845
148 4 -95 3034 3482 2726 2278 3034 756 1204 3482 -126 -79 1204 448 2726 -114 -67 448 65 16 0.0004709419999999742
149 4 0 2446 -14 1281 0 -65 -89 1281 -233 -209 0 -394 2446 -90 -65 -309 -209 65 15 0.0004947069999998721
150 4 -195 3000 2503 1823 2441 2938 2320 3000 1177 680 2503 -129 2441 618 1298 680 0 65 16 0.0011453339999998313
151 4 -16 3714 3079 3532 2324 2959 2506 3714 1843 2296 1661 3532 -16 2959 1088 2296 -16 65 16 0.0006911830000000396
152 4 2197 0 2483 -51 2197 -101 -22 0 -124 -203 2197 -576 0 -576 2483 -120 -22 65 14 0.0007194179999998607
153 4 -196 -25 381 475 94 0 381 -67 -39 0 127 -25 -72 475 -114 -67 -196 65 16 0.0005058970000000329
154 4 -236 -54 2125 3481 1356 3621 2265 0 2125 -64 2265 -56 1180 2536 1356 0 1180 65 16 0.0004916889999999619
155 4 -368 -130 1287 1777 490 0 1287 -178 -59 0 -11 -32 490 -80 -59 -249 -11 65 16 0.0004906530000001741
156 4 -95 4059 3272 3471 2127 2914 2715 4059 2131 1344 3272 1928 2715 787 2131 -81 1543 65 16 0.00047168799999997013
157 4 -64 3232 2084 0 1666 2814 1148 3232 -65 2643 1495 0 1148 2643 -70 2814 -64 65 16 0.00048284700000000846
158 4 -147 4047 3406 1989 3145 3786 2630 4047 2058 1417 3406 -115 3145 1156 1797 3786 -147 65 16 0.0004740520000001691
159 4 -117 521 1851 1330 0 2444 -10 521 0 -96 -117 -164 1851 -57 -10 -179 -117 65 16 0.0004889160000001169
160 4 -177 412 312 1604 1292 2201 909 0 1292 1392 100 412 -70 1604 -132 2201 -116 65 16 0.00047595799999999855
161 4 0 1118 -39 -38 0 -123 -124 1118 -138 -137 0 -372 1118 -372 0 -372 -38 65 13 0.0004841799999999452
162 4 -49 0 -18 -188 -49 -238 -68 0 -124 -263 -18 -207 -68 -313 -124 -294 -49 65 16 0.000489980000000001
163 4 -115 3883 3188 2288 2983 3883 1595 2116 1421 900 3188 -63 1421 521 1216 2116 -115 65 16 0.00048292600000010566
164 4 -221 3289 2368 4042 1674 2595 921 3289 -71 4042 -220 -75 1674 0 2368 -126 53 65 16 0.0004741159999999134
165 4 -25 0 1117 1609 492 0 -145 -165 492 -45 -25 -72 1117 -192 -145 -261 -25 65 16 0.0004883160000002107
166 4 -201 -25 0 1314 -59 -25 -211 -54 0 -44 -78 1314 -88 -54 -230 -44 -201 65 16 0.00048065699999999545
167 4 -32 2148 1509 3352 1843 0 1509 -5 -1 0 639 2148 -5 3352 -142 -5 -32 65 16 0.00048027499999991896
168 4 -103 4900 3940 2184 3144 4900 2716 1756 3940 -41 2607 3567 3144 960 2716 -45 2179 65 16 0.0004698130000000411
169 4 -65 6731 4627 5957 3693 2363 4627 2264 4368 6731 4467 2363 0 2264 3594 5957 -65 65 16 0.00048182300000010336
170 4 -306 -80 408 0 2489 -30 424 469 45 0 424 -4 408 -154 2489 -106 45 65 16 0.0004885839999999586
171 4 2439 0 23 -9 2439 -72 -28 0 -179 -205 23 -54 -28 -268 -179 -223 2439 65 16 0.00048646899999993387
172 4 -256 -15 2201 2029 3785 1756 1928 172 2201 -21 3785 -163 2068 2029 0 1756 -40 65 16 0.0004762000000000377
173 4 -166 4835 3486 2114 3463 4835 2721 1372 3486 -108 3168 4517 3463 1349 2721 -152 2403 65 16 0.00047354199999993796
174 4 -59 0 103 -147 -59 -260 -103 0 -122 -210 103 -191 -103 -323 -122 -279 -59 65 16 0.0004870429999999093
175 4 -68 4005 2399 3977 1578 3184 1606 4005 -20 3977 -181 3465 2399 0 1606 2672 1066 65 16 0.00048659499999992306
176 4 -196 1948 2094 146 1145 999 0 1948 -89 999 -224 -93 0 146 -103 -93 -196 65 16 0.00047564799999988416
177 4 0 -16 -61 -31 0 -59 -89 -16 -233 -203 0 -366 -16 -366 0 -366 -31 65 13 0.0005007280000000058
178 4 -278 -60 607 2092 1485 3683 2198 0 1485 1997 512 0 607 -154 2198 -65 512 65 16 0.0004807450000001712
179 4 -199 1964 1048 3396 2348 3624 1276 0 2348 3264 916 1964 -26 3396 -83 3624 -158 65 16 0.0004836310000000399
180 4 -127 4842 3626 1973 3189 4842 2869 1653 3626 -27 2068 1973 0 1653 1748 95 2068 65 16 0.0004754670000000072
181 4 -34 3693 3202 2332 3173 3664 2823 3693 1361 2202 1711 870 3202 -12 3173 841 1711 65 16 0.0004783380000001891
182 4 -22 2978 3798 2417 1597 2978 1381 2201 3798 -143 -22 -9 1381 0 1597 -21 -8 65 16 0.00047675899999988225
183 4 0 -11 -113 -80 0 -92 -125 -11 -214 -181 0 -453 -11 -453 0 -453 -80 65 13 0.0004968799999998108
184 4 -9 4391 3585 4034 2739 3545 3096 4391 2101 2550 1744 4034 -9 3545 1255 2550 -9 65 16 0.0004693089999998623
185 4 -10 3600 2666 3208 2120 3054 2512 3600 2022 2564 1630 3208 -10 3054 1476 2564 -10 65 16 0.0004878469999998192
186 4 -182 -22 1999 3084 1085 0 1999 -57 -22 0 1776 -22 -117 3084 -152 -57 -182 65 16 0.000478377999999946
187 4 -133 4249 2454 0 1795 4249 -161 2144 1795 3372 1577 0 349 2144 -126 3372 -133 65 16 0.00048141099999998715
188 4 -185 636 0 573 -146 636 -184 -18 0 -19 -182 573 -181 -18 -220 -19 -185 65 16 0.00048258899999997773
189 4 -47 2577 2540 2561 1566 1603 1582 2577 1032 1053 1016 2561 -47 1603 58 1053 -47 65 16 0.00047090000000005183
190 4 -10 5838 4248 5007 2974 4564 3805 5838 3623 4382 2792 5007 -10 4564 2349 4382 -10 65 16 0.0004660189999998732
191 4 -137 2888 2385 1422 3129 1707 2210 503 1925 2888 1466 963 2385 -83 3129 -43 2210 65 16 0.00048307300000005604
192 4 -213 4846 2494 0 2352 4846 -52 3419 2352 -26 1363 0 1067 3419 -97 -26 -213 65 16 0.00047570300000021604
193 4 -118 4084 3163 1937 2858 4084 2147 3163 2242 1226 3163 -113 2242 1016 1937 921 2858 65 16 0.000485588999999953
194 4 0 1181 -94 -82 0 -83 -95 1181 -205 -193 0 -410 1181 -410 0 -410 -82 65 13 0.0004767109999999075
195 4 -130 3584 2575 1453 3313 1860 2982 1122 2575 -101 3313 -10 2869 1860 0 1453 2462 65 16 0.0004803859999999993
196 4 -68 1991 1118 0 1551 -15 1118 -57 -12 0 873 1991 -110 -57 -143 -15 -68 65 16 0.0004750799999999611
197 4 -110 6201 4454 2352 4618 2266 4368 6115 4013 2266 0 2352 4099 6201 3849 6115 -110 65 16 0.00048094999999981347
198 4 -148 1746 1540 2525 985 1065 80 1620 1540 0 985 -7 206 1746 -197 2525 -159 65 16 0.0004725709999999772
199 4 -61 3098 2098 0 1490 -10 2098 -53 -8 0 1000 3098 -104 -53 -176 -10 -61 65 16 0.0004847949999999823
200 4 -10 2965 1792 2169 377 1550 1173 2965 -63 1946 1792 0 1173 -45 154 1946 -158 65 16 0.0004719319999999527
201 4 0 -53 -136 -72 0 -102 -166 -53 -288 -224 0 -496 -53 -496 0 -496 -72 65 13 0.00048245399999991
202 4 -77 0 2493 -113 -77 -277 -100 0 -119 -155 2493 -136 -100 -319 -119 -296 -77 65 16 0.0004836990000001151
203 4 -91 4392 3317 2156 3231 4392 2236 1161 3317 -50 2652 2156 0 1161 -39 496 2652 65 16 0.0008985640000001016
204 4 0 -115 -277 -125 0 -176 -328 -115 -347 -195 0 -760 -115 -760 0 -760 -125 65 13 0.00048803499999983124
205 4 -219 -6 2209 0 918 -6 -197 -90 918 -112 -11 0 475 -90 -303 -112 -219 65 16 0.0004914799999999886
206 4 -184 -20 2230 2058 2074 16 188 172 2230 -116 283 172 0 2058 -30 111 283 65 16 0.00047431600000003016
207 4 0 -69 -198 -125 0 -155 -228 -69 -232 -159 0 -525 -69 -525 0 -525 -125 65 13 0.0010271229999998521
208 4 -203 -55 990 0 1992 -39 990 -68 1507 0 611 -55 -174 -39 -187 -68 -203 65 16 0.0005569979999999752
209 4 -78 2582 1935 994 1641 2582 1588 941 1935 -7 1250 941 0 994 -1 309 1250 65 16 0.0005009289999999833
210 4 0 924 -120 -81 0 -84 -123 924 -156 -117 0 -451 924 -451 0 -451 -81 65 13 0.00048766799999988564
211 4 -211 -4 3726 1945 3052 1107 2888 1781 3726 -129 2044 1945 0 1781 -63 99 2044 65 16 0.0004899520000001267
212 4 0 -1 -86 -61 0 -81 -106 -1 -167 -142 0 -382 -1 -382 0 -382 -61 65 13 0.0006521660000000651
