-1 4 1 1519 0 1 0 1 11 1.91e-06
-2 4 1 2621 0 0 1 1 11 1.178e-06
-3 4 1 2169 1 1 0 1 2 6.59e-07
-4 4 1 2709 1 1 1 0 1 6.85e-07
-5 4 0 0 0 0 0 0 14 1.046e-06
-6 4 1 1078 0 1 1 1 2 7.51e-07
-7 4 0 0 0 0 0 0 15 1.013e-06
-8 4 0 0 0 0 0 0 14 9.78e-07
-9 4 1 3301 1 0 0 1 5 7.1e-07
-10 4 1 3041 1 1 1 0 1 6.23e-07
-11 4 1 1961 1 0 1 0 2 6.81e-07
-12 4 1 3018 0 0 1 1 11 8.9e-07
-13 4 0 0 0 0 0 0 14 8.95e-07
-14 4 1 3363 1 1 1 0 1 6.18e-07
-15 4 0 0 0 0 0 0 16 1.04e-06
-16 4 1 2838 1 1 0 0 1 6.35e-07
-17 4 1 3705 1 1 1 0 1 6.52e-07
-18 4 0 0 0 0 0 0 15 9.89e-07
-19 4 0 0 0 0 0 0 15 8.65e-07
-20 4 1 3527 1 0 1 1 4 6.72e-07
-21 4 1 2294 1 1 1 0 1 6.36e-07
-22 4 0 0 0 0 0 0 13 9.52e-07
-23 4 0 0 0 0 0 0 15 9.2e-07
-24 4 0 0 0 0 0 0 15 8.96e-07
-25 4 0 0 0 0 0 0 14 8.97e-07
-26 4 0 0 0 0 0 0 15 8.47e-07
-27 4 1 3154 0 1 1 1 6 7.78e-07
-28 4 1 2928 0 1 0 1 7 8.01e-07
-29 4 1 2041 1 1 1 0 1 6.02e-07
-30 4 0 0 0 0 0 0 15 9.11e-07
-31 4 0 0 0 0 0 0 13 8.79e-07
-32 4 0 0 0 0 0 0 12 8.62e-07
-33 4 0 0 0 0 0 0 14 9.51e-07
-34 4 1 3748 1 0 1 0 2 6.49e-07
-35 4 0 0 0 0 0 0 14 9.02e-07
-36 4 1 4032 0 1 1 0 8 7.8e-07
-37 4 1 2900 0 1 1 0 8 7.68e-07
-38 4 0 0 0 0 0 0 14 9.07e-07
-39 4 1 4187 1 0 0 1 4 7e-07
-40 4 1 2669 1 0 1 1 2 6.69e-07
-41 4 0 0 0 0 0 0 16 9.89e-07
-42 4 1 4274 0 1 1 0 8 8.02e-07
-43 4 0 0 0 0 0 0 13 9.16e-07
-44 4 0 0 0 0 0 0 15 8.6e-07
-45 4 0 0 0 0 0 0 14 9.1e-07
-46 4 1 3094 1 0 0 1 4 7.06e-07
-47 4 0 0 0 0 0 0 15 9.5e-07
-48 4 1 3268 1 0 1 0 4 6.92e-07
-49 4 0 0 0 0 0 0 15 8.35e-07
-50 4 0 0 0 0 0 0 13 8.54e-07
-51 4 0 0 0 0 0 0 15 8.46e-07
-52 4 1 2323 0 1 1 1 5 7.73e-07
-53 4 1 4646 0 1 1 0 8 7.5e-07
-54 4 1 3989 1 0 0 1 6 7.16e-07
-55 4 0 0 0 0 0 0 15 9.17e-07
-56 4 0 0 0 0 0 0 15 9.45e-07
-57 4 1 4095 0 1 1 1 6 7.7e-07
-58 4 0 0 0 0 0 0 14 8.59e-07
-59 4 0 0 0 0 0 0 14 8.34e-07
-60 4 1 1695 0 1 0 1 10 8.11e-07
-61 4 1 3113 0 0 1 1 10 8.4e-07
-62 4 0 0 0 0 0 0 13 8.43e-07
-63 4 0 0 0 0 0 0 15 8.59e-07
-64 4 0 0 0 0 0 0 16 9.49e-07
-65 4 0 0 0 0 0 0 14 8.95e-07
-66 4 1 3812 0 1 0 1 10 7.9e-07
-67 4 0 0 0 0 0 0 9 8.53e-07
-68 4 1 2540 1 0 1 1 4 7.27e-07
-69 4 0 0 0 0 0 0 14 9.28e-07
-70 4 0 0 0 0 0 0 14 8.92e-07
-71 4 1 2991 1 1 1 0 1 6.4e-07
-72 4 1 3453 1 0 1 0 4 6.93e-07
-73 4 1 3591 1 1 0 1 2 6.67e-07
-74 4 0 0 0 0 0 0 14 8.73e-07
-75 4 0 0 0 0 0 0 15 8.98e-07
-76 4 1 1989 0 0 1 1 12 8.74e-07
-77 4 0 0 0 0 0 0 15 8.53e-07
-78 4 0 0 0 0 0 0 12 8.35e-07
-79 4 1 2219 1 1 1 0 1 6.54e-07
-80 4 1 3552 0 1 1 1 7 7.93e-07
-81 4 0 0 0 0 0 0 14 8.74e-07
-82 4 1 1832 1 1 1 0 1 6.33e-07
-83 4 1 2262 1 0 1 1 2 6.92e-07
-84 4 0 0 0 0 0 0 14 9.28e-07
-85 4 0 0 0 0 0 0 14 8.9e-07
-86 4 0 0 0 0 0 0 16 9.96e-07
-87 4 0 0 0 0 0 0 16 9.11e-07
-88 4 0 0 0 0 0 0 13 8.77e-07
-89 4 0 0 0 0 0 0 14 8.59e-07
-90 4 1 2348 0 1 0 0 6 7.24e-07
-91 4 0 0 0 0 0 0 12 8.68e-07
-92 4 0 0 0 0 0 0 9 8.19e-07
-93 4 0 0 0 0 0 0 15 9.74e-07
-94 4 0 0 0 0 0 0 16 9.5e-07
-95 4 1 3263 0 1 1 1 6 7.81e-07
-96 4 1 2657 0 1 1 1 5 7.65e-07
-97 4 0 0 0 0 0 0 14 9.62e-07
-98 4 1 3171 1 1 0 1 2 6.88e-07
-99 4 0 0 0 0 0 0 13 8.7e-07
-100 4 1 2453 1 0 1 1 2 6.61e-07
-101 4 1 4144 0 1 1 0 8 7.53e-07
-102 4 1 2936 0 1 0 1 9 8.27e-07
-103 4 1 3764 1 1 1 0 1 6.42e-07
-104 4 0 0 0 0 0 0 16 9.69e-07
-105 4 0 0 0 0 0 0 16 9.21e-07
-106 4 0 0 0 0 0 0 16 9.26e-07
-107 4 0 0 0 0 0 0 13 8.73e-07
-108 4 1 3957 0 1 1 0 8 7.71e-07
-109 4 1 4424 1 1 1 0 1 7.41e-07
-110 4 0 0 0 0 0 0 14 8.78e-07
-111 4 1 3552 1 1 0 0 1 6.08e-07
-112 4 0 0 0 0 0 0 13 8.49e-07
-113 4 0 0 0 0 0 0 13 9.36e-07
-114 4 1 2626 1 0 1 0 4 7.02e-07
-115 4 0 0 0 0 0 0 14 9.16e-07
-116 4 0 0 0 0 0 0 14 9.54e-07
-117 4 0 0 0 0 0 0 15 8.62e-07
-118 4 1 3262 1 1 1 0 1 6.3e-07
-119 4 0 0 0 0 0 0 15 8.72e-07
-120 4 0 0 0 0 0 0 14 8.96e-07
-121 4 1 4332 0 1 0 1 10 8.02e-07
-122 4 1 2916 1 1 0 0 1 6.14e-07
-123 4 0 0 0 0 0 0 15 8.62e-07
-124 4 1 2308 0 1 0 0 6 7.44e-07
-125 4 1 3916 1 1 1 0 1 3.945e-06
-126 4 0 0 0 0 0 0 14 9.05e-07
-127 4 0 0 0 0 0 0 14 9.2e-07
-128 4 0 0 0 0 0 0 14 9.25e-07
-129 4 1 3591 1 0 1 1 5 7.88e-07
-130 4 0 0 0 0 0 0 15 9.69e-07
-131 4 0 0 0 0 0 0 12 9.38e-07
-132 4 0 0 0 0 0 0 14 8.78e-07
-133 4 1 3081 0 0 1 1 10 8.54e-07
-134 4 1 3618 1 0 1 1 4 7.46e-07
-135 4 0 0 0 0 0 0 15 9.31e-07
-136 4 1 4501 1 0 1 0 4 7.38e-07
-137 4 0 0 0 0 0 0 14 8.61e-07
-138 4 1 2986 0 1 1 1 5 7.6e-07
-139 4 1 3738 1 0 0 1 5 7.25e-07
-140 4 0 0 0 0 0 0 14 9e-07
-141 4 1 4468 1 0 0 1 6 7.07e-07
-142 4 1 1658 1 1 0 1 2 6.6e-07
-143 4 1 3434 0 1 0 1 10 7.92e-07
-144 4 1 2599 0 0 1 1 11 8.45e-07
