-1 10 1 6457 1 1 1 1 1 1 0 0 1 1 3 1.885e-06
-2 10 1 7531 1 1 1 1 1 0 0 0 1 1 15 1.814e-06
-3 10 1 8958 1 1 1 0 1 1 1 0 0 1 25 2.266e-06
-4 10 1 8045 1 0 1 1 1 1 1 1 0 0 207 6.796e-06
-5 10 0 0 0 0 0 0 0 0 0 0 0 0 832 2.0144e-05
-6 10 1 9149 1 1 1 1 1 1 0 0 0 1 8 1.596e-06
-7 10 0 0 0 0 0 0 0 0 0 0 0 0 894 2.1732e-05
-8 10 0 0 0 0 0 0 0 0 0 0 0 0 964 2.2623e-05
-9 10 1 9776 1 1 1 1 1 0 1 1 0 0 2 1.443e-06
-10 10 1 7501 1 1 1 1 1 0 1 0 1 1 8 3.736e-06
-11 10 1 9945 1 1 1 1 1 0 1 0 0 0 2 1.436e-06
-12 10 1 9484 1 1 1 1 1 1 0 0 0 1 6 1.594e-06
-13 10 0 0 0 0 0 0 0 0 0 0 0 0 847 2.0815e-05
-14 10 1 9091 1 1 1 0 1 0 1 1 0 1 41 2.595e-06
-15 10 0 0 0 0 0 0 0 0 0 0 0 0 917 2.1848e-05
-16 10 1 10771 1 1 0 1 1 1 0 0 1 1 70 3.152e-06
-17 10 1 9158 1 1 1 1 0 0 1 0 0 1 13 1.739e-06
-18 10 0 0 0 0 0 0 0 0 0 0 0 0 893 2.1141e-05
-19 10 0 0 0 0 0 0 0 0 0 0 0 0 979 2.2717e-05
-20 10 1 8770 1 1 1 1 1 1 0 1 0 0 5 1.464e-06
-21 10 1 9369 1 1 1 1 0 1 0 1 1 0 12 1.735e-06
-22 10 0 0 0 0 0 0 0 0 0 0 0 0 967 2.2563e-05
-23 10 0 0 0 0 0 0 0 0 0 0 0 0 863 2.0851e-05
-24 10 0 0 0 0 0 0 0 0 0 0 0 0 985 2.3302e-05
-25 10 0 0 0 0 0 0 0 0 0 0 0 0 879 2.0605e-05
-26 10 0 0 0 0 0 0 0 0 0 0 0 0 885 2.0909e-05
-27 10 1 10141 1 1 1 1 0 0 0 1 0 0 9 1.588e-06
-28 10 1 7687 1 1 1 1 1 0 1 1 0 0 6 1.458e-06
-29 10 1 8518 1 1 1 1 0 0 1 1 1 1 16 1.896e-06
-30 10 0 0 0 0 0 0 0 0 0 0 0 0 966 2.2726e-05
-31 10 0 0 0 0 0 0 0 0 0 0 0 0 890 2.113e-05
-32 10 0 0 0 0 0 0 0 0 0 0 0 0 941 2.2203e-05
-33 10 0 0 0 0 0 0 0 0 0 0 0 0 943 2.229e-05
-34 10 1 10348 1 1 1 1 0 1 0 1 0 1 22 1.894e-06
-35 10 0 0 0 0 0 0 0 0 0 0 0 0 985 2.2691e-05
-36 10 1 6607 1 1 1 1 1 0 1 1 1 0 13 1.768e-06
-37 10 1 8876 1 0 1 1 1 0 0 1 1 1 199 6.359e-06
-38 10 0 0 0 0 0 0 0 0 0 0 0 0 898 2.1926e-05
-39 10 1 8629 1 1 1 1 0 1 0 1 0 0 3 1.551e-06
-40 10 1 8204 1 1 1 1 1 0 1 1 0 1 7 1.562e-06
-41 10 0 0 0 0 0 0 0 0 0 0 0 0 840 2.0033e-05
-42 10 1 7737 1 1 1 1 0 1 1 1 1 0 2 1.43e-06
-43 10 0 0 0 0 0 0 0 0 0 0 0 0 881 2.0934e-05
-44 10 0 0 0 0 0 0 0 0 0 0 0 0 916 2.1762e-05
-45 10 0 0 0 0 0 0 0 0 0 0 0 0 866 2.03e-05
-46 10 1 8421 1 1 1 1 1 0 0 1 0 1 11 1.674e-06
-47 10 0 0 0 0 0 0 0 0 0 0 0 0 904 2.1669e-05
-48 10 1 7979 1 1 1 1 1 1 0 0 0 1 4 1.443e-06
-49 10 0 0 0 0 0 0 0 0 0 0 0 0 951 2.2296e-05
-50 10 0 0 0 0 0 0 0 0 0 0 0 0 875 2.0695e-05
-51 10 0 0 0 0 0 0 0 0 0 0 0 0 921 2.1712e-05
-52 10 1 6387 1 1 1 1 1 1 0 0 1 0 3 1.402e-06
-53 10 1 10354 1 1 1 1 1 1 1 0 0 0 1 1.395e-06
-54 10 1 9217 1 1 1 1 1 0 0 0 1 1 6 1.528e-06
-55 10 0 0 0 0 0 0 0 0 0 0 0 0 939 2.217e-05
-56 10 0 0 0 0 0 0 0 0 0 0 0 0 944 2.2094e-05
-57 10 1 9598 1 1 1 1 1 1 0 0 1 0 3 1.403e-06
-58 10 0 0 0 0 0 0 0 0 0 0 0 0 841 1.9733e-05
-59 10 0 0 0 0 0 0 0 0 0 0 0 0 917 2.144e-05
-60 10 1 7097 1 0 1 1 1 1 1 0 1 0 99 4.155e-06
-61 10 1 9051 1 1 1 1 0 1 0 1 1 0 18 1.883e-06
-62 10 0 0 0 0 0 0 0 0 0 0 0 0 928 2.1603e-05
-63 10 0 0 0 0 0 0 0 0 0 0 0 0 922 2.2006e-05
-64 10 0 0 0 0 0 0 0 0 0 0 0 0 932 2.1807e-05
-65 10 0 0 0 0 0 0 0 0 0 0 0 0 955 2.1831e-05
-66 10 1 7795 1 1 1 1 1 0 1 0 0 1 6 1.523e-06
-67 10 0 0 0 0 0 0 0 0 0 0 0 0 943 2.209e-05
-68 10 1 8057 1 1 1 1 1 1 0 0 0 1 4 1.434e-06
-69 10 0 0 0 0 0 0 0 0 0 0 0 0 979 2.309e-05
-70 10 0 0 0 0 0 0 0 0 0 0 0 0 926 2.1716e-05
-71 10 1 7921 1 1 1 1 1 1 1 0 0 1 3 1.433e-06
-72 10 1 9343 1 1 1 1 1 0 0 1 0 1 11 1.62e-06
-73 10 1 7108 1 1 1 1 0 1 0 1 1 1 3 1.536e-06
-74 10 0 0 0 0 0 0 0 0 0 0 0 0 959 2.2094e-05
-75 10 0 0 0 0 0 0 0 0 0 0 0 0 944 2.2084e-05
-76 10 1 9638 1 1 1 1 0 0 1 0 1 1 15 1.775e-06
-77 10 0 0 0 0 0 0 0 0 0 0 0 0 970 2.2547e-05
-78 10 0 0 0 0 0 0 0 0 0 0 0 0 872 2.2195e-05
-79 10 1 8737 1 1 1 1 1 1 1 0 0 0 1 2.275e-06
-80 10 1 10785 1 1 1 1 0 1 0 1 1 0 17 3.347e-06
-81 10 0 0 0 0 0 0 0 0 0 0 0 0 861 2.1212e-05
-82 10 1 7666 1 1 1 1 0 1 1 1 1 0 21 1.877e-06
-83 10 1 9221 1 1 1 0 1 1 0 1 1 1 20 2.028e-06
-84 10 0 0 0 0 0 0 0 0 0 0 0 0 925 2.4467e-05
-85 10 0 0 0 0 0 0 0 0 0 0 0 0 811 1.8761e-05
-86 10 0 0 0 0 0 0 0 0 0 0 0 0 886 2.0817e-05
-87 10 0 0 0 0 0 0 0 0 0 0 0 0 962 2.2587e-05
-88 10 0 0 0 0 0 0 0 0 0 0 0 0 929 2.1486e-05
-89 10 0 0 0 0 0 0 0 0 0 0 0 0 958 2.2487e-05
-90 10 1 7270 1 1 1 1 0 1 1 1 0 0 18 1.812e-06
-91 10 0 0 0 0 0 0 0 0 0 0 0 0 923 2.118e-05
-92 10 0 0 0 0 0 0 0 0 0 0 0 0 891 2.0813e-05
-93 10 0 0 0 0 0 0 0 0 0 0 0 0 829 1.9819e-05
-94 10 0 0 0 0 0 0 0 0 0 0 0 0 945 2.2154e-05
-95 10 1 9094 1 1 1 1 1 1 1 0 0 0 1 1.432e-06
-96 10 1 10634 1 1 1 1 0 0 0 1 1 1 17 1.818e-06
-97 10 0 0 0 0 0 0 0 0 0 0 0 0 959 2.253e-05
-98 10 1 8286 1 1 1 1 1 0 1 0 1 0 10 1.605e-06
-99 10 0 0 0 0 0 0 0 0 0 0 0 0 894 2.147e-05
-100 10 1 9716 1 1 1 1 0 1 0 1 0 0 18 1.69e-06
-101 10 1 9789 1 1 1 1 1 1 0 1 0 0 2 1.379e-06
-102 10 1 7929 1 1 1 1 1 0 1 0 1 0 12 1.569e-06
-103 10 1 7500 1 1 1 1 0 1 1 0 0 1 12 1.682e-06
-104 10 0 0 0 0 0 0 0 0 0 0 0 0 900 2.1034e-05
-105 10 0 0 0 0 0 0 0 0 0 0 0 0 921 2.167e-05
-106 10 0 0 0 0 0 0 0 0 0 0 0 0 882 2.0932e-05
-107 10 0 0 0 0 0 0 0 0 0 0 0 0 891 2.091e-05
-108 10 1 8910 1 1 1 1 0 1 1 1 1 0 19 1.778e-06
-109 10 1 6318 1 1 1 0 0 1 1 1 1 0 68 2.975e-06
-110 10 0 0 0 0 0 0 0 0 0 0 0 0 914 2.1531e-05
-111 10 1 10929 0 1 1 1 1 1 1 0 1 0 441 1.1208e-05
-112 10 0 0 0 0 0 0 0 0 0 0 0 0 951 2.1826e-05
-113 10 0 0 0 0 0 0 0 0 0 0 0 0 900 2.0995e-05
-114 10 1 8706 1 1 0 0 1 1 1 1 1 0 122 4.43e-06
-115 10 0 0 0 0 0 0 0 0 0 0 0 0 850 2.0505e-05
-116 10 0 0 0 0 0 0 0 0 0 0 0 0 928 2.1653e-05
-117 10 0 0 0 0 0 0 0 0 0 0 0 0 964 2.2227e-05
-118 10 1 9369 1 1 1 1 0 1 0 1 1 0 17 1.83e-06
-119 10 0 0 0 0 0 0 0 0 0 0 0 0 951 2.2594e-05
-120 10 0 0 0 0 0 0 0 0 0 0 0 0 940 2.2179e-05
-121 10 1 7138 1 1 1 1 0 1 1 0 1 1 8 1.556e-06
-122 10 1 8493 1 1 0 1 1 1 0 1 1 1 58 2.988e-06
-123 10 0 0 0 0 0 0 0 0 0 0 0 0 952 2.1703e-05
-124 10 1 8584 1 1 0 1 1 1 1 0 0 1 107 3.789e-06
-125 10 1 7655 1 1 1 1 0 1 1 1 0 0 20 1.831e-06
-126 10 0 0 0 0 0 0 0 0 0 0 0 0 957 2.1852e-05
-127 10 0 0 0 0 0 0 0 0 0 0 0 0 857 2.0473e-05
-128 10 0 0 0 0 0 0 0 0 0 0 0 0 907 2.1329e-05
-129 10 1 9170 1 0 0 1 1 1 1 0 1 1 335 9.396e-06
-130 10 0 0 0 0 0 0 0 0 0 0 0 0 816 1.9321e-05
-131 10 0 0 0 0 0 0 0 0 0 0 0 0 885 2.0532e-05
-132 10 0 0 0 0 0 0 0 0 0 0 0 0 956 2.1992e-05
-133 10 1 10433 1 0 0 1 1 1 1 0 1 1 289 8.172e-06
-134 10 1 8919 1 1 1 1 0 1 1 1 1 0 21 1.93e-06
-135 10 0 0 0 0 0 0 0 0 0 0 0 0 967 2.7045e-05
-136 10 1 7680 1 1 1 1 1 0 0 0 1 1 6 1.581e-06
-137 10 0 0 0 0 0 0 0 0 0 0 0 0 890 2.1019e-05
-138 10 1 10533 1 1 1 1 1 1 0 0 1 0 8 3.386e-06
-139 10 1 9381 1 1 1 1 1 0 0 1 0 0 13 1.661e-06
-140 10 0 0 0 0 0 0 0 0 0 0 0 0 884 2.0631e-05
-141 10 1 8968 1 1 1 1 1 0 1 0 1 0 5 1.523e-06
-142 10 1 9838 1 1 1 1 0 1 0 0 1 1 24 1.927e-06
-143 10 1 8783 1 1 1 1 1 0 1 1 0 0 7 1.526e-06
-144 10 1 7962 1 0 1 1 1 1 0 0 1 1 202 6.026e-06
-145 10 0 0 0 0 0 0 0 0 0 0 0 0 863 2.0718e-05
-146 10 1 9413 1 1 1 1 1 0 1 0 0 1 4 1.537e-06
-147 10 0 0 0 0 0 0 0 0 0 0 0 0 872 2.0345e-05
-148 10 0 0 0 0 0 0 0 0 0 0 0 0 911 2.1599e-05
-149 10 0 0 0 0 0 0 0 0 0 0 0 0 914 2.1389e-05
-150 10 1 5883 1 1 0 0 1 1 1 1 1 1 134 4.724e-06
-151 10 0 0 0 0 0 0 0 0 0 0 0 0 917 2.1391e-05
-152 10 0 0 0 0 0 0 0 0 0 0 0 0 865 2.0695e-05
-153 10 1 9917 1 1 1 1 0 1 1 0 0 1 22 2.052e-06
-154 10 1 8286 0 1 1 0 1 1 1 1 1 0 413 1.1049e-05
-155 10 0 0 0 0 0 0 0 0 0 0 0 0 896 2.0948e-05
-156 10 1 8778 1 1 1 1 0 1 0 1 0 1 12 1.742e-06
-157 10 0 0 0 0 0 0 0 0 0 0 0 0 973 2.2915e-05
-158 10 1 8785 1 1 1 1 1 0 0 1 1 0 8 1.565e-06
-159 10 1 6790 0 1 1 1 0 0 1 1 1 1 412 1.0784e-05
-160 10 0 0 0 0 0 0 0 0 0 0 0 0 954 2.2718e-05
-161 10 1 9966 1 1 1 1 1 1 0 0 1 0 3 1.477e-06
-162 10 1 9801 1 1 1 1 1 1 0 0 0 1 4 1.471e-06
-163 10 0 0 0 0 0 0 0 0 0 0 0 0 910 2.1849e-05
-164 10 0 0 0 0 0 0 0 0 0 0 0 0 918 2.1455e-05
-165 10 1 9633 1 1 0 1 1 1 1 1 0 1 91 3.574e-06
-166 10 0 0 0 0 0 0 0 0 0 0 0 0 872 2.3456e-05
-167 10 0 0 0 0 0 0 0 0 0 0 0 0 822 1.9004e-05
-168 10 0 0 0 0 0 0 0 0 0 0 0 0 823 1.9407e-05
-169 10 1 7623 1 1 1 1 0 1 1 1 0 0 17 1.835e-06
-170 10 0 0 0 0 0 0 0 0 0 0 0 0 895 2.1237e-05
-171 10 0 0 0 0 0 0 0 0 0 0 0 0 888 2.1355e-05
-172 10 0 0 0 0 0 0 0 0 0 0 0 0 954 2.2516e-05
-173 10 0 0 0 0 0 0 0 0 0 0 0 0 871 2.0587e-05
-174 10 1 9645 1 1 1 1 1 1 1 0 0 0 1 1.473e-06
-175 10 1 9080 1 1 1 1 0 0 1 1 0 1 19 1.958e-06
-176 10 0 0 0 0 0 0 0 0 0 0 0 0 842 1.983e-05
-177 10 0 0 0 0 0 0 0 0 0 0 0 0 864 2.0816e-05
-178 10 0 0 0 0 0 0 0 0 0 0 0 0 817 1.9274e-05
-179 10 0 0 0 0 0 0 0 0 0 0 0 0 939 2.2067e-05
-180 10 0 0 0 0 0 0 0 0 0 0 0 0 902 2.0995e-05
-181 10 1 8515 1 1 1 1 1 0 0 0 1 0 6 1.539e-06
-182 10 0 0 0 0 0 0 0 0 0 0 0 0 897 2.0531e-05
-183 10 1 9370 1 0 1 1 0 1 1 1 1 0 194 6.227e-06
-184 10 0 0 0 0 0 0 0 0 0 0 0 0 946 2.2483e-05
-185 10 1 7146 1 1 0 1 1 1 0 0 1 1 86 3.673e-06
-186 10 1 7993 1 1 1 1 1 0 1 1 0 0 2 1.462e-06
-187 10 0 0 0 0 0 0 0 0 0 0 0 0 883 2.0895e-05
-188 10 0 0 0 0 0 0 0 0 0 0 0 0 941 2.2007e-05
-189 10 1 8831 1 1 1 1 0 1 1 0 1 0 10 1.636e-06
-190 10 0 0 0 0 0 0 0 0 0 0 0 0 854 1.9944e-05
-191 10 0 0 0 0 0 0 0 0 0 0 0 0 895 2.0846e-05
-192 10 0 0 0 0 0 0 0 0 0 0 0 0 925 2.1687e-05
-193 10 1 9116 1 1 1 0 1 1 0 0 1 1 44 2.455e-06
-194 10 0 0 0 0 0 0 0 0 0 0 0 0 863 2.0476e-05
-195 10 0 0 0 0 0 0 0 0 0 0 0 0 933 2.1925e-05
-196 10 1 10342 1 1 1 0 1 1 1 0 1 0 39 2.154e-06
-197 10 0 0 0 0 0 0 0 0 0 0 0 0 915 2.1935e-05
-198 10 1 11075 1 1 1 1 1 1 0 0 0 1 6 1.499e-06
-199 10 1 7669 0 1 1 1 1 1 0 1 1 1 393 1.0391e-05
-200 10 1 8398 1 1 1 0 1 1 0 1 0 1 33 2.253e-06
-201 10 1 9668 1 1 1 0 1 0 1 0 1 1 31 2.111e-06
-202 10 0 0 0 0 0 0 0 0 0 0 0 0 844 2.0074e-05
-203 10 1 8657 1 1 1 1 0 1 0 1 1 0 6 1.573e-06
-204 10 0 0 0 0 0 0 0 0 0 0 0 0 932 2.2395e-05
-205 10 1 9304 1 1 1 1 1 0 1 1 0 0 8 1.611e-06
-206 10 1 7997 0 1 1 1 1 1 1 1 1 0 451 1.1618e-05
-207 10 0 0 0 0 0 0 0 0 0 0 0 0 870 2.0579e-05
-208 10 0 0 0 0 0 0 0 0 0 0 0 0 775 1.8292e-05
-209 10 0 0 0 0 0 0 0 0 0 0 0 0 776 1.7976e-05
-210 10 0 0 0 0 0 0 0 0 0 0 0 0 942 2.2765e-05
-211 10 1 7354 1 1 1 1 1 0 1 1 0 0 8 1.588e-06
-212 10 1 7824 1 1 0 1 1 1 1 1 0 0 68 3.054e-06
-213 10 1 9190 1 1 0 1 1 1 1 1 0 0 105 3.846e-06
-214 10 1 9141 1 1 1 1 0 1 1 0 0 1 25 2.005e-06
-215 10 0 0 0 0 0 0 0 0 0 0 0 0 843 1.9653e-05
-216 10 0 0 0 0 0 0 0 0 0 0 0 0 890 2.1308e-05
-217 10 0 0 0 0 0 0 0 0 0 0 0 0 825 1.9965e-05
-218 10 0 0 0 0 0 0 0 0 0 0 0 0 956 2.2416e-05
-219 10 0 0 0 0 0 0 0 0 0 0 0 0 941 2.2106e-05
-220 10 1 9471 1 0 1 1 0 1 1 1 1 0 264 7.565e-06
-221 10 0 0 0 0 0 0 0 0 0 0 0 0 882 2.0773e-05
-222 10 1 10342 1 0 0 1 1 1 1 1 0 1 316 8.604e-06
-223 10 0 0 0 0 0 0 0 0 0 0 0 0 858 2.0639e-05
-224 10 1 9001 1 1 1 1 0 0 1 1 0 0 18 1.814e-06
-225 10 0 0 0 0 0 0 0 0 0 0 0 0 928 2.2057e-05
-226 10 0 0 0 0 0 0 0 0 0 0 0 0 971 2.2518e-05
-227 10 0 0 0 0 0 0 0 0 0 0 0 0 799 1.8975e-05
-228 10 1 10115 1 1 1 1 1 0 1 1 0 0 2 1.423e-06
-229 10 1 10026 1 1 1 0 1 0 0 1 1 1 56 2.722e-06
-230 10 0 0 0 0 0 0 0 0 0 0 0 0 851 2.0416e-05
-231 10 1 6683 1 1 0 0 1 0 1 1 0 1 133 4.511e-06
-232 10 1 10634 1 1 1 1 1 1 0 0 1 0 3 1.426e-06
-233 10 0 0 0 0 0 0 0 0 0 0 0 0 813 1.8679e-05
-234 10 1 11164 1 1 1 0 0 1 1 1 1 0 65 3.105e-06
-235 10 1 6807 1 1 0 1 1 0 1 1 0 1 54 2.855e-06
-236 10 0 0 0 0 0 0 0 0 0 0 0 0 892 2.1382e-05
-237 10 1 8648 1 0 1 1 0 1 1 1 0 1 178 5.665e-06
-238 10 1 10069 1 1 1 0 1 0 1 1 0 1 49 2.563e-06
-239 10 0 0 0 0 0 0 0 0 0 0 0 0 963 2.2514e-05
-240 10 1 8073 1 1 1 1 0 1 0 1 1 0 12 1.847e-06
-241 10 0 0 0 0 0 0 0 0 0 0 0 0 912 2.1148e-05
-242 10 0 0 0 0 0 0 0 0 0 0 0 0 824 1.9606e-05
-243 10 0 0 0 0 0 0 0 0 0 0 0 0 875 2.0868e-05
-244 10 0 0 0 0 0 0 0 0 0 0 0 0 973 2.2196e-05
-245 10 1 8019 1 1 1 0 1 1 1 1 1 0 25 2.076e-06
-246 10 0 0 0 0 0 0 0 0 0 0 0 0 876 2.0864e-05
-247 10 0 0 0 0 0 0 0 0 0 0 0 0 834 2.0136e-05
-248 10 0 0 0 0 0 0 0 0 0 0 0 0 903 2.1436e-05
-249 10 1 10647 1 1 1 0 0 1 1 1 0 1 57 2.824e-06
-250 10 1 10345 1 1 1 1 1 1 1 0 0 0 1 1.431e-06
-251 10 0 0 0 0 0 0 0 0 0 0 0 0 929 2.2041e-05
-252 10 1 7829 1 1 1 1 0 0 1 0 1 1 19 1.929e-06
-253 10 0 0 0 0 0 0 0 0 0 0 0 0 884 2.1225e-05
-254 10 0 0 0 0 0 0 0 0 0 0 0 0 807 1.889e-05
-255 10 0 0 0 0 0 0 0 0 0 0 0 0 958 2.296e-05
-256 10 0 0 0 0 0 0 0 0 0 0 0 0 969 2.3085e-05
-257 10 1 8217 0 1 1 0 1 1 1 1 1 0 491 1.2339e-05
-258 10 1 8573 1 1 1 1 0 1 0 0 1 1 8 1.549e-06
-259 10 1 9157 1 0 1 1 1 1 1 1 0 0 202 6.222e-06
-260 10 0 0 0 0 0 0 0 0 0 0 0 0 913 2.1402e-05
-261 10 1 8006 0 1 1 1 1 0 1 1 1 1 343 9.205e-06
-262 10 0 0 0 0 0 0 0 0 0 0 0 0 868 2.0666e-05
-263 10 0 0 0 0 0 0 0 0 0 0 0 0 920 2.1532e-05
-264 10 0 0 0 0 0 0 0 0 0 0 0 0 822 1.9903e-05
-265 10 0 0 0 0 0 0 0 0 0 0 0 0 937 2.2215e-05
-266 10 0 0 0 0 0 0 0 0 0 0 0 0 880 2.2053e-05
-267 10 0 0 0 0 0 0 0 0 0 0 0 0 996 2.2845e-05
-268 10 1 11047 1 1 0 1 1 1 1 1 0 0 87 3.43e-06
-269 10 0 0 0 0 0 0 0 0 0 0 0 0 836 1.9798e-05
-270 10 0 0 0 0 0 0 0 0 0 0 0 0 967 2.2772e-05
-271 10 1 9576 0 1 0 1 0 1 1 1 1 1 488 1.2692e-05
-272 10 1 10194 0 1 1 0 1 1 1 1 0 1 439 1.1272e-05
-273 10 1 7904 0 1 1 0 1 1 1 1 1 1 372 1.0165e-05
-274 10 1 7067 1 1 1 0 1 1 1 0 1 0 64 2.924e-06
-275 10 1 8989 1 1 1 1 1 1 1 0 0 1 3 1.476e-06
-276 10 0 0 0 0 0 0 0 0 0 0 0 0 837 1.9363e-05
-277 10 1 9364 1 1 1 1 1 1 1 0 0 0 1 1.435e-06
-278 10 0 0 0 0 0 0 0 0 0 0 0 0 948 2.2179e-05
-279 10 0 0 0 0 0 0 0 0 0 0 0 0 910 2.1515e-05
-280 10 1 7915 1 1 1 0 1 1 1 1 0 0 34 2.275e-06
-281 10 0 0 0 0 0 0 0 0 0 0 0 0 913 2.165e-05
-282 10 0 0 0 0 0 0 0 0 0 0 0 0 950 2.222e-05
-283 10 1 10273 1 1 1 0 1 0 1 1 0 1 52 2.614e-06
-284 10 0 0 0 0 0 0 0 0 0 0 0 0 969 2.2643e-05
-285 10 1 10023 1 1 1 0 1 1 0 1 0 1 32 2.238e-06
-286 10 0 0 0 0 0 0 0 0 0 0 0 0 901 2.1163e-05
-287 10 0 0 0 0 0 0 0 0 0 0 0 0 975 2.2671e-05
-288 10 0 0 0 0 0 0 0 0 0 0 0 0 935 2.225e-05
-289 10 1 9347 1 1 1 1 0 1 0 1 1 1 33 2.107e-06
-290 10 0 0 0 0 0 0 0 0 0 0 0 0 942 2.1811e-05
-291 10 1 6834 1 1 1 1 1 1 0 1 0 1 8 1.603e-06
-292 10 0 0 0 0 0 0 0 0 0 0 0 0 853 2.0327e-05
-293 10 0 0 0 0 0 0 0 0 0 0 0 0 917 2.141e-05
-294 10 0 0 0 0 0 0 0 0 0 0 0 0 934 2.1867e-05
-295 10 1 9629 1 0 0 1 0 1 1 1 1 1 360 9.468e-06
-296 10 1 8163 1 1 1 1 1 1 1 0 0 0 1 1.415e-06
-297 10 1 6434 1 1 1 1 1 0 1 0 0 1 4 1.505e-06
-298 10 1 9826 1 1 1 1 1 0 0 0 1 1 4 1.438e-06
-299 10 1 8378 1 1 1 1 0 1 0 1 1 0 15 1.811e-06
-300 10 1 9348 1 1 0 0 1 1 0 0 1 1 163 5.172e-06
-301 10 1 8062 1 1 1 1 1 1 0 0 0 1 5 1.52e-06
-302 10 1 8833 1 1 1 1 0 1 0 0 1 1 29 2.033e-06
-303 10 0 0 0 0 0 0 0 0 0 0 0 0 908 2.1233e-05
-304 10 1 9813 1 1 1 1 1 0 1 1 0 0 9 1.566e-06
-305 10 0 0 0 0 0 0 0 0 0 0 0 0 939 2.1618e-05
-306 10 1 8172 1 1 1 1 0 1 1 0 0 1 25 1.957e-06
-307 10 1 6043 1 0 1 1 0 1 1 1 1 1 195 5.891e-06
-308 10 0 0 0 0 0 0 0 0 0 0 0 0 867 2.037e-05
-309 10 1 7309 1 0 1 1 1 1 0 1 1 0 152 5.167e-06
-310 10 0 0 0 0 0 0 0 0 0 0 0 0 976 2.2618e-05
-311 10 1 8719 1 1 1 1 0 1 1 0 0 1 17 1.732e-06
-312 10 0 0 0 0 0 0 0 0 0 0 0 0 951 2.2343e-05
-313 10 0 0 0 0 0 0 0 0 0 0 0 0 896 2.1352e-05
-314 10 0 0 0 0 0 0 0 0 0 0 0 0 914 2.1727e-05
-315 10 1 7423 1 1 1 0 1 1 1 1 0 1 55 2.807e-06
-316 10 1 10737 1 1 1 1 1 1 0 0 0 0 1 1.363e-06
-317 10 1 8416 1 1 1 1 1 0 1 0 0 1 4 1.428e-06
-318 10 1 8480 1 1 1 1 1 1 0 0 0 1 4 1.441e-06
-319 10 0 0 0 0 0 0 0 0 0 0 0 0 947 2.2666e-05
-320 10 1 12025 1 1 1 1 0 0 1 0 1 0 23 1.864e-06
-321 10 1 9179 1 1 1 0 0 0 1 1 1 1 80 3.268e-06
