-1 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 2.6107e-05
-2 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 2.4214e-05
-3 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 2.6266e-05
-4 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 2.5075e-05
-5 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 2.3733e-05
-6 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 2.3413e-05
-7 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 2.1531e-05
-8 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 2.1765e-05
-9 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 2.4036e-05
-10 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 2.5286e-05
-11 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 2.4373e-05
-12 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.8475e-05
-13 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 1.5419e-05
-14 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 1.695e-05
-15 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 2.0396e-05
-16 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 2.0936e-05
-17 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 2.355e-05
-18 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 2.3463e-05
-19 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 2.4057e-05
-20 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 2.4574e-05
-21 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 2.3946e-05
-22 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 2.4513e-05
-23 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 2.4431e-05
-24 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 2.4667e-05
-25 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 2.4651e-05
-26 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 2.4892e-05
-27 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 2.4188e-05
-28 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 2.3697e-05
-29 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 2.4514e-05
-30 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 2.4302e-05
-31 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 2.4161e-05
-32 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 2.3948e-05
-33 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 2.4133e-05
-34 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 2.4843e-05
-35 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 2.4959e-05
-36 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 2.3951e-05
-37 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 2.5008e-05
-38 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 2.4123e-05
-39 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 2.4719e-05
-40 10 1 0 0 0 0 0 0 0 0 0 0 0 1024 2.481e-05
-41 10 0 0 0 0 0 0 0 0 0 0 0 0 1024 2.3913e-05
