1 16 6572 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0.00507215
2 16 8290 1 1 0 1 1 1 1 1 1 0 1 0 1 1 1 1 0.00501665
3 16 8157 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0.00505206
4 16 7723 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0.00500828
5 16 6170 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0.00500685
6 16 8198 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 0.00500792
7 16 7455 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 0.00500715
8 16 7847 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0.00500484
9 16 8985 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0.00500638
10 16 7718 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0.00501128
11 16 7240 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0.00500699
12 16 6820 1 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1 0.00500351
13 16 7962 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0.00501122
14 16 7376 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 0.00503423
15 16 8949 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0.00499646
16 16 7776 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 0.00500374
17 16 9584 1 1 1 0 1 0 1 1 1 1 1 1 1 0 1 1 0.00500606
18 16 7281 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0.00501176
19 16 9364 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 0.00500844
20 16 6628 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 0.00500026
21 16 7539 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0.00506171
22 16 6644 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0.00501761
23 16 7188 0 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0.00501949
24 16 8436 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0.00500439
25 16 5498 1 1 1 0 0 0 1 1 1 1 1 0 1 1 1 1 0.00500848
26 16 7548 1 1 1 1 0 1 1 0 1 1 1 0 1 1 1 0 0.00500967
27 16 9726 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 0.00499969
28 16 7748 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0.00500923
29 16 8559 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 0.0049988
30 16 8582 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 0.00502731
31 16 7849 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0.00501399
32 16 10076 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0.00500525
33 16 7775 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1 0.00501031
34 16 8353 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0.00500672
35 16 7084 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0.00500706
36 16 7590 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 0.00500793
37 16 7512 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 0.00500703
38 16 7876 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 0.00502639
39 16 6736 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 1 0.00500689
40 16 8111 1 1 1 1 1 1 1 0 0 0 1 1 1 0 1 1 0.005011
