1 37 -336 -91 28800 29113 28860 28547 28996 28680 28993 29246 28933 28680 28346 28662 28996 28680 28993 29246 28933 28680 28346 28662 28996 28680 28993 29246 28933 28680 28346 28662 28996 28680 28993 29246 28933 28680 28346 28662 1370 14 0.009992557000000124
2 37 -80 30397 30075 30392 30010 30416 30099 30421 30015 30397 30075 30392 30010 30416 30099 30421 30015 30397 30075 30392 30010 30416 30099 30421 30015 30397 30075 30392 30010 30416 30099 30421 30015 30397 30075 30392 30010 30416 1370 9 0.009704822000000002
3 37 33654 34098 34509 34108 33697 34098 33405 33816 34509 34065 33664 34108 34509 34098 33697 34108 33415 33816 34509 34065 33664 34108 34509 34098 33697 34108 33415 33816 34509 34065 33664 34108 34509 34098 33697 34108 33415 33816 1370 17 0.009476900999999982
4 37 -205 33402 33048 32556 33114 32554 33046 33400 32908 33386 33032 32554 32908 32350 32910 33402 33048 32556 33114 32554 33046 33400 32908 33386 33032 32554 32908 32350 32910 33402 33048 32556 33114 32554 33046 33400 32908 33386 1370 15 0.009440471000000006
5 37 -394 -148 34915 34559 34962 34487 34843 34440 34915 34436 34839 34483 34962 34559 34915 34212 34929 34573 34976 34501 34857 34454 34929 34450 34853 34497 34976 34573 34929 34212 34915 34559 34962 34487 34843 34440 34915 34436 1370 30 0.009544427000000244
6 37 -334 -107 32076 31681 32154 31688 32083 31610 32156 31761 31215 31826 31212 31758 32153 31607 32080 31685 32151 31678 32073 31607 31212 31826 31215 31761 32156 31610 32083 31688 32154 31681 32076 31610 31215 31826 31212 31758 1370 34 0.009371964999999927
7 37 -271 -26 34229 33881 34257 33727 34234 33858 34206 33699 34229 33881 34257 33727 34234 33858 34206 33699 34229 33881 34257 33727 34234 33858 34206 33699 34229 33881 34257 33727 34234 33858 34206 33699 34229 33881 34257 33727 1370 10 0.00946716000000003
8 37 -138 32835 32170 32796 32130 32795 32169 32835 32148 32774 32109 32796 32170 32835 32084 32710 32045 32796 32130 32795 32169 32835 32170 32796 32109 32774 32148 32835 32084 32710 32045 32796 32170 32835 32169 32795 32130 32796 1370 25 0.009492145000000063
9 37 -448 -212 29932 30205 29804 29531 29948 29518 29919 30192 29791 29518 29101 29569 29842 29374 29804 30205 29932 29531 29948 29518 29919 30192 29791 29518 29101 29569 29842 29374 29804 30205 29932 29531 29948 29518 29919 30192 1370 19 0.00946440000000015
10 37 -38 30978 30612 30204 30732 30294 30702 30186 30624 30990 30582 30216 30732 30294 30702 30186 30624 30990 30582 30216 30732 30294 30702 30186 30624 30990 30582 30216 30732 30294 30702 30186 30624 30990 30582 30216 30732 30294 1370 12 0.00948058900000004
11 37 -489 -241 -4 30518 30966 30378 30896 30448 30966 30448 30944 30426 30944 30305 30893 30397 30915 30397 30845 31235 30787 30397 29879 30656 30068 30707 29951 30539 30987 30399 30917 30469 30987 30469 30965 30447 30965 30326 1370 37 0.009233589000000153
12 37 -258 -9 31449 31190 30923 31182 31449 30979 31351 31696 31437 31170 31429 31696 31324 31065 31437 31092 31351 31696 31437 31170 31429 31696 31324 31065 31437 31092 31351 31696 31437 31170 31429 31696 31324 31065 31437 31092 1370 18 0.009222789000000065
13 37 -207 28439 28722 28987 29238 28976 28725 28987 28704 28955 29238 28973 28722 28987 29238 28976 28725 28987 28704 28955 29238 28973 28722 28987 29238 28976 28725 28987 28704 28955 29238 28973 28722 28987 29238 28976 28725 28987 1370 12 0.009073649999999933
14 37 -501 -260 -28 34657 34257 33847 34413 33728 34317 33751 34337 33748 34314 33728 34247 34657 34138 34538 34128 34647 34247 33681 34429 33910 34320 33572 34257 34657 34247 33847 34413 33728 34317 33751 34337 33748 34314 33728 1370 29 0.009185945000000029
15 37 29987 31373 30938 30420 31041 30452 30970 30376 30965 30447 31041 30422 30940 31375 30857 30422 29833 30762 30168 30787 30166 30760 30141 30762 30125 30744 30150 30787 30168 30762 30120 30739 30145 30787 30166 30760 30141 30762 1370 33 0.009005109999999927
16 37 -695 -464 -236 -11 35431 35794 35275 35785 35422 34912 35541 34953 35472 34856 35444 34925 35541 34819 35338 35701 35182 35692 35329 35804 35294 35657 35182 34819 35541 34953 35472 34856 35444 34925 35541 34912 35431 35794 1370 30 0.00899237399999997
17 37 -105 30807 31591 31865 32123 31867 31609 31865 31528 31786 32123 31849 31593 31867 32123 31865 31609 31867 31530 31786 32123 31849 31593 31867 32123 31865 31609 31867 31530 31786 32123 31849 31593 31867 32123 31865 31609 31867 1370 19 0.00893773699999989
18 37 -142 30789 30503 30121 30675 30961 30504 30886 30600 30218 30675 30109 30491 30777 30395 30961 30675 30121 30503 30789 30407 30961 30504 30886 30600 30218 30675 30961 30395 30777 30491 30109 30675 30121 30503 30789 30407 30961 1370 26 0.008879640999999827
19 37 -81 32789 32496 32828 32373 32696 32989 32666 32373 32041 32496 32828 32373 32696 32989 32666 32373 32041 32496 32828 32373 32696 32989 32666 32373 32041 32496 32828 32373 32696 32989 32666 32373 32041 32496 32828 32373 32696 1370 10 0.008867842999999986
20 37 27260 29657 30197 29872 29535 29860 30197 29852 29527 29872 29455 29780 30197 29872 29535 29860 30197 29852 29527 29872 29455 29780 30197 29872 29535 29860 30197 29852 29527 29872 29455 29780 30197 29872 29535 29860 30197 29852 1370 12 0.008854636000000138
21 37 32558 33945 33614 33219 33761 34092 33550 33945 33377 33919 33588 33193 33761 34092 33550 33945 33614 33219 33761 32994 33389 33720 33325 34092 33761 33193 33588 33919 33524 34092 33550 33945 33614 33219 33761 34092 33325 33720 1370 25 0.008985518000000026
22 37 -154 29910 30203 29944 29651 29910 29564 29857 30203 29826 29567 29944 30203 29910 29651 29944 29598 29857 30203 29826 29567 29944 30203 29910 29651 29944 29598 29857 30203 29826 29567 29944 30203 29910 29651 29944 29598 29857 1370 17 0.008981759000000089
23 37 -578 -329 -81 34354 33930 34341 33740 34164 34542 34131 33753 34354 33930 34341 33740 34164 34542 34131 33753 34354 33930 34341 33740 34164 34542 34131 33753 34354 33930 34341 33740 34164 34542 34131 33753 34354 33930 34341 1370 11 0.00929130800000011
24 37 -358 -115 29393 29137 29402 29108 29400 29135 29391 29099 29393 29137 29402 29108 29400 29135 29391 29099 29393 29137 29402 29108 29400 29135 29391 29099 29393 29137 29402 29108 29400 29135 29391 29099 29393 29137 29402 29108 1370 10 0.00919989099999996
25 37 -172 32955 33277 33008 32704 32973 33277 32859 33294 33025 32721 32990 33294 32972 32703 33025 32590 33008 33277 32973 32704 33008 32686 32955 33277 32859 33294 33025 32721 32990 33294 32972 32703 33025 32590 33008 33277 32973 1370 23 0.008996317999999892
26 37 -16 32710 32378 31854 32405 32737 32195 32719 32387 31863 32405 31860 32384 32716 32192 32737 32405 31854 32378 32710 32186 32737 32195 32719 32387 31863 32405 32737 32192 32716 32384 31860 32405 31854 32378 32710 32186 32737 1370 26 0.008813937999999855
27 37 -505 -255 -12 33280 33561 33266 32985 33280 32715 33341 33622 33327 33046 33341 32640 33205 33486 33191 32910 33427 32862 33157 33438 33143 32862 32345 33046 33341 33622 33327 33046 32420 32985 33280 33561 33266 32985 32284 1370 29 0.00900617799999992
28 37 -319 -69 33147 33431 32999 32715 33147 32708 32992 33431 32982 32698 33147 33431 32999 32715 33147 32708 32992 33431 32982 32698 33147 33431 32999 32715 33147 32708 32992 33431 32982 32698 33147 33431 32999 32715 33147 32708 1370 12 0.008960070000000098
