1 37 -357 -112 27492 28920 30340 30337 31220 31145 31791 31697 33373 33226 34861 36145 36220 35999 35924 36145 36148 35927 35924 35703 36537 36758 36833 36612 36537 36540 36761 36758 36458 36958 36737 36322 36622 36843 36918 36697 1370 37 0.00989112900000011
2 37 -143 3487 5864 5427 7620 8483 9158 8295 7620 7965 6486 8747 9610 9265 9940 9077 9422 8747 8402 10088 8517 10905 9219 10769 8576 10262 8712 10905 8644 10413 11276 9590 11140 10277 10952 9402 11088 10413 1370 37 0.009682500000000038
3 37 -209 38325 40423 40176 41782 41322 42892 43845 44092 43623 44083 43836 43376 43845 43298 45275 44806 45060 44408 44655 44401 45053 44806 44154 45444 44640 43692 44689 45493 45740 44936 44689 43736 44540 45493 44496 45444 44640 1370 36 0.009620297999999972
4 37 -256 -11 24126 26600 27558 26895 29227 30972 30271 31019 31599 30892 32913 32333 33034 32286 32866 32165 32913 32103 34290 33710 34411 33663 34243 33542 34290 33332 32752 33710 34411 33663 34243 33542 34290 33710 33995 33247 1370 31 0.010828234000000103
5 37 23865 26340 28611 30572 30740 30540 32314 32146 31445 32670 33636 33804 32975 34109 34309 34141 33941 34109 33163 35274 35106 34140 34340 34508 34308 35274 34270 36326 36158 36358 35392 35560 35360 36326 35307 36843 36675 35709 1370 37 0.00982135900000003
6 37 -622 -373 -132 9597 11959 14279 14124 15770 16877 16292 18623 19308 18716 20226 19618 21414 20770 21639 20954 20174 22189 22874 22005 22676 21991 22346 21675 22360 22657 22302 22457 22160 22005 22874 22189 21320 22062 21103 1370 37 0.010152351999999976
7 37 -363 -113 35019 37427 39291 40121 40754 40609 40432 42344 42489 42112 44064 43919 43402 43547 44064 43431 43286 43919 43269 43822 43305 42752 43402 43919 44064 43547 43402 42769 43286 43919 43269 43822 43305 42752 43402 43919 1370 30 0.009927575999999938
8 37 8825 11226 11020 13321 12796 15041 13561 15821 18065 15939 13730 15856 18065 15820 16171 14045 13694 15939 18065 15821 17557 15431 13695 15939 13730 15856 18065 15939 13694 15820 18065 15821 17557 15431 13695 15939 18065 15856 1370 27 0.009768513999999895
9 37 34675 34649 37095 38126 37938 40195 41914 42657 42237 42919 43257 42777 43572 43234 43463 42963 42734 43234 42652 43072 42572 42152 42734 43072 43572 43234 43463 42963 42734 43234 42652 43072 42572 42152 42734 43072 43572 43234 1370 24 0.00975122599999989
10 37 -270 -28 3664 5815 7625 7273 9601 11871 10870 13046 11236 12784 10633 12580 14390 15701 14153 12842 14390 12443 14287 12739 10929 12477 14287 12111 14269 16420 14872 16286 14476 13062 15009 13165 14975 16523 17937 16389 1370 37 0.009504094000000185
11 37 -130 41719 41709 41661 41751 41644 41692 41602 41709 41568 41658 41668 41620 41610 41751 41661 41709 41719 41671 41661 41554 41644 41751 41661 41709 41719 41671 41661 41554 41644 41751 41661 41709 41719 41671 41661 41554 41644 1370 22 0.00915440600000017
12 37 0 2182 4118 4817 2881 2182 2489 4425 4118 1936 3566 1630 0 2182 4118 4817 2881 2182 2489 4425 4118 1936 3566 1630 0 2182 4118 4817 2881 2182 2489 4425 4118 1936 3566 1630 0 2182 1370 12 0.009411240999999793
13 37 -547 -311 -106 19318 20643 21932 21652 24130 25367 26285 25615 25695 24946 27293 27963 27883 27213 29050 28132 28802 27580 29893 30811 30891 30221 30141 31923 31005 31085 29848 30766 30686 31923 30683 32869 33539 32621 32701 1370 37 0.009692091999999874
14 37 42250 43201 43151 45648 45324 46443 47419 47469 47135 49564 49514 48795 50754 50013 50732 50782 50063 50666 50616 50013 50347 49548 50267 49933 50732 50782 50063 50666 50616 50013 50754 49955 50674 49933 50732 50782 50063 50666 1370 28 0.010133656000000046
15 37 -369 -144 31815 33457 33419 35063 36179 36121 37708 37487 38628 38136 39005 38472 38964 38419 40896 40404 40937 40298 40688 40155 40794 40404 40625 39986 40376 40155 40193 39803 40442 40404 40937 40298 40688 40155 40794 40404 1370 31 0.009450200000000075
16 37 -173 4252 6571 8854 8985 8660 11036 13284 13153 15251 14818 16580 17848 18918 17788 20089 21292 20222 21095 21226 20353 20906 20775 20222 20353 19150 20220 21093 21646 21515 20962 21093 20023 21226 21095 20222 21292 20089 1370 37 0.009748144000000014
17 37 -403 -166 33142 35621 35346 37672 39510 39221 39272 38709 40057 40346 40295 40006 40934 40251 40540 39751 40434 40485 40196 40145 40934 40251 40540 39751 40434 40485 40196 40145 40934 40251 40540 39751 40434 40485 40196 40145 1370 22 0.009263792999999909
18 37 -572 -322 -77 29089 30476 31232 31231 31170 33127 33624 33494 33942 33943 33718 33848 33847 33717 33942 33703 36142 36272 36047 36048 35918 36143 36142 35917 36047 35799 37290 37291 37161 37386 37385 37160 37290 36842 37067 1370 37 0.00936353599999995
19 37 -727 -478 -258 -56 11767 13042 14190 13877 16349 16870 17360 16839 16349 16730 16095 16616 17106 16725 17360 16870 16349 16839 17360 16574 18658 19039 18549 18168 18658 18137 18518 19039 18404 18498 18117 18023 18658 19039 1370 36 0.009596927000000033
20 37 -22 24136 25744 25644 27013 28165 28002 30359 30163 31774 31508 32124 31812 33104 33370 32904 32638 33104 32586 33052 32586 32120 32638 32091 34513 34979 34461 34727 34261 33995 34513 33903 34369 34979 34513 33897 34363 34979 1370 37 0.009121389999999785
21 37 -169 32941 35380 37494 37862 37726 40125 41731 41754 41386 41363 42403 41829 43178 43546 43569 43201 43178 42421 42789 43546 42506 42529 43569 43546 43178 43201 43569 42812 42789 43546 42506 42529 43569 43546 43178 43201 43569 1370 29 0.009226465000000017
22 37 -559 -321 -87 29882 31263 32069 32170 32075 33429 34158 34057 33911 34012 34158 33947 34767 35454 35353 35207 35308 35454 35161 35284 35183 35060 35353 35454 35124 35247 35146 35023 35353 35207 35308 35454 35353 35060 35183 1370 33 0.009143852000000008
23 37 -128 44454 44433 46145 46108 46129 45878 45915 45894 46145 45796 46145 46108 45857 45894 45545 45894 46145 45796 46145 46108 45857 45894 45545 45894 46145 45796 46145 46108 45857 45894 45545 45894 46145 45796 46145 46108 45857 1370 15 0.009436010000000161
