18 40 -819 -585 -353 -126 36074 35781 36106 35651 35996 36289 35964 35671 35996 35511 36026 36319 35994 35701 36026 35681 35974 36319 35804 36289 35996 35671 35964 36289 35944 35651 36106 35781 36074 35619 35964 36289 35996 35671 35964 35479 35994 1601 36 0.01065403900000006
19 40 -315 -82 34651 34314 33774 34325 34662 34111 34651 34084 34635 34298 34715 34175 34512 34095 34662 34325 33774 34314 34651 34111 34662 34094 34634 34297 34714 34174 34511 34094 33757 34325 34662 34111 34651 34314 33774 34325 33758 34298 34715 1601 33 0.010676735000000104
20 40 -86 32347 32640 32381 32088 32347 32016 32309 32640 32294 32035 32381 32640 32347 32088 32381 32050 32309 32640 32294 32035 32381 32640 32347 32088 32381 32050 32309 32640 32294 32035 32381 32640 32347 32088 32381 32050 32309 32640 32294 32035 1601 17 0.010462543999999907
21 40 34513 34937 34559 34159 34941 34517 34917 34405 34829 35207 34807 34429 34941 34517 34917 34405 34829 35207 34807 34429 34941 34517 34917 34405 34829 35207 34807 34429 34941 34517 34917 34405 34829 35207 34807 34429 34941 34517 34917 34405 34829 1601 12 0.01073119900000008
22 40 -669 -427 -185 34085 34379 34075 34367 34623 34331 34075 33781 34085 34379 34075 34367 34623 34331 34075 33781 34085 34379 34075 34367 34623 34331 34075 33781 34085 34379 34075 34367 34623 34331 34075 33781 34085 34379 34075 34367 34623 34331 1601 11 0.010799710000000129
23 40 -317 -69 36951 37216 36947 36682 36951 36629 36894 37216 36798 36533 36951 37216 36947 36682 36951 36629 36894 37216 36798 36533 36951 37216 36947 36682 36951 36629 36894 37216 36798 36533 36951 37216 36947 36682 36951 36629 36894 37216 36798 1601 12 0.011198422999999957
24 40 -25 36606 36302 35778 36331 36635 36093 36617 36313 35789 36331 35786 36310 36614 36090 36635 36331 35780 36304 36608 36084 36635 36093 36617 36313 35789 36331 36635 36090 36614 36310 35786 36331 35780 36304 36608 36084 36635 36331 35789 36313 1601 28 0.010306479999999896
25 40 -304 -54 34776 35071 34739 35020 34725 35057 34776 34444 34739 34266 34598 35071 34776 34303 34598 34879 34584 35057 34776 34444 34739 35071 34776 34303 34598 35071 34554 34835 34540 35057 34776 35071 34739 35020 34725 35057 34584 34879 34598 1601 27 0.010001118000000142
26 40 -566 -316 -68 37220 37504 37171 36887 37220 36788 37296 37580 37247 36963 37296 36857 37289 37573 37240 36956 37289 36840 37279 37563 37230 36946 37279 36847 37296 37580 37247 36963 37296 36857 37289 37573 37240 36956 37289 36840 37279 37563 1601 27 0.010103331000000049
27 40 -368 -120 36543 36264 35975 36254 36543 36240 35961 36264 35642 36294 36573 36284 36005 36294 35991 36270 36573 35921 36543 36264 35975 36254 36543 36240 35961 36264 35642 36294 36573 36284 36005 36294 35991 36270 36573 35921 36543 36264 35975 1601 20 0.010169202999999793
28 40 -221 31814 31423 31799 31367 31758 31382 31814 31376 31752 31361 31799 31423 31814 31362 31738 31347 31799 31367 31758 31382 31814 31423 31799 31361 31752 31376 31814 31362 31738 31347 31799 31423 31814 31382 31758 31367 31799 31361 31752 31376 1601 25 0.010098152999999943
29 40 34031 36453 37382 37947 37683 37257 37521 37947 37510 37246 37683 37205 37469 37947 37683 37257 37521 37947 37510 37246 37683 37205 37469 37947 37683 37257 37521 37947 37510 37246 37683 37205 37469 37947 37683 37257 37521 37947 37510 37246 37683 1601 13 0.010233472999999993
30 40 -166 33276 32857 32366 32903 33322 32785 33276 32691 33228 32809 32318 32903 33322 32785 33276 32857 32366 32903 32301 32792 33211 32720 33322 32903 32318 32809 33228 32737 33322 32785 33276 32857 32366 32903 33322 32720 33211 32792 32301 32903 1601 28 0.010312530000000208
31 40 -159 35991 35493 36003 35500 35998 35491 35994 35496 36003 35491 35989 35486 35998 35500 36003 35493 35991 35488 35998 35491 35994 35496 36003 35500 35998 35486 35989 35491 36003 35493 35991 35488 35998 35500 36003 35496 35994 35491 35998 35486 1601 27 0.010177597999999843
32 40 -413 -163 35475 35224 34964 35215 35475 35200 34949 35224 34893 35212 35463 35203 34952 35212 34937 35188 35463 35144 35475 35224 34964 35215 35475 35200 34949 35224 34893 35212 35463 35203 34952 35212 34937 35188 35463 35144 35475 35224 34964 1601 20 0.01039447300000007
33 40 -337 -93 34351 34656 34191 34643 34338 33886 34351 33878 34330 34635 34183 34656 34351 33824 34276 34629 34177 34482 34129 34656 34351 33886 34338 34643 34191 34656 34183 34635 34330 33878 34351 34656 34129 34581 34276 34629 34177 34482 34129 1601 34 0.011463693999999913
34 40 -385 -136 35272 34938 34574 35008 34415 34911 35275 34841 35175 34811 35245 34911 34477 34841 34345 35036 34672 35006 34354 35027 34693 35057 34400 35052 34688 35022 34370 35027 34693 35057 34400 35052 34688 35022 34370 35027 34693 35057 34400 1601 29 0.01012207399999987
35 40 -187 31378 31646 31277 31647 31379 31009 31378 30949 31388 31656 31287 31657 31389 31019 31388 30856 31387 31655 31286 31656 31388 31018 31387 30948 31377 31645 31276 31646 31378 31008 31377 30846 31378 31009 31379 31647 31277 31646 31378 30949 1601 38 0.010155968999999931
36 40 -262 -17 34290 34032 33692 33990 34248 33950 34290 33672 34249 33991 33651 33949 34207 33909 34249 33532 34251 33993 33653 33951 34209 33911 34251 33674 34071 34369 34111 33813 34071 33731 34029 34369 33972 33714 34111 34369 34071 33813 34111 1601 40 0.010045151000000141
37 40 -546 -309 -73 33747 33461 33034 33406 33692 33320 33747 33257 33629 33343 32971 33461 33747 33199 33571 33285 32913 33461 33034 33406 33692 33320 33747 33461 32971 33343 33629 33257 33747 33199 33571 33285 32913 33461 33747 33320 33692 33406 1601 28 0.01023462899999994
38 40 -241 37663 37392 37107 37378 37663 37372 37101 37392 37022 37293 37663 37392 37107 37378 37663 37372 37101 37392 37022 37293 37663 37392 37107 37378 37663 37372 37101 37392 37022 37293 37663 37392 37107 37378 37663 37372 37101 37392 37022 37293 1601 11 0.010092529000000017
39 40 -96 31028 30694 31019 30678 31012 30687 31028 30686 31011 30677 31019 30694 31028 30647 30972 30638 31019 30678 31012 30687 31028 30694 31019 30677 31011 30686 31028 30647 30972 30638 31019 30694 31028 30687 31012 30678 31019 30677 31011 30686 1601 25 0.010495572000000175
40 40 -280 -45 33848 33597 33298 33549 33848 33484 33820 33569 33270 33521 33820 33128 33788 33537 33238 33602 33853 33517 33816 33565 33266 33602 32942 33382 33681 33932 33633 33382 33046 33345 33681 33317 33568 33932 33681 33382 33633 33932 33596 1601 40 0.010340424000000237
41 40 -433 -187 34128 33767 33208 33946 33382 33946 33355 33919 33355 33914 33350 33941 33382 33946 33355 33919 33355 33914 33350 33941 33382 33946 33355 33919 33355 33914 33350 33941 33382 33946 33355 33919 33355 33914 33350 33941 33382 33946 33355 1601 14 0.010340554999999974
42 40 34174 33905 33622 33891 34174 33797 33528 33905 33429 33698 34174 33905 33622 33891 34174 33797 33528 33905 33429 33698 34174 33905 33622 33891 34174 33797 33528 33905 33429 33698 34174 33905 33622 33891 34174 33797 33528 33905 33429 33698 34174 1601 10 0.01079049199999993
43 40 33264 34658 34384 34062 34357 34631 34336 34658 34297 34647 34373 34051 34346 34620 34325 34647 34137 34498 34793 34519 34224 34498 34176 34471 34793 34443 34169 34519 34793 34498 34224 34519 34197 34471 34793 34443 34169 34519 34793 34498 34224 1601 33 0.010060025000000028
44 40 -168 36805 36483 36094 36529 36851 36447 36836 36514 36125 36529 35986 36375 36697 36308 36851 36529 36094 36483 36805 36416 36851 36447 36836 36514 36125 36529 36851 36308 36697 36375 35986 36529 36094 36483 36805 36416 36851 36529 36125 36514 1601 28 0.009888386000000082
45 40 33091 34690 34993 34732 34429 34690 34342 34645 34993 34633 34372 34732 34993 34690 34429 34732 34384 34645 34993 34633 34372 34732 34993 34690 34429 34732 34384 34645 34993 34633 34372 34732 34993 34690 34429 34732 34384 34645 34993 34633 34372 1601 17 0.009716257000000006
46 40 -149 30625 30896 30631 30360 30660 30310 30581 30846 30575 30310 30010 30360 30660 30310 30581 30846 30575 30310 30010 30360 30660 30310 30581 30846 30575 30310 30010 30360 30660 30310 30581 30846 30575 30310 30010 30360 30660 30310 30581 30846 1601 12 0.009607867000000159
47 40 -114 36178 35915 35576 35839 36178 35789 36186 35923 35584 35847 36186 35717 36190 35927 35588 35851 36190 35793 36182 35919 35580 35843 36182 35709 36178 35915 35576 35839 36178 35789 36186 35923 35584 35847 36186 35717 36190 35927 35588 35851 1601 25 0.00978995699999996
48 40 -64 34334 34062 33710 33982 34334 33970 33698 34062 33602 33874 34334 34062 33710 33982 34334 33970 33698 34062 33602 33874 34334 34062 33710 33982 34334 33970 33698 34062 33602 33874 34334 34062 33710 33982 34334 33970 33698 34062 33602 33874 1601 11 0.009644676999999824
49 40 -209 32072 31807 31534 31799 32072 31640 31375 31839 31566 31831 31392 31824 31559 31832 31400 31839 31566 31831 31392 31824 31559 31832 31400 31839 31566 31831 31392 31824 31559 31832 31400 31839 31566 31831 31392 31824 31559 31832 31400 31839 1601 16 0.009903554999999953
50 40 -174 31072 30801 31077 30713 30984 30708 31072 30700 30976 30705 31077 30801 31072 30690 30966 30695 31077 30713 30984 30708 31072 30801 31077 30705 30976 30700 31072 30690 30966 30695 31077 30801 31072 30708 30984 30713 31077 30705 30976 30700 1601 25 0.009494060999999832
51 40 -614 -366 -120 35670 36126 35804 36137 35721 36043 35710 36126 35663 35996 35674 36137 35804 36126 35670 36003 35681 36137 35721 36043 35710 36126 35804 36137 35674 35996 35663 36126 35670 36003 35681 36137 35804 36126 35710 36043 35721 36137 1601 28 0.009878672000000144
52 40 -493 -254 -21 34308 34795 34370 34780 34293 34718 34308 33883 34370 33613 34522 34035 34460 33665 34438 34013 34500 33727 34522 34035 34460 33665 34438 34013 34500 33727 34522 34035 34460 33665 34438 34013 34500 33727 34522 34035 34460 33665 1601 21 0.00985763499999992
53 40 -99 37560 37303 37030 37287 37560 37235 36978 37303 36661 37187 37444 37171 36914 37187 36862 37383 37640 37367 37110 37383 36857 37182 37439 37166 36909 37182 36661 37303 37560 37287 37030 37303 36978 37235 37560 36918 37444 37187 36914 37171 1601 40 0.010751727999999794
54 40 -300 -50 35486 35214 34927 35199 35486 34918 35489 35217 34930 35202 35489 34776 35480 35208 34921 35193 35480 34909 35493 35221 34934 35206 35493 34789 35400 35128 34841 35113 35400 34816 35387 35115 34828 35100 35387 34776 35489 35217 34930 1601 38 0.009600410000000004
55 40 -419 -181 34079 33827 33494 33871 34123 33746 34079 33564 34129 33877 33544 33796 34129 33594 34109 33857 33524 33776 34109 33565 34100 33848 33515 33892 33377 33824 34076 33699 34032 33780 33447 33824 33289 33876 34128 33751 34084 33832 33499 1601 40 0.009600041000000115
56 40 -549 -305 -83 31773 31516 31223 31480 31773 31382 31741 31484 31191 31448 31741 31254 31713 31456 31163 31420 31713 31354 31745 31488 31195 31452 31745 31286 31773 31516 31223 31480 31773 31382 31741 31484 31191 31448 31741 31254 31713 31456 1601 27 0.009644685000000042
57 40 -284 -64 29029 29280 28885 28634 29029 28571 28822 29280 28778 28527 29029 29280 28885 28634 29029 28571 28822 29280 28778 28527 29029 29280 28885 28634 29029 28571 28822 29280 28778 28527 29029 29280 28885 28634 29029 28571 28822 29280 28778 1601 12 0.009512885999999998
58 40 -158 37379 37633 37339 37085 37379 37047 37301 37633 37033 36779 37379 37633 37339 37085 37379 37047 37301 37633 37033 36779 37379 37633 37339 37085 37379 37047 37301 37633 37033 36779 37379 37633 37339 37085 37379 37047 37301 37633 37033 36779 1601 11 0.009756812000000004
59 40 -300 -51 35601 35078 35554 35030 35553 35077 35601 35073 35549 35026 35554 35078 35601 35043 35519 34996 35554 35030 35553 35077 35601 35078 35554 35026 35549 35073 35601 35043 35519 34996 35554 35078 35601 35077 35553 35030 35554 35026 35549 1601 26 0.009935698999999909
60 40 -315 -66 35280 35582 35175 34873 35280 34713 35015 35582 34979 34677 35280 35582 35175 34873 35280 34713 35015 35582 34979 34677 35280 35582 35175 34873 35280 34713 35015 35582 34979 34677 35280 35582 35175 34873 35280 34713 35015 35582 34979 1601 12 0.009605941000000007
61 40 -66 34237 33986 33721 33972 34237 33899 33648 33986 33572 34022 34273 34008 33757 34022 33684 33935 34273 33823 34237 33986 33721 33972 34237 33899 33648 33986 33572 34022 34273 34008 33757 34022 33684 33935 34273 33823 34237 33986 33721 33972 1601 19 0.00983359500000014
62 40 -497 -264 -41 33728 33410 33092 33410 33728 33355 33037 33472 33154 33472 32949 33479 33161 33479 33044 33417 33099 33417 32887 33410 33728 33410 33092 33410 33037 33472 33154 33472 32949 33479 33161 33479 33044 33417 33099 33417 32887 33410 1601 29 0.009613724999999906
63 40 -58 35083 34795 34452 34740 35083 34660 34372 34795 34178 34825 34482 34770 34347 34690 34402 34825 34167 34784 35072 34729 34441 34784 34361 34649 35072 34455 34950 34662 34319 34607 34950 34527 34239 34662 34167 34825 34482 34770 34347 34690 1601 36 0.010731675999999801
64 40 -235 -1 32638 32326 32620 32893 32599 32326 31815 32127 32638 32326 32620 32893 32599 32326 31815 32127 32638 32326 32620 32893 32599 32326 31815 32127 32638 32326 32620 32893 32599 32326 31815 32127 32638 32326 32620 32893 32599 32326 31815 1601 10 0.009562671999999939
65 40 -394 -155 32472 32195 31778 32309 32586 32055 32579 32302 31778 32055 32472 32195 31778 32309 32586 32055 32579 32302 31778 32055 32472 32195 31778 32309 32586 32055 32579 32302 31778 32055 32472 32195 31778 32309 32586 32055 32579 32302 31778 1601 12 0.009684735
66 40 30677 31879 31553 31082 31633 31156 31631 31106 31583 31108 31633 31106 31581 31104 31631 31156 31633 31082 31557 31883 31408 31879 31553 31082 31448 31774 31408 31082 31633 31156 31631 31106 31583 31108 31633 31106 31581 31104 31631 31156 31633 1601 25 0.009427192999999834
67 40 -658 -414 -178 37858 38128 37812 37542 37858 37462 37870 38140 37824 37554 37870 37431 37895 37579 37849 37441 37880 37610 37171 37579 37115 37554 37870 38140 37824 37554 37146 37610 37880 37441 37849 37579 37895 37487 37883 37567 37837 37441 1601 36 0.009675390000000172
68 40 -18 37884 37415 37852 37379 37848 37411 37884 37325 37762 38135 37698 37325 36856 37415 37884 37411 37848 37379 37852 37415 37788 37315 37784 37411 37884 37415 36942 37411 37848 37379 37852 37415 37788 37315 37784 37411 37884 37415 36942 37411 1601 26 0.009403330999999904
69 40 -244 -1 31467 31740 31268 31684 32065 31792 31411 31684 31207 31829 31556 31140 31521 31794 31413 31829 31346 31823 31550 31134 31515 31788 31407 31823 31279 31762 31489 31073 31545 31818 31346 31762 31285 31829 31556 31140 31521 31794 31413 1601 35 0.009905556000000093
70 40 -639 -389 -140 33638 34075 33686 34065 33667 34056 33677 34075 33671 34050 33661 34065 33686 34075 33638 34017 33628 34065 33667 34056 33677 34075 33686 34065 33661 34050 33671 34075 33638 34017 33628 34065 33686 34075 33677 34056 33667 34065 1601 28 0.009739424999999802
71 40 -224 33298 33038 33393 33009 33269 32914 33298 32809 33360 33100 32716 33071 33331 32976 33360 32780 33269 33624 33364 33009 33269 32885 33240 33624 33135 32875 33364 33624 33269 33009 33364 32980 33240 33624 33135 32875 33364 33624 33269 33009 1601 32 0.009588726999999908
72 40 35605 37472 37206 36843 37109 37472 37099 36833 37206 36508 37105 37371 37008 37563 37297 36924 37287 37553 37190 37563 36966 37329 37063 36700 37297 37563 37008 37371 37105 36742 37297 36924 37287 37553 37190 37563 37297 36700 37063 37329 36966 1601 34 0.009646234000000087
73 40 -470 -226 37429 37093 37383 36967 37387 37097 37433 37013 37429 37093 37383 36967 37387 37097 37433 37013 37429 37093 37383 36967 37387 37097 37433 37013 37429 37093 37383 36967 37387 37097 37433 37013 37429 37093 37383 36967 37387 37097 37433 1601 10 0.010792536999999935
74 40 -241 32118 31854 31534 31798 32118 31779 31515 31854 31447 31711 32118 31854 31534 31798 32118 31779 31515 31854 31447 31711 32118 31854 31534 31798 32118 31779 31515 31854 31447 31711 32118 31854 31534 31798 32118 31779 31515 31854 31447 31711 1601 11 0.00952233499999977
75 40 -74 33467 33187 32850 33130 33467 32931 33396 33116 32779 33059 33396 32844 33419 33139 32802 33082 33419 32954 32674 33210 32873 33153 32617 33169 32889 32337 32873 32321 32873 33210 32674 33139 33419 33082 32802 33139 32587 33139 32564 33116 1601 40 0.009670716000000024
76 40 -484 -235 38546 38080 38480 37952 38418 38018 38546 37997 38397 37931 38480 38080 38546 37946 38346 37880 38546 38146 37618 38218 37669 38197 37597 38146 37489 38089 38555 38027 38427 37961 38489 38089 37561 38218 37669 38197 37597 38146 38546 1601 36 0.00949134400000018
77 40 -565 -337 -110 37595 37312 37011 37294 37595 37166 36883 37312 36767 37296 37579 37278 36995 37296 36867 37150 37579 37050 37595 37312 37011 37294 37595 37166 36883 37312 36767 37296 37579 37278 36995 37296 36867 37150 37579 37050 37595 37312 1601 21 0.009305515999999958
78 40 -158 31325 31069 30727 31074 31330 30983 31325 30849 31277 31021 31368 31026 31282 30935 31277 30763 31346 31090 30748 31095 31351 31004 31346 30918 31265 31009 30667 31095 31351 31004 31346 31090 30748 31095 30515 31029 31371 31024 31280 30938 1601 34 0.009181727000000084
79 40 -156 33030 32749 32280 32561 33030 32520 32239 33013 32544 32825 32274 32784 33253 32972 32503 32784 32190 32958 32677 32167 32761 32068 32619 32900 32349 32859 32578 32068 32537 32818 32349 32068 32761 32167 32718 32999 32448 32958 32677 32167 1601 38 0.009651335000000039
80 40 33936 34373 34122 33818 34069 34373 33973 33722 34122 33692 33943 34373 34122 33818 34069 34373 33973 33722 34122 33692 33943 34373 34122 33818 34069 34373 33973 33722 34122 33692 33943 34373 34122 33818 34069 34373 33973 33722 34122 33692 33943 1601 11 0.00900337600000034
81 40 -172 35021 34700 34063 34468 34789 34384 35021 34284 34689 34368 33963 34763 34126 34531 34852 34447 34126 33357 34468 33668 34437 34758 33989 34726 34405 33668 34305 34710 34073 34394 33989 34758 34437 33668 34468 33652 34421 34742 33973 34710 1601 40 0.00918606600000027
82 40 -273 -25 36513 36258 35917 36172 36513 35974 36501 36246 35905 36160 36501 35927 36466 36211 35870 36125 36466 35939 36513 36258 35917 36172 36513 35974 36501 36246 35905 36160 36501 35927 36466 36211 35870 36125 36466 35939 36513 36258 35917 1601 20 0.00957763399999978
83 40 -157 28305 28560 28293 28038 28305 27959 28341 28596 28329 28074 28341 27909 28258 28604 28859 28592 28337 28604 28255 28510 28859 28513 28258 28604 28859 28592 28337 28604 28255 28510 28859 28513 28258 28604 28859 28592 28337 28604 28255 28510 1601 23 0.009149138000000168
84 40 34814 35782 35450 35092 35424 35782 35421 35089 35450 35059 35583 35225 35557 35196 35587 35255 34864 35225 34701 35302 34941 35332 34731 35255 35587 35196 35557 35225 35583 35222 35554 35196 34864 35255 35587 35196 35557 35225 35583 35222 35554 1601 33 0.01016123999999996
85 40 -497 -253 -14 35177 35626 35302 35665 35316 35640 35277 35626 34942 35560 35236 35599 35250 35574 35211 35560 35111 35474 35150 35599 35250 35574 35211 35560 35236 35599 34981 35665 35316 35640 35277 35626 35302 35665 35216 35540 35191 35640 1601 28 0.00937305300000002
86 40 -355 -109 37220 36948 36269 36914 37186 36541 37220 36528 37173 36901 36256 36948 37220 36512 37157 36885 36240 36948 36269 36914 37186 36541 37220 36948 36256 36901 37173 36528 37220 36512 37157 36885 36240 36948 37220 36541 37186 36914 36269 1601 28 0.009045410000000143
87 40 -262 -20 37344 36847 37344 36766 37263 36766 37248 36751 37329 36847 37344 36766 37263 36766 37248 36751 37329 36847 37344 36766 37263 36766 37248 36751 37329 36847 37344 36766 37263 36766 37248 36751 37329 36847 37344 36766 37263 36766 37248 1601 11 0.0091392589999999
88 40 -521 -285 -50 38449 38885 38390 38879 38443 38824 38335 38830 38449 38885 38390 38879 38443 38824 38335 38830 38449 38885 38390 38879 38443 38824 38335 38830 38449 38885 38390 38879 38443 38824 38335 38830 38449 38885 38390 38879 38443 38824 1601 11 0.009258004999999958
89 40 -75 30171 30606 30926 30667 30931 30622 30881 30617 30926 30571 30835 30576 30931 30667 30926 30606 30870 30611 30931 30622 30881 30617 30926 30667 30931 30576 30835 30571 30926 30606 30870 30611 30931 30667 30926 30617 30881 30622 30931 30576 1601 27 0.009389785000000206
90 40 -28 30610 30242 30612 30210 30578 30208 30610 30052 30554 30186 30556 30154 30613 30243 30611 30152 30554 30186 30556 30154 30613 30243 30611 30152 30554 30186 30556 30154 30613 30243 30611 30152 30554 30186 30556 30154 30613 30243 30611 30152 1601 17 0.009140707999999886
91 40 -322 -87 38142 37702 38085 37595 38035 37652 38142 37588 37971 37531 38085 37702 38142 37560 37943 37503 38085 37595 38035 37652 38142 37702 38085 37531 37971 37588 38142 37560 37943 37503 38085 37702 38142 37652 38035 37595 38085 37531 37971 1601 26 0.009318025999999868
92 40 -546 -303 -62 35709 36139 35578 36287 35857 35278 35959 35371 35950 35282 35870 36300 35721 36282 35852 35291 35959 35371 35950 35282 35870 36300 35721 36282 35852 35291 35959 35371 35950 35282 35870 36300 35721 36282 35852 35291 35959 35371 1601 19 0.00942429800000033
93 40 -441 -192 37059 36800 36405 36676 36935 36664 37059 36477 36748 36489 36218 36800 37059 36385 36656 36397 36126 36824 36429 36700 36959 36688 36429 35847 36521 36792 37051 36780 36521 35823 36405 36800 37059 36664 36935 36676 36405 36664 36082 1601 39 0.00945874499999988
94 40 -392 -147 36997 37292 36991 37261 36966 37267 36997 36696 36991 36480 36870 37171 37441 37146 36876 37171 36781 37292 36997 37267 36966 37261 36991 37292 36702 37092 37362 37067 36797 37092 36791 37061 37362 36972 36702 37292 36997 37267 36966 1601 37 0.009452036999999969
95 40 33856 34612 34256 33897 34253 34612 34246 33890 34256 33841 34197 34612 34256 33897 34253 34612 34246 33890 34256 33841 34197 34612 34256 33897 34253 34612 34246 33890 34256 33841 34197 34612 34256 33897 34253 34612 34246 33890 34256 33841 34197 1601 11 0.010127985000000006
96 40 -97 35392 35681 35356 35067 35392 34787 35259 35548 35223 34934 35259 34633 35378 35667 35342 35053 35378 34906 35195 35667 34922 35548 35259 34934 35223 35548 35076 35681 35392 35067 35356 35681 35055 35527 35238 34913 35202 35527 34922 35667 1601 40 0.009209878999999699
97 40 -370 -137 36190 35838 36278 35853 36205 35765 36190 35742 36182 35830 36278 35853 36205 35765 36190 35838 36278 35796 36148 35723 36205 35853 36278 35830 36182 35757 36205 35765 36190 35838 36278 35853 36205 35723 36148 35796 36278 35830 36182 1601 26 0.009450397999999804
98 40 -458 -211 34159 33792 33408 33834 33416 33800 34167 33783 33416 32993 33411 33834 33416 33800 34167 33783 33416 32993 33411 33834 33416 33800 34167 33783 33416 32993 33411 33834 33416 33800 34167 33783 33416 32993 33411 33834 33416 33800 34167 1601 13 0.009243543000000187
99 40 -381 -134 38139 37884 37541 37838 38093 37796 38139 37770 38067 37812 37515 37884 38139 37595 38125 37870 37527 37824 38079 37782 38125 37756 38053 37798 37501 37870 38125 37595 38139 37884 37541 37838 38093 37796 38139 37770 38067 37812 37515 1601 30 0.009420608000000108
