-1 15 1 9839 1 1 1 1 1 1 0 1 1 1 1 0 0 1 0 115 5.894e-06
-2 15 1 13292 1 1 1 1 1 1 1 1 0 0 1 1 0 0 0 3 2.283e-06
-3 15 1 12245 1 1 1 1 1 1 1 0 0 1 0 1 0 1 0 56 3.693e-06
-4 15 1 13406 1 1 1 1 1 1 1 0 1 1 0 1 1 0 0 42 3.444e-06
-5 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27831 0.000622643
-6 15 1 15220 1 1 1 1 1 1 1 1 0 1 0 0 0 0 1 6 2.207e-06
-7 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29982 0.000748315
-8 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30563 0.00082655
-9 15 1 12219 1 1 1 1 1 1 0 1 0 1 1 0 1 0 1 44 6.136e-06
-10 15 1 13662 1 1 1 1 1 1 0 1 1 1 0 1 0 1 0 47 4.561e-06
-11 15 1 14956 1 1 1 1 1 1 1 0 1 0 1 0 0 1 0 34 4.207e-06
-12 15 1 15236 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 3 3.355e-06
-13 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31364 0.000998956
-14 15 1 13634 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 3 4.079e-06
-15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29202 0.000674063
-16 15 1 14604 1 1 1 1 1 1 1 0 0 1 1 1 0 0 0 30 3.657e-06
-17 15 1 14519 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 3 2.085e-06
-18 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31493 0.000724722
-19 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30339 0.000705683
-20 15 1 13264 1 1 1 1 1 0 1 1 0 0 1 1 1 0 1 222 9.308e-06
-21 15 1 12849 1 1 1 1 1 1 1 1 0 0 0 1 1 1 0 11 2.574e-06
-22 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30239 0.000722187
-23 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31077 0.00073103
-24 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31563 0.000726358
-25 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30111 0.000679354
-26 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29321 0.000652236
-27 15 1 12695 1 1 1 1 1 1 0 1 0 1 0 1 0 1 0 24 2.884e-06
-28 15 1 13008 1 1 1 1 1 1 1 1 1 1 0 0 0 1 0 4 2.417e-06
-29 15 1 11323 1 1 1 1 1 1 1 0 1 0 1 1 0 1 0 21 3.136e-06
-30 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28062 0.000631379
-31 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30101 0.000668889
-32 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29166 0.000648919
-33 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28523 0.000634372
-34 15 1 16226 1 0 1 1 1 1 1 1 0 1 0 0 1 1 1 6665 0.000151679
-35 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28270 0.000625657
-36 15 1 12022 1 1 1 1 1 1 1 1 0 1 1 1 0 0 0 17 2.596e-06
-37 15 1 15567 1 1 1 0 0 1 1 0 1 1 0 1 1 1 1 2455 5.8622e-05
-38 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29520 0.000651578
-39 15 1 14554 1 1 1 1 1 1 1 1 0 1 1 0 1 0 0 3 2.207e-06
-40 15 1 11845 1 1 1 1 1 0 1 1 0 1 0 1 1 1 1 186 7.188e-06
-41 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27675 0.000613208
-42 15 1 12307 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 5 2.283e-06
-43 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29912 0.000671747
-44 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30275 0.000678323
-45 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29283 0.000653883
-46 15 1 12914 0 1 1 1 1 1 1 1 1 1 0 1 1 0 1 13962 0.000310178
-47 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29317 0.000661101
-48 15 1 14536 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 12 2.684e-06
-49 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29096 0.000713011
-50 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28536 0.000693688
-51 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28157 0.000631006
-52 15 1 15154 1 1 1 1 1 1 1 1 0 1 0 1 0 0 1 34 3.295e-06
-53 15 1 11395 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 7 2.261e-06
-54 15 1 14059 1 1 1 1 1 1 0 1 1 1 0 0 1 0 0 40 3.177e-06
-55 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29866 0.000669082
-56 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29890 0.000681227
-57 15 1 12860 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 2 2.767e-06
-58 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28532 0.000630878
-59 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29348 0.00065863
-60 15 1 13727 1 1 1 1 1 1 0 1 1 1 1 0 0 1 0 83 4.616e-06
-61 15 1 14644 1 1 1 1 1 1 1 1 0 0 0 1 1 0 0 12 2.392e-06
-62 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29834 0.000837355
-63 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28498 0.000643614
-64 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27057 0.000602521
-65 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27739 0.00062366
-66 15 1 15892 1 1 1 1 1 1 1 0 0 0 0 1 0 0 1 42 3.434e-06
-67 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28366 0.00063406
-68 15 1 11475 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 5 2.336e-06
-69 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29645 0.000663857
-70 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29711 0.000670414
-71 15 1 11945 1 1 1 1 1 1 0 1 1 0 1 1 0 1 0 86 4.598e-06
-72 15 1 13513 1 1 1 1 1 1 1 1 1 0 1 1 0 0 0 2 2.11e-06
-73 15 1 15306 1 1 1 1 1 1 1 0 1 0 0 0 0 1 1 30 2.859e-06
-74 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29177 0.000648622
-75 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30757 0.000686443
-76 15 1 14821 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 2 2.361e-06
-77 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30120 0.000670386
-78 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29606 0.000664017
-79 15 1 13277 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 8 2.362e-06
-80 15 1 13628 1 1 1 1 1 1 1 1 0 0 1 0 1 0 0 28 2.76e-06
-81 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29947 0.000663661
-82 15 1 13439 1 1 1 1 1 1 1 0 1 1 1 0 0 1 0 39 3.235e-06
-83 15 1 12976 1 1 1 1 1 1 1 0 1 0 0 1 0 1 1 18 2.607e-06
-84 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29318 0.000955167
-85 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30906 0.0010362
-86 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28830 0.000768266
-87 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30238 0.000693666
-88 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28890 0.000664332
-89 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27860 0.000649132
