669 4 2319 1 0 0 0 
670 4 1588 0 0 0 1 
671 4 2082 1 0 1 1 
673 4 11860 0 0 0 1 
674 4 3650 0 1 0 1 
675 4 3045 1 0 0 1 
677 4 1632 0 0 1 0 
678 4 0 0 0 0 0 
679 4 4394 1 1 1 0 
681 4 4007 1 1 1 0 
682 4 2700 0 0 1 0 
685 4 2560 1 0 1 0 
689 4 4561 0 0 1 1 
694 4 2371 1 0 1 0 
696 4 310 1 0 0 0 
697 4 84084 1 0 0 0 
702 4 3214 1 1 0 1 
703 4 0 0 0 0 0 
707 4 1658 1 0 1 0 
711 4 2593 0 1 1 1 
712 4 32824 1 0 0 0 
713 4 594 0 0 0 1 
715 4 2921 1 1 1 0 
716 4 49329 1 0 0 0 
717 4 4251 1 0 0 1 
719 4 1885 0 1 1 0 
720 4 2587 1 0 0 0 
721 4 0 0 0 0 0 
723 4 4395 0 0 1 1 
724 4 3853 1 1 1 0 
726 4 2264 1 0 0 1 
727 4 1122 0 0 1 1 
729 4 0 0 0 0 0 
730 4 5614 0 0 1 0 
737 4 2929 0 0 1 1 
739 4 4546 0 1 1 0 
741 4 17690 0 0 0 1 
742 4 2600 1 1 1 0 
743 4 2703 1 0 0 0 
744 4 3453 1 1 0 1 
745 4 1744 1 0 1 0 
746 4 5764 0 0 0 1 
747 4 1811 0 0 1 1 
749 4 688 0 0 1 1 
752 4 2385 1 1 0 1 
754 4 1180 1 0 0 1 
758 4 0 0 0 0 0 
762 4 0 0 0 0 0 
766 4 3461 1 0 1 0 
769 4 0 0 0 0 0 
773 4 2134 1 0 0 1 
776 4 1292 1 0 0 0 
777 4 0 0 0 0 0 
778 4 504 1 0 1 0 
779 4 5336 1 1 1 0 
786 4 2801 1 0 0 1 
787 4 206 0 0 0 1 
788 4 3859 1 0 0 0 
790 4 1415 1 0 0 0 
797 4 2714 1 0 0 0 
798 4 4202 1 1 0 0 
801 4 2498 1 0 0 1 
803 4 3839 1 0 0 1 
804 4 3199 0 0 0 1 
805 4 1539 1 0 1 0 
808 4 2786 0 0 1 1 
810 4 2942 0 0 1 0 
812 4 835 0 0 0 1 
813 4 2536 1 0 0 0 
818 4 2353 0 1 1 1 
819 4 1895 0 1 0 0 
827 4 3323 0 0 1 1 
831 4 2472 0 0 0 1 
832 4 4603 1 1 0 1 
833 4 1312 1 0 0 1 
834 4 0 0 0 0 0 
836 4 1622 0 0 1 1 
837 4 3131 1 0 0 1 
838 4 358 0 0 1 1 
839 4 4447 1 0 0 1 
840 4 750 1 0 0 0 
841 4 2740 1 0 0 0 
842 4 4432 0 1 1 1 
843 4 830 1 0 1 0 
845 4 5253 1 0 1 1 
846 4 2221 0 0 1 0 
849 4 2447 1 0 1 0 
850 4 3701 1 0 1 0 
851 4 4554 1 0 0 0 
852 4 902 1 0 0 0 
853 4 3003 1 0 0 0 
854 4 2830 0 0 1 1 
855 4 7537 1 0 0 0 
856 4 2060 0 0 1 0 
857 4 783 1 0 1 0 
858 4 4460 0 0 1 0 
862 4 0 0 0 0 0 
863 4 2097 1 0 0 0 
865 4 2437 0 0 1 1 
866 4 2764 1 0 1 0 
868 4 1051 1 0 0 1 
870 4 2495 0 0 1 0 
871 4 1155 1 0 0 1 
872 4 8837 0 1 0 0 
878 4 2993 1 0 1 0 
879 4 4128 1 0 1 0 
880 4 4629 0 1 0 0 
881 4 2369 0 0 1 1 
882 4 2118 1 1 0 0 
887 4 1665 0 0 1 1 
889 4 2579 0 0 1 1 
892 4 1406 1 0 0 0 
893 4 3982 1 1 0 1 
895 4 1604 1 0 0 0 
898 4 3561 1 1 1 0 
900 4 5405 1 0 1 1 
902 4 1852 1 0 0 0 
904 4 3789 1 1 0 1 
906 4 1282 0 0 0 1 
907 4 0 0 0 0 0 
908 4 2250 0 0 1 1 
911 4 2271 0 0 1 0 
912 4 2436 1 0 0 0 
915 4 2767 1 0 0 0 
916 4 3440 1 1 0 1 
917 4 679 0 0 1 1 
918 4 2976 0 0 1 1 
919 4 6025 1 0 1 1 
920 4 3597 1 1 0 1 
922 4 2340 0 0 1 0 
923 4 3778 0 1 1 1 
924 4 4270 0 0 1 0 
925 4 2727 0 0 1 1 
926 4 4683 0 1 1 1 
927 4 2383 1 0 0 1 
929 4 1392 0 0 0 1 
935 4 1468 1 0 0 0 
937 4 1692 1 0 0 0 
938 4 2736 0 0 0 1 
940 4 4273 1 1 0 1 
946 4 7712 0 1 0 0 
948 4 0 0 0 0 0 
950 4 2519 1 0 0 1 
952 4 2097 1 0 0 0 
956 4 2149 1 0 0 0 
957 4 6151 0 1 1 1 
958 4 5081 0 0 0 1 
959 4 1644 1 0 1 0 
960 4 4504 1 1 1 0 
961 4 1728 1 0 0 1 
966 4 2506 0 1 1 1 
969 4 2333 0 0 0 1 
970 4 4771 1 1 0 1 
974 4 990 0 0 0 1 
975 4 0 0 0 0 0 
976 4 0 0 0 0 0 
979 4 2117 0 1 0 0 
984 4 3946 0 0 1 1 
985 4 2974 0 1 0 1 
989 4 2549 0 1 1 1 
994 4 1889 1 0 1 0 
995 4 799 1 0 1 0 
997 4 1530 1 0 1 0 
998 4 0 0 0 0 0 
1000 4 6051 1 1 0 1 
1001 4 1947 0 0 1 1 
1003 4 3762 0 1 1 1 
1008 4 4650 1 1 1 0 
1009 4 2397 0 0 1 1 
1011 4 188 1 0 0 0 
1012 4 3200 1 0 0 1 
1013 4 0 0 0 0 0 
1018 4 1704 0 0 1 0 
1019 4 3400 1 0 0 1 
1021 4 3630 0 1 1 1 
1022 4 1665 1 0 0 0 
1023 4 0 0 0 0 0 
1025 4 4329 0 1 1 1 
1026 4 3184 1 0 0 0 
1028 4 9576 1 0 0 0 
1029 4 5850 0 1 1 1 
1030 4 0 0 0 0 0 
1034 4 0 0 0 0 0 
1036 4 5587 1 0 1 1 
1038 4 3065 1 0 1 0 
1040 4 2696 1 0 0 1 
1042 4 3224 1 0 1 0 
1044 4 2362 0 0 0 1 
1048 4 2135 1 0 1 0 
1050 4 1240 1 0 1 0 
1051 4 3131 1 1 0 1 
1052 4 1501 1 0 0 1 
1054 4 5873 1 1 1 0 
1055 4 3018 1 1 1 0 
1056 4 2318 1 0 1 0 
1058 4 1662 0 0 1 1 
1061 4 1656 0 0 1 0 
1068 4 3662 1 0 1 1 
1070 4 1830 1 0 0 1 
1071 4 3382 0 0 1 1 
1072 4 5034 1 0 1 1 
1073 4 31037 0 0 1 0 
1076 4 27295 0 0 0 1 
1080 4 10622 0 0 0 1 
1081 4 6249 0 1 0 0 
1082 4 1626 0 0 1 0 
1086 4 2920 0 0 1 0 
1087 4 1555 0 1 0 0 
1089 4 1940 0 0 1 1 
1092 4 3175 0 0 0 1 
1093 4 4319 1 0 1 1 
1096 4 3641 0 0 1 1 
1100 4 1324 0 0 1 0 
1101 4 3324 1 1 0 1 
1104 4 171 1 0 0 1 
1105 4 2128 1 1 0 0 
1106 4 42570 0 0 1 0 
1107 4 3512 0 1 0 1 
1109 4 1708 1 0 1 0 
1110 4 2163 0 0 1 1 
1112 4 4986 1 0 1 1 
1119 4 3717 0 0 0 1 
1124 4 2437 0 0 1 0 
1125 4 3457 0 0 1 1 
1126 4 4569 1 1 1 0 
1128 4 0 0 0 0 0 
1129 4 2504 1 0 0 1 
1132 4 695 0 0 1 0 
1137 4 2187 0 0 0 1 
1138 4 3316 1 1 1 0 
1141 4 0 0 0 0 0 
1145 4 5322 0 0 0 1 
1147 4 3793 1 1 0 1 
1148 4 0 0 0 0 0 
1156 4 2504 1 0 1 0 
1157 4 4510 0 1 1 1 
1158 4 2971 1 0 0 0 
1159 4 14560 0 0 1 0 
1160 4 4235 1 0 1 0 
1162 4 3216 0 0 1 1 
1163 4 2232 0 0 1 0 
1164 4 2318 0 0 1 1 
1165 4 3438 0 0 1 0 
1168 4 945 0 0 1 0 
1171 4 2101 1 0 1 0 
1173 4 2114 0 1 1 1 
1174 4 3196 0 1 1 1 
1176 4 1440 1 0 0 0 
1181 4 2082 1 0 0 1 
1183 4 2381 1 0 0 0 
1184 4 4731 0 1 1 1 
1185 4 2967 1 0 1 0 
1186 4 5020 1 0 0 0 
1188 4 4444 0 1 1 1 
1189 4 0 0 0 0 0 
1191 4 2706 1 1 0 1 
1193 4 4933 0 0 1 0 
1194 4 2165 1 0 0 0 
1195 4 3724 0 1 1 1 
1196 4 3552 1 0 0 1 
1201 4 4424 1 0 1 0 
1202 4 8427 0 0 1 0 
1203 4 2933 1 0 0 0 
1204 4 2271 1 0 0 0 
1205 4 3614 0 1 1 1 
1206 4 1588 0 1 0 0 
1208 4 6153 0 0 1 0 
1209 4 4674 0 0 1 1 
1212 4 1279 1 0 0 1 
1216 4 1501 1 0 0 1 
1217 4 1739 1 0 1 0 
1218 4 4384 1 0 1 0 
1219 4 1598 0 0 0 1 
1222 4 1885 1 0 1 0 
1225 4 3696 1 0 0 0 
1227 4 4909 1 1 1 0 
1228 4 2969 0 1 0 1 
1229 4 3397 0 0 1 0 
1230 4 3745 0 1 1 1 
1231 4 5422 1 1 0 1 
1232 4 2173 1 0 0 1 
1236 4 0 0 0 0 0 
1238 4 4663 1 1 1 0 
1239 4 2216 0 0 1 0 
1240 4 5227 1 0 1 1 
1245 4 4033 0 1 1 1 
1246 4 5602 1 1 0 1 
1247 4 2936 1 1 1 0 
1248 4 3527 1 1 0 1 
1252 4 2626 0 0 1 0 
1255 4 1697 1 0 1 0 
1257 4 3748 0 0 1 1 
1258 4 2402 0 0 1 1 
1259 4 2306 1 0 0 0 
1261 4 2308 1 0 0 1 
1266 4 3437 0 0 1 1 
1272 4 4420 1 0 0 0 
1278 4 5095 1 0 0 0 
1284 4 411 0 0 1 1 
1285 4 1960 1 0 0 0 
1291 4 3734 1 0 0 0 
1292 4 0 0 0 0 0 
1293 4 2397 1 1 0 1 
1294 4 4094 1 0 0 1 
1295 4 2046 1 0 1 0 
1298 4 3753 1 0 1 1 
1299 4 1633 1 0 1 0 
1304 4 4082 0 0 0 1 
1305 4 4796 0 0 1 0 
1307 4 3109 0 0 1 1 
1308 4 1893 1 0 0 0 
1312 4 0 0 0 0 0 
1313 4 18030 0 1 0 0 
1314 4 270389 1 0 0 0 
1317 4 2158 1 0 1 0 
1320 4 3484 1 0 1 0 
1321 4 6002 1 0 1 1 
1324 4 7006 0 0 1 0 
1325 4 2820 0 1 0 1 
1327 4 1008 1 0 1 0 
1328 4 3235 0 1 0 0 
1332 4 3146 1 0 0 0 
1334 4 1856 0 0 1 0 
1335 4 0 0 0 0 0 
1337 4 0 0 0 0 0 
1338 4 2466 0 0 0 1 
1339 4 2054 0 0 1 0 
1341 4 2094 1 1 0 0 
1342 4 4202 0 0 1 0 
1344 4 3891 1 1 1 0 
1347 4 2441 1 0 0 1 
1348 4 4072 0 1 1 0 
1350 4 3083 0 0 0 1 
1354 4 5979 0 1 1 1 
1357 4 2144 1 0 0 0 
1358 4 1192 0 0 1 0 
1361 4 1777 1 0 0 1 
1363 4 943 0 0 1 0 
1364 4 2740 0 0 1 0 
1367 4 4072 1 0 1 0 
1368 4 2450 1 1 0 1 
1369 4 4459 1 1 0 0 
1370 4 1939 0 1 0 0 
1371 4 1002 0 1 0 0 
1372 4 0 0 0 0 0 
1375 4 2527 1 0 0 1 
1377 4 1665 0 1 0 0 
1380 4 2036 1 0 0 0 
1383 4 2216 0 0 1 1 
1384 4 2572 1 0 0 0 
1385 4 3476 1 1 0 1 
1386 4 0 0 0 0 0 
1388 4 2011 0 0 1 0 
1390 4 5049 0 0 1 0 
1391 4 0 0 0 0 0 
1393 4 2393 0 0 1 1 
1394 4 3548 1 1 1 0 
1396 4 646 0 1 0 0 
1397 4 1434 0 0 1 1 
1400 4 3734 1 0 0 1 
1402 4 4567 1 0 0 1 
1404 4 0 0 0 0 0 
1405 4 1993 0 0 1 0 
1409 4 2512 1 1 0 1 
1412 4 13840 0 1 0 0 
1414 4 3982 0 0 0 1 
1416 4 2469 0 0 1 1 
1417 4 1295 0 0 1 0 
1423 4 2250 1 0 0 1 
1425 4 1870 0 0 1 0 
1426 4 1309 0 0 1 0 
1429 4 3473 0 1 0 1 
1432 4 5723 1 1 0 1 
1439 4 1336 0 0 1 0 
1440 4 1005 0 1 0 0 
1443 4 3475 1 0 0 0 
1444 4 1125 0 0 0 1 
1445 4 3592 1 0 1 0 
1450 4 2565 1 0 0 1 
1451 4 1625 1 0 0 0 
1454 4 2868 1 0 1 0 
1455 4 1823 0 1 1 0 
1457 4 2955 1 0 0 0 
1459 4 4346 1 1 0 1 
1462 4 27227 0 0 1 0 
1464 4 2951 0 1 1 1 
1465 4 1232 1 0 0 0 
1469 4 3237 0 1 1 1 
1476 4 6180 0 1 1 1 
1477 4 2431 1 1 1 0 
1478 4 906 0 0 1 0 
1480 4 3077 0 1 1 1 
1482 4 2779 1 0 0 0 
1483 4 4286 0 0 1 1 
1484 4 3399 0 1 0 0 
1486 4 2862 0 1 1 1 
1487 4 4299 1 0 0 0 
1488 4 2803 1 0 0 1 
1490 4 2757 1 0 0 0 
1491 4 7713 1 0 0 0 
1493 4 2611 1 0 1 0 
1495 4 5207 1 0 1 1 
1498 4 4307 0 1 1 1 
1502 4 3244 1 0 0 1 
1503 4 4236 1 0 0 0 
1505 4 3683 0 0 1 0 
1506 4 1893 0 1 1 1 
1510 4 1333 1 0 1 1 
1511 4 0 0 0 0 0 
1512 4 999 0 0 1 0 
1516 4 0 0 0 0 0 
1517 4 2073 0 1 0 0 
1521 4 558 1 0 0 0 
1524 4 4255 1 0 1 1 
1525 4 2601 1 0 0 0 
1529 4 2694 1 0 1 0 
1531 4 4851 1 1 1 0 
1532 4 2977 1 0 0 1 
1533 4 2241 0 0 0 1 
1534 4 1463 0 0 1 0 
1535 4 5200 1 1 0 1 
1537 4 4277 0 0 1 1 
1539 4 0 0 0 0 0 
1541 4 4156 1 0 0 1 
1549 4 2208 1 0 1 0 
1550 4 5010 1 1 1 0 
1551 4 5420 1 1 0 1 
1553 4 4762 1 1 1 0 
1554 4 2235 0 0 1 0 
1555 4 2707 0 0 1 0 
1557 4 3168 0 0 1 1 
1566 4 1616 1 0 0 1 
1568 4 2626 1 1 1 0 
1569 4 3514 0 1 1 1 
1574 4 2274 0 0 1 1 
1576 4 454 0 0 1 0 
1577 4 2074 1 0 1 0 
1578 4 1658 1 0 1 0 
1579 4 2749 0 1 1 1 
1580 4 5091 1 0 1 1 
1586 4 604 0 0 0 1 
1587 4 3595 0 0 1 1 
1589 4 4213 1 0 0 0 
1591 4 2633 1 1 0 1 
1594 4 3278 1 1 0 1 
1595 4 5034 1 0 0 0 
1596 4 2881 0 1 1 1 
1598 4 2309 0 0 1 0 
1601 4 2628 0 0 1 0 
1603 4 2405 1 1 0 0 
1606 4 1803 1 0 1 0 
1608 4 3112 1 1 0 1 
1610 4 1957 1 0 0 1 
1614 4 2751 0 1 0 0 
1625 4 3231 0 1 0 1 
1626 4 735 0 0 1 0 
1627 4 4540 1 1 0 1 
1628 4 3474 1 0 0 0 
1630 4 1546 0 0 1 1 
1632 4 2457 0 1 1 1 
1633 4 6254 1 0 1 1 
1634 4 1760 1 0 1 0 
1636 4 3159 1 1 0 1 
1638 4 3535 0 0 1 0 
1643 4 2068 0 0 1 0 
1644 4 2416 0 1 1 1 
1646 4 2101 0 0 1 1 
1647 4 0 0 0 0 0 
1648 4 2532 1 0 0 1 
1649 4 3669 0 1 0 0 
1650 4 3428 0 1 1 0 
1653 4 1230 0 0 1 0 
1654 4 2063 0 0 0 1 
1657 4 2227 1 0 0 1 
1658 4 2837 0 1 1 1 
1663 4 5442 0 1 1 1 
1665 4 3339 1 1 0 1 
1667 4 1779 1 0 0 1 
1671 4 26004 1 0 0 0 
1681 4 5594 1 1 0 1 
1682 4 2585 0 0 1 0 
1683 4 3173 0 1 1 1 
1685 4 5863 0 0 1 0 
1689 4 2126 1 0 1 0 
1691 4 1339 0 0 0 1 
1694 4 3817 0 0 1 0 
1695 4 2456 0 1 0 1 
1700 4 2573 1 1 0 1 
1702 4 3188 0 0 1 1 
1703 4 4187 0 0 0 1 
1707 4 0 0 0 0 0 
1708 4 2184 1 1 0 1 
1709 4 3007 0 0 1 1 
1710 4 4009 1 0 1 1 
1711 4 4662 0 1 0 0 
1712 4 4455 1 1 1 0 
1714 4 3772 1 1 1 0 
1717 4 5990 1 1 0 1 
1720 4 1682 0 0 1 0 
1721 4 2563 0 0 1 1 
1727 4 3420 0 0 1 1 
1730 4 3797 1 1 0 1 
1731 4 2212 1 1 1 0 
1732 4 0 0 0 0 0 
1734 4 3187 1 0 0 1 
1738 4 2895 0 1 0 1 
1739 4 8037 0 0 1 0 
1742 4 0 0 0 0 0 
1743 4 3391 0 0 1 1 
1748 4 4528 0 1 1 1 
1750 4 2192 1 0 0 0 
1752 4 1742 0 0 1 0 
1756 4 3203 1 0 1 1 
1760 4 1016 0 0 1 0 
1766 4 3249 1 0 1 0 
1767 4 4039 1 1 0 1 
1772 4 3166 1 1 1 0 
1773 4 4108 1 1 0 1 
1776 4 1827 1 0 0 0 
1777 4 2126 1 0 0 1 
1781 4 364 0 0 0 1 
1783 4 2393 1 0 0 0 
1785 4 3922 0 0 1 1 
1790 4 4139 1 1 0 1 
