1 16 33095 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0.00114343
2 16 41512 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 0.00124801
3 16 49921 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0.00133992
4 16 43735 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0.00127175
5 16 34050 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0.00101333
6 16 33325 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0.00168529
7 16 33399 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0.0010454
8 16 47268 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 0.00119878
9 16 37484 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 0.00145228
10 16 33954 1 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 0.00229595
11 16 37273 1 1 1 1 0 1 1 1 1 1 0 1 1 1 0 1 0.00119443
12 16 40646 1 0 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0.00140282
13 16 45716 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0.00157041
14 16 40481 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 0.00138516
15 16 43553 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 0.00180959
16 16 33135 1 1 1 1 0 1 1 1 1 0 1 1 1 0 0 1 0.0024358
17 16 36750 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0.00133272
18 16 33272 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 0.00137641
19 16 29477 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0.00159109
20 16 32533 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 0.000929999
21 16 29297 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 0.00111184
22 16 38465 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 0.00114559
23 16 31399 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0.0015719
24 16 29598 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0.00128562
25 16 35545 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 0.0013728
26 16 33858 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0.00202455
27 16 37232 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 0 0.00115005
28 16 32019 0 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 0.00099567
29 16 44699 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0.00109629
30 16 39064 1 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0.00108766
31 16 40120 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0.00136137
32 16 46491 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1 1 0.00121785
33 16 29919 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 0.00148996
34 16 41460 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0.00139084
35 16 44915 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 0.00118304
36 16 42113 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0.00117837
37 16 35981 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 0.00176282
38 16 35522 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0.000992884
39 16 27400 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 0.00175152
40 16 35964 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0.001259
