12 37 0 5400 -5 1936 4118 4817 2881 2182 4118 4425 2489 2182 0 1936 3566 1630 0 5400 -5 1936 4118 4817 2881 2182 4118 4425 2489 2182 0 1936 3566 1630 0 5400 -5 1936 4118 4817 1370 16 0.01109450100000009
45 37 -269 -29 1988 3951 5851 3888 5559 3659 5622 7467 8528 6857 7845 6784 8455 9149 8161 7467 8455 9112 9553 8896 8455 8461 7473 7467 8528 6857 7845 6784 8455 9149 8161 7467 8455 9112 9553 8896 1370 25 0.010704376999999932
74 37 -39 2844 4984 6745 7972 8178 7781 7575 7972 6211 7769 7975 7578 7372 7769 6542 7490 7093 7299 6351 8112 7906 6348 7622 5861 7419 7625 6351 7578 7975 7769 7372 7578 6020 7781 8178 7972 7575 1370 37 0.010857069000000052
181 37 0 4023 -14 1876 3659 1783 3284 1501 3377 1876 3293 1417 3200 1783 2765 982 2858 1876 3659 1783 3284 1501 3377 1876 3293 1417 3200 1783 2765 982 2858 1876 3659 1783 3284 1501 3377 1876 1370 17 0.010699448
190 37 0 5801 -4 2499 3627 4533 3405 2499 3058 4186 3627 4081 2953 2499 0 5801 -4 2499 3627 4533 3405 2499 3058 4186 3627 4081 2953 2499 0 5801 -4 2499 3627 4533 3405 2499 3058 4186 1370 14 0.010901653000000122
223 37 0 2982 -13 67 0 2276 -4 67 -14 -1 0 -7 -20 67 -30 -17 0 2982 -13 67 0 2276 -4 67 -14 -1 0 -7 -20 67 -30 -17 0 2982 -13 67 0 2276 1370 16 0.010653500000000093
323 37 0 2543 -7 937 1433 496 0 937 -16 -9 0 -10 -17 937 -19 -12 0 2543 -7 937 1433 496 0 937 -16 -9 0 -10 -17 937 -19 -12 0 2543 -7 937 1433 496 1370 16 0.010339861999999922
339 37 0 8849 -13 187 2479 4550 4363 5834 3763 3950 2479 4342 4155 2292 4363 2071 3934 5571 7042 5405 6085 4614 4801 4121 5758 5571 3708 5179 7042 4971 5158 3687 5758 3895 5366 5179 3542 5834 1370 37 0.010862715999999883
345 37 0 18616 -1 1432 1583 1693 1542 1432 0 151 1583 -5 -1 -4 1542 110 261 1693 -8 -4 -3 18616 0 1432 1583 1693 1542 1432 -1 18616 -4 151 1583 -5 -1 -4 1542 110 1370 27 0.010434041000000116
425 37 0 3663 -18 499 2918 2419 0 2423 -15 499 0 1910 -11 499 -22 -4 0 3663 -18 499 2918 2419 0 2423 -15 499 0 1910 -11 499 -22 -4 0 3663 -18 499 2918 2419 1370 16 0.0101839749999999
540 37 -110 1316 1994 1355 3786 6054 5377 6885 6207 4699 6113 3845 5353 3939 6207 3776 6143 4635 5772 3504 4507 5185 4182 4397 3719 3504 4182 4279 3601 3504 2367 4798 5476 3109 5377 6885 6207 4699 1370 34 0.010276713999999965
553 37 0 4265 -2 1374 2867 3029 1655 1493 2867 -1 2341 1493 0 1374 2222 848 2341 -8 1655 162 1536 3029 2867 1493 1655 3029 -10 -1 2867 1374 2222 848 2341 1493 0 4265 -2 1374 1370 29 0.010195251999999932
585 37 0 3556 -5 1814 4256 2442 3211 769 2583 3576 2807 1814 2784 3553 3898 3129 2784 3129 2159 2928 2583 3553 1739 2084 1315 3129 -5 3553 3898 3129 2784 3553 -3 2867 2784 3129 2159 2928 1370 30 0.010178628999999884
661 37 0 3645 -3 1367 0 -2 -5 1367 -6 -3 0 -4 -7 1367 -9 -6 0 3645 -3 1367 0 -2 -5 1367 -6 -3 0 -4 -7 1367 -9 -6 0 3645 -3 1367 0 -2 1370 16 0.010262669000000058
724 37 -151 5585 3896 5420 6206 6362 5576 5603 5447 6233 6206 4682 5828 5984 6011 5855 5828 5042 5270 4124 4910 5613 5769 5541 5568 5412 5640 5613 5385 5541 4838 6362 6206 6233 5447 5603 5576 6362 1370 37 0.010213435000000048
737 37 0 7120 -1 2328 4553 6114 3889 4770 5191 4310 3889 4237 2676 4901 5782 6203 5855 5434 6788 5907 4553 6114 3889 4770 5191 4310 3889 4237 2676 4901 5782 6203 5855 5434 6788 5907 4553 6114 1370 20 0.010192608999999964
1019 37 0 2817 -6 1537 0 1640 -6 1537 -12 -6 0 -15 -21 1537 -31 -25 0 2817 -6 1537 0 1640 -6 1537 -12 -6 0 -15 -21 1537 -31 -25 0 2817 -6 1537 0 1640 1370 16 0.010283763999999973
1024 37 0 5450 -11 1118 3466 3882 2764 2348 3466 -39 -11 -33 1534 3882 -61 -33 -22 5450 0 2348 -28 5450 -11 1118 3466 3882 2764 2348 3466 -39 -11 -33 1534 3882 -61 -33 -22 5450 1370 21 0.010996114999999973
1227 37 0 5091 -3 2090 4259 5546 6375 5088 5880 5051 4259 5088 2998 4285 6375 4206 5223 6015 5186 5450 4658 5487 5223 4394 5186 4169 4998 6015 4728 4992 4200 5487 4470 5262 4998 5574 4782 5046 1370 37 0.010010110000000072
1242 37 2260 4198 4656 4761 4303 4198 1938 3837 4295 4400 3942 3837 4197 2298 4170 5307 4947 5405 5510 5052 4947 3810 4281 4739 4844 4386 4281 2409 3761 4898 5356 4885 5245 5350 4990 5028 4923 5283 1370 37 0.009801332999999968
1273 37 0 6332 -3 1599 3665 2066 0 2449 -2 1599 3664 5591 3992 2065 3664 -9 1872 1599 3665 2066 0 6332 -3 1599 3664 5591 3992 2065 3664 -9 1872 1599 3665 2066 0 6332 -3 1599 1370 17 0.009915294000000019
1318 37 0 4941 -5 367 2850 2483 3310 827 3070 2243 2610 367 2578 3405 3038 2211 4017 1806 3300 4561 5388 4127 4494 3667 4928 4561 3067 3894 5388 3582 3949 3122 4928 3434 4261 3894 2633 4127 1370 37 0.009694609999999937
1472 37 0 3202 -2 68 2270 3137 3069 2202 2270 -13 -2 -4 935 3137 -15 -4 -2 3202 0 2202 -11 3202 -2 68 2270 3137 3069 2202 2270 -13 -2 -4 935 3137 -15 -4 -2 3202 1370 21 0.009927628000000022
1596 37 0 3412 -4 1950 0 -12 -16 1950 -30 -26 0 -34 -38 1950 -39 -35 0 3412 -4 1950 0 -12 -16 1950 -30 -26 0 -34 -38 1950 -39 -35 0 3412 -4 1950 0 -12 1370 16 0.009579130999999963
1724 37 0 3144 -5 1048 0 -1 -6 1048 -6 -21 -5 -21 -16 3144 -16 -1 0 3144 -5 1048 0 -1 -6 1048 -6 -21 -5 -21 -16 3144 -16 -1 0 3144 -5 1048 0 -1 1370 16 0.009657557999999788
1752 37 -176 3600 5427 3954 4387 2560 4033 5399 6367 5934 4966 5399 3926 4894 6367 5001 6272 5839 4871 5304 6272 4799 4366 5839 4568 5934 6367 5399 4966 5934 4461 4894 6367 5001 6272 5839 4871 5304 1370 31 0.009795691999999967
1782 37 0 3310 -24 580 2855 3782 3202 3471 2544 3256 2987 3567 2855 3397 2817 3086 2544 3124 2855 3782 3202 3471 2544 3256 2987 3567 2855 3397 2817 3086 2544 3124 2855 3782 3202 3471 2544 3256 1370 18 0.009763377999999934
1906 37 -151 1322 2360 2393 1355 1322 0 6169 -6 1038 3495 3528 2490 2457 3495 -25 2609 4819 5589 4551 4584 3814 4852 4819 3781 4551 2980 4018 5589 3379 3412 2642 4852 3281 4051 4018 3248 4819 1370 37 0.010175803999999955
