1 35 -113 2336 4275 3538 5041 5262 3759 5187 4966 6386 4958 6087 4667 4888 3759 5262 5041 3538 4966 6386 4958 6087 4667 4888 3759 5262 5041 3538 4966 6386 4958 6087 4667 4888 3759 5262 1226 18 0.009276481999999975
2 35 -703 -467 -250 -36 14179 16556 18817 19680 19465 21151 21826 21330 23284 24752 25097 24511 26369 26024 26239 25564 25349 26024 25291 27022 26347 25603 26336 27011 26278 27022 26192 26925 27270 26595 26250 26925 1226 35 0.008708614999999975
3 35 -44 28532 30697 32303 33333 33580 33033 35392 35145 34341 34588 35392 34444 36421 36174 35370 36022 35069 35873 36120 35468 36421 36174 35370 36022 35069 35873 36120 35468 36421 36174 35370 36022 35069 35873 36120 1226 21 0.008844319000000045
4 35 27946 30420 32752 34345 34060 35982 35564 37522 39267 38566 38851 38144 39747 39462 40163 39205 38504 39462 38388 39708 38750 37496 38674 37354 38608 39566 38388 39708 38750 37496 38674 37354 38608 39566 38388 39708 1226 26 0.008823212000000025
5 35 -79 9321 11592 11760 10876 13153 15114 16888 18545 18377 17229 19678 19846 18189 19510 19342 18021 19678 17904 18104 18272 18072 19846 19678 18021 19342 19510 18189 19846 18072 18272 18104 17904 19678 19846 18189 1226 33 0.008889566000000126
6 35 -326 -106 2143 3653 4338 2828 3935 4232 3547 3250 4209 3102 3787 2828 4338 3653 2143 3250 4209 3102 3787 2828 4338 3653 2143 3250 4209 3102 3787 2828 4338 3653 2143 3250 4209 3102 1226 17 0.008961425999999939
7 35 22233 24641 26879 28920 29437 29582 29573 29555 31204 32784 32793 32658 34795 34786 34641 34650 34795 34278 34269 34786 34795 34162 34153 34786 34641 34650 34795 34786 34269 34278 34795 34162 34153 34786 34795 34650 1226 27 0.009202440000000145
8 35 -222 23698 26106 25807 27897 28248 27875 27524 27897 27467 29633 29984 29611 29260 29633 29012 29424 29051 28639 29602 28801 29422 28552 30316 29695 30496 29533 30287 29486 30107 29353 30316 29695 30496 29533 30287 1226 31 0.008554262999999951
9 35 -660 -427 -196 17223 16496 18755 20792 22568 23599 24099 23304 25640 25140 24122 26040 26540 25509 25009 26040 24968 27160 28178 27147 27647 26629 27660 28623 29562 29062 28123 28623 27592 28531 29562 28623 27660 1226 35 0.008719146000000011
10 35 -540 -295 -53 32624 34038 35067 34986 37144 36997 38562 38161 38308 37853 38254 38107 38562 38069 38216 37815 38308 38161 38562 38107 38254 37853 38308 37815 38216 38069 38562 38161 38308 37853 38254 38107 38562 1226 29 0.008359564999999902
