6 35 -326 -106 2143 3653 4338 2828 3935 4232 3547 3250 4209 3102 3787 2828 3420 2735 2143 3250 3935 1792 3807 3122 3419 2312 2997 2700 3807 -12 3419 1404 3547 4232 3935 2828 4338 3653 1226 35 0.010490952000000053
102 35 0 3200 -6 480 2589 2109 0 1393 1873 480 856 376 0 1349 -5 480 660 180 0 825 -5 480 523 43 0 3200 -6 480 2589 2109 0 1393 1873 480 856 376 1226 24 0.009762684000000021
141 35 0 5022 -1 1674 0 -10 -11 1674 -30 -29 0 -30 -31 1674 -41 -40 0 -45 -46 1674 -46 -49 -1 5022 0 1674 -1 -14 -11 1674 -30 -29 0 -10 -11 -43 1226 29 0.0102112270000001
259 35 0 4096 -13 691 2431 1740 3458 1718 2895 1177 2917 1740 2437 697 1388 691 2409 1718 0 1740 -15 448 0 4096 -13 691 2431 1740 3458 1718 2895 1177 2917 1740 2437 697 1226 22 0.009341403000000081
295 35 0 5843 -1 922 3345 5607 5717 4795 4685 5607 3184 3294 5717 3455 3538 3428 3345 3821 2899 2423 4685 2262 3184 922 3345 5607 5717 4795 4685 5607 3184 3294 5717 3455 3538 3428 1226 23 0.009597155000000024
367 35 0 3200 -7 1914 3730 1816 3096 1280 3194 4037 2757 1914 3194 -6 3730 -8 2757 843 2123 4037 -26 -6 3096 -19 2123 1280 3096 1816 3730 1914 2757 4037 3194 1914 1933 19 1226 35 0.009480136999999944
386 35 0 4286 -1 365 2508 2975 3394 3029 2610 2975 832 1251 3394 2927 2562 3029 886 1251 784 2927 2508 2143 2610 467 886 419 2562 2143 0 4286 -1 365 2508 2975 3394 3029 1226 28 0.009487017999999958
405 35 0 2817 -4 1193 2738 1545 0 1383 -4 1193 2198 1005 0 1193 -6 -2 0 -10 -14 1193 -16 -12 0 2817 -4 1193 2738 1545 0 1383 -4 1193 2198 1005 0 1193 1226 22 0.009318484000000016
644 35 0 13562 -4 2170 0 694 -4 2170 -11 -7 0 -8 -12 2170 -18 -14 0 -15 -19 2170 -21 -17 0 13562 -4 2170 0 694 -4 2170 -11 -7 0 -8 -12 2170 1226 22 0.009207114000000072
651 35 0 6209 -10 2129 4132 5012 3009 2129 3077 948 0 2225 -8 2129 2828 699 0 2129 -11 -1 0 6209 -10 2129 4132 5012 3009 2129 3077 948 0 2225 -8 2129 2828 699 1226 20 0.009399918999999812
657 35 0 2936 -4 1202 1865 663 0 1202 -24 -20 0 -24 -28 1202 -32 -28 0 -29 -33 1202 -33 -40 1865 1202 -4 2936 0 1202 -24 -20 0 663 1865 -11 -4 -55 1226 31 0.00930468200000023
688 35 0 5258 -5 846 3219 4673 3827 2373 3219 -20 1509 3793 5247 4584 3738 4401 5247 2963 3182 2519 2300 4673 -27 2963 2300 4584 3130 3793 2947 4401 2117 2963 1509 3793 5247 4584 1226 32 0.009504404999999938
707 35 -218 2659 1898 4085 5918 7750 8909 7077 7407 6248 8080 7750 5917 7295 5463 7296 5918 7077 5244 7076 8909 7011 8593 8923 7764 7434 8812 7230 8389 9084 9414 8719 9364 9034 8389 8719 1226 35 0.009366058999999982
864 35 -387 -140 1418 3900 5131 3713 5964 7055 5824 6898 5807 7038 8049 6975 7815 6804 7878 7038 7819 6745 7756 6975 5964 7038 4787 6228 5154 5994 4763 5837 4997 6228 3746 4757 3683 4523 1226 35 0.009105144000000065
1153 35 0 4934 -6 509 2983 2474 0 2396 4239 4748 2905 3683 3174 2396 3676 1280 3123 1843 4239 -9 3174 778 2621 3130 2352 4748 -15 3683 1287 3130 -15 -9 2621 1843 2352 2530 1226 35 0.009355219999999997
1169 35 0 3678 -6 1440 3664 2224 0 1440 -2 225 0 -17 -23 1440 -31 -25 0 -27 -33 1440 -34 -28 0 3678 -6 1440 3664 2224 0 1440 -2 225 0 -17 -23 1440 1226 22 0.008854200000000034
1322 35 0 5231 -7 1481 3650 2169 3310 1141 2622 1481 3454 1973 0 2169 -5 339 1820 1481 1559 78 0 5231 -7 1481 3650 2169 3310 1141 2622 1481 3454 1973 0 2169 -5 339 1226 20 0.009619357999999911
1342 35 0 3795 -4 1209 3038 3635 2426 1829 3038 3282 2073 1829 1936 3145 3038 -5 2457 3054 1845 1248 2457 2701 1492 1248 1355 2564 2457 1209 3038 3635 2426 1829 3038 3282 2073 1829 1226 27 0.008685583999999968
1367 35 0 6447 -19 1302 3719 2417 3955 1538 3796 2258 3705 1447 3864 2417 3725 1308 3566 4868 3560 4452 3150 4458 3566 2258 3560 1302 3719 2417 3955 1538 3796 2258 3705 1447 3864 2417 1226 25 0.008718800000000027
1394 35 -170 3523 5987 4826 6759 4397 6740 7901 5968 7154 5993 4807 6740 4276 6096 7282 5462 7235 6049 7210 5437 7901 5558 7707 9527 10713 9552 8366 10139 8319 9505 10666 9480 8319 9499 7726 1226 35 0.008713381999999825
1453 35 0 2464 -26 1068 0 1653 -23 1068 -7 81 0 1489 -17 1068 -20 1148 0 1278 -24 1068 -25 469 0 2464 -26 1068 0 1653 -23 1068 -7 81 0 1489 -17 1068 1226 22 0.00868701999999999
1482 35 0 6828 -10 2207 4573 6588 6768 4753 4573 2366 4381 6588 4222 4402 6768 4561 4381 2015 4222 2207 2481 274 0 6828 -10 2207 4573 6588 6768 4753 4573 2366 4381 6588 4222 4402 1226 22 0.00878592399999989
1513 35 0 5434 -5 1389 3859 3868 2479 2470 3859 -2 2928 2470 0 1389 2075 686 0 458 2928 -18 2479 9 1398 3868 3859 1389 1847 1856 1398 1389 -5 5434 0 2470 3859 -2 1226 33 0.008971829999999903
1521 35 0 9557 -2 13 2458 4740 6375 7945 7932 6362 7531 7544 6375 6927 6914 6362 6837 6878 6403 6416 6375 6850 6837 5202 5754 5767 5292 6927 4645 5120 5107 4632 6914 6927 6375 7945 1226 34 0.008779483999999949
1548 35 0 5947 -2 2248 3757 4703 3194 3605 2659 4168 3757 4328 2819 3230 2659 3030 2619 4128 3757 1509 2455 4703 -17 4168 1920 2491 2080 4328 -2 4168 3757 4703 3194 3605 2659 4168 1226 29 0.00876036800000013
1589 35 0 3085 -1 774 2574 1800 0 796 1570 774 0 -1 -2 774 -7 -6 0 -12 -13 774 -23 -22 0 3085 -1 774 2574 1800 0 796 1570 774 0 -1 -2 774 1226 22 0.008697820999999939
1638 35 0 5972 -1 1615 3356 4410 2795 1741 3356 -3 -1 -4 2669 4410 -6 -3 -2 5972 -3 1054 2795 -5 -2 1741 0 5972 -1 1615 3356 4410 2795 1741 3356 -3 -1 -4 1226 24 0.008792853999999961
1645 35 -308 3689 5266 4437 5366 5706 4777 4437 3337 5584 6513 6853 5924 5584 4007 5889 4129 6424 7353 5471 7053 6124 4542 6424 6764 4882 6459 7388 7048 6119 7219 5642 6571 6911 5982 5642 1226 35 0.008871055000000183
1801 35 0 2776 -6 228 2195 1967 0 228 -2 85 0 -3 -9 228 -14 -8 0 -22 -28 228 -38 -32 0 2776 -6 228 2195 1967 0 228 -2 85 0 -3 -9 228 1226 22 0.00934089199999999
1813 35 0 2861 -17 520 2609 2089 0 673 1193 520 561 41 0 520 -26 -9 0 -13 -30 520 -30 -58 561 -20 1193 -38 2609 2089 0 2861 -17 520 2609 -28 561 520 1226 29 0.00891739799999991
1839 35 0 4889 -4 1135 3376 2241 0 1135 1641 506 0 -15 -19 1135 -20 -16 0 -26 -30 1135 -36 -32 0 4889 -4 1135 3376 2241 0 1135 1641 506 0 -15 -19 1135 1226 22 0.008720215000000087
1843 35 0 6428 -2 1655 3925 4798 3143 2270 4487 2217 3872 5479 6352 4745 5718 4845 3872 4907 3252 4125 3090 4745 3872 1655 3925 4798 3143 2270 4487 2217 3872 5479 6352 4745 5718 4845 1226 23 0.008391707000000137
1955 35 0 2939 -5 726 2079 2925 2199 2816 1970 2696 2079 2558 1832 1353 2199 846 1621 2347 1572 2925 -3 2816 1463 2189 2668 2051 1572 2189 2543 1926 1572 846 1463 1942 2668 1822 1226 35 0.00843931100000006
