1 32 -203 26493 26490 27918 27843 29263 29183 30017 30663 30738 30644 31144 31069 31072 30851 30848 31069 30848 30928 30707 30627 30848 30923 31144 30923 30702 30923 30926 30851 31072 31069 31144 30844 1025 32 0.008460168000000046
2 32 -69 39932 40795 41539 41324 40979 41194 41539 41043 42894 42679 42334 42549 42894 42308 42804 42589 42244 42459 42804 42129 41914 42589 42093 42679 42004 42219 42894 42679 42334 42549 42894 42308 1025 27 0.007953730000000103
3 32 -557 -311 -73 29182 31501 33599 33104 35024 34477 36522 37017 36256 36908 36413 36667 36015 36510 36256 35761 37692 36903 38568 37764 36940 37744 38568 37693 38454 37650 36889 37764 36586 37390 1025 32 0.008101835000000168
4 32 -419 -189 27603 27442 29400 31049 30764 32201 33391 32990 34678 34273 35888 35283 35688 35038 34633 36098 35439 36089 36490 35840 35439 35724 36374 36089 35279 35986 36645 35995 35336 35986 36387 1025 32 0.007959365000000052
5 32 -269 -21 37748 39194 40160 39675 41739 41939 41394 43155 42955 42391 42852 42151 42715 42915 42454 43155 42591 42391 41690 42254 42955 42184 42645 42845 42384 43155 42955 42391 42852 42151 42715 1025 27 0.007968823999999763
6 32 -386 -138 9926 11943 12844 12689 13425 13116 12559 14702 15011 14275 14867 14558 13966 14708 13807 14543 14852 14116 14271 13962 14698 14543 13801 15903 15167 15476 14366 16367 17103 16794 16058 1025 32 0.008259592000000149
7 32 -705 -477 -264 -62 12554 14957 14737 17211 18642 18267 20617 19960 19969 19177 20869 20860 20037 21308 22016 22673 21965 21974 21317 22025 22016 21055 23228 23885 23177 23186 22529 23237 23228 1025 32 0.007801101999999949
8 32 -796 -555 -331 -107 19009 21462 23870 23639 25219 26290 26663 26747 26503 27895 27811 27438 27522 27895 27417 27430 27346 27333 27811 27288 27372 27895 27106 28179 28095 27722 27806 28179 27701 1025 32 0.007611886000000068
9 32 -57 37961 39998 39515 41433 42396 42965 42412 42788 42219 41843 42412 41685 44116 43547 42584 43311 42261 42830 42103 43153 44116 43066 42497 43547 42475 44107 44676 43713 44089 43520 44483 44107 1025 32 0.007594434000000039
10 32 -132 36253 37193 36943 38679 38390 39730 39324 39822 40223 39730 39329 39822 39228 39629 40223 39725 39975 39574 39671 39421 39822 39725 39863 39462 39324 39822 40223 39730 39329 39822 39228 39629 1025 25 0.007619704999999977
11 32 -586 -347 -115 21355 23329 23100 24984 25322 24990 24652 25780 25098 27331 26588 27175 26386 28832 29164 28577 29320 28988 28245 28927 29259 28577 28915 28583 28245 28832 27938 30355 30693 31025 1025 32 0.007770277999999964
12 32 -304 -83 1810 4138 2328 0 2311 4269 6141 4183 5993 7541 5731 4183 5494 7304 5993 4121 6079 7627 5817 4269 6079 3768 5715 7587 5777 7325 5453 7263 5715 7026 5216 1025 32 0.007647966000000173
13 32 -345 -101 16245 15920 18014 19363 20523 20109 20157 19539 19491 20109 19454 20969 20351 19424 21789 22444 21284 21902 21247 22407 21789 20629 21284 20019 21179 22444 21095 21713 21058 22407 21142 1025 32 0.008262299000000084
14 32 -447 -268 -94 13488 15535 17471 17331 19804 19611 21985 21252 20174 21774 20478 19155 21443 19843 22047 20417 21713 19777 18481 20417 21652 19716 18481 20111 22047 20000 18370 20417 21495 19559 1025 32 0.007687924999999929
15 32 -668 -423 -187 18207 18127 20374 19704 19784 19035 21513 21433 22758 21840 21920 20683 21601 21521 22758 21518 23831 24501 23583 23663 22993 23911 23831 22913 23583 22346 23264 24501 23212 23292 1025 32 0.007809972999999859
16 32 -182 3426 4377 3658 6149 8562 10707 9867 12034 14125 13174 11307 12470 13421 12258 14125 11980 13143 12192 11029 13174 11083 12246 13197 12034 13048 12097 11083 12034 14125 13174 11307 12470 1025 28 0.007714473999999916
