-1 20 1 13886 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 0 0 1 88 7.038e-06
-2 20 1 17057 1 1 1 1 1 1 1 1 1 0 1 0 0 0 1 0 0 1 1 0 97 6.414e-06
-3 20 1 17338 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 1 0 0 5 3.414e-06
-4 20 1 17955 1 1 1 0 1 0 0 1 1 1 1 1 1 0 1 1 1 1 1 1 65335 0.00173015
-5 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 959476 0.0245115
-6 20 1 18027 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 1 1 0 0 0 31 4.675e-06
-7 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 960783 0.0246405
-8 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 991236 0.0260524
-9 20 1 18768 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 11 4.463e-06
-10 20 1 18782 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 0 0 24 4.027e-06
-11 20 1 18230 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 0 1 1 1 0 82 6.184e-06
-12 20 1 17348 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 0 13 3.802e-06
-13 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 951721 0.0247179
-14 20 1 20315 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 0 4 3.986e-06
-15 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 978063 0.0251894
-16 20 1 15785 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 0 1 0 0 22 4.449e-06
-17 20 1 16105 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 0 1 0 19 3.9e-06
-18 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 914614 0.0321305
-19 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 950285 0.0381633
-20 20 1 17760 1 1 0 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 163957 0.00685677
-21 20 1 16668 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 0 1 0 1 1 389 2.5259e-05
-22 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 956916 0.0307897
-23 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 968682 0.0286331
-24 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 990774 0.02892
-25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 985522 0.0301061
-26 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 980544 0.0286242
-27 20 1 15258 1 1 1 1 1 1 1 1 0 1 1 0 1 0 0 0 1 0 1 0 206 1.2323e-05
-28 20 1 18702 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 0 6 3.965e-06
-29 20 1 19546 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 0 0 0 4 3.781e-06
-30 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 939630 0.0275122
-31 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 998673 0.0292797
-32 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 901175 0.0255415
-33 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 979060 0.0271547
-34 20 1 18331 1 1 1 1 1 1 0 1 0 1 0 0 1 1 1 1 0 1 1 1 6393 0.000196115
-35 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 991616 0.0276342
-36 20 1 15682 1 1 1 1 1 1 1 1 0 0 1 1 0 1 1 0 1 0 1 0 324 1.4559e-05
-37 20 1 19595 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1 1 1 1 1 15461 0.000475983
-38 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 963844 0.0272247
-39 20 1 14751 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 0 1 1 0 25 4.81e-06
-40 20 1 18129 1 1 1 1 1 1 1 1 0 0 0 1 0 1 1 1 1 1 0 1 1373 4.4778e-05
-41 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 945295 0.0265629
-42 20 1 19153 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 34 5.326e-06
-43 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 983657 0.0259074
-44 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 970256 0.02626
-45 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 912529 0.0245001
-46 20 1 19328 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 0 0 0 1 220 1.0999e-05
-47 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 920746 0.02457
-48 20 1 17932 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 0 0 0 18 4.578e-06
-49 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 967100 0.0258588
-50 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 995124 0.0266816
-51 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 891972 0.0238987
-52 20 1 17397 1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 1 1 0 1 0 5194 0.000155601
-53 20 1 19514 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 0 1 0 0 5 4.942e-06
-54 20 1 14887 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 0 0 0 55 7.146e-06
-55 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 954152 0.025258
-56 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 919344 0.0235009
-57 20 1 15461 1 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1 0 0 1 1 963 3.1528e-05
-58 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 995064 0.0258278
-59 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 974120 0.0251158
-60 20 1 18487 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 0 0 70 6.098e-06
-61 20 1 16543 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 0 1 17 3.721e-06
-62 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 965014 0.0248694
-63 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 963024 0.0245498
-64 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 952323 0.0242566
-65 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 971055 0.0250848
-66 20 1 16957 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 4.057e-06
-67 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 930109 0.0236884
-68 20 1 17112 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 0 0 0 0 4 3.679e-06
-69 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 964151 0.0248129
-70 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 921406 0.0237498
-71 20 1 17366 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 0 0 4 4.26e-06
-72 20 1 16026 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 1 12 3.637e-06
-73 20 1 18508 1 1 1 1 1 1 1 1 0 0 1 1 1 0 0 0 1 1 1 1 186 9.001e-06
-74 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 965974 0.0246814
-75 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 964038 0.024658
-76 20 1 13709 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 0 1 1 0 1 2138 5.896e-05
-77 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 936876 0.0230945
-78 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 923964 0.0229036
-79 20 1 16084 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 3.654e-06
-80 20 1 17879 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 0 0 0 1 1 186 8.9e-06
-81 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 976777 0.0238826
-82 20 1 18683 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 0 1 212442 0.00541979
-83 20 1 18622 1 1 1 1 1 1 1 0 1 1 0 0 1 0 0 1 0 1 1 1 903 2.8608e-05
-84 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 939078 0.0249026
-85 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 972324 0.0240243
-86 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 976193 0.0242734
-87 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 942751 0.0234691
-88 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 906419 0.0222989
-89 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 963878 0.0238082
-90 20 1 15806 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 0 0 1 0 29 1.0509e-05
-91 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 977324 0.0240731
-92 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 986038 0.024241
-93 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 947403 0.0235213
-94 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 931414 0.0231427
-95 20 1 16861 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 1 1 0 0 40 5.303e-06
-96 20 1 15935 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 0 1 0 0 136 7.765e-06
-97 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 881025 0.0217988
-98 20 1 19255 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 0 12 3.969e-06
-99 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 992327 0.0243896
-100 20 1 18004 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 0 10 3.75e-06
-101 20 1 18846 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 0 1 1 0 0 16 3.546e-06
-102 20 1 17082 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 3.123e-06
-103 20 1 18439 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 0 1 0 0 44 4.392e-06
-104 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 930905 0.0228993
-105 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 973997 0.0241705
-106 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 982993 0.0243228
-107 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 947730 0.0236361
-108 20 1 17743 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 0 0 0 433 1.605e-05
-109 20 1 14288 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 0 0 193 9.014e-06
-110 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 950953 0.0235323
-111 20 1 15854 1 1 1 1 1 1 1 1 0 0 0 1 1 0 1 1 1 1 0 1 1800 5.0295e-05
