-1 4 1 0 0 0 0 0 16 1.645e-06
-2 4 1 0 0 0 0 0 16 1.335e-06
-3 4 1 0 0 0 0 0 16 1.498e-06
-4 4 1 0 0 0 0 0 16 1.052e-06
-5 4 0 0 0 0 0 0 16 1.303e-06
-6 4 1 0 0 0 0 0 16 1.388e-06
-7 4 0 0 0 0 0 0 16 1.177e-06
-8 4 0 0 0 0 0 0 16 1.192e-06
-9 4 1 0 0 0 0 0 16 1.384e-06
-10 4 1 0 0 0 0 0 16 1.106e-06
-11 4 1 0 0 0 0 0 16 1.223e-06
-12 4 1 0 0 0 0 0 16 1.506e-06
-13 4 0 0 0 0 0 0 16 1.271e-06
-14 4 1 0 0 0 0 0 16 1.15e-06
-15 4 0 0 0 0 0 0 16 1.148e-06
-16 4 1 0 0 0 0 0 16 1.23e-06
-17 4 1 0 0 0 0 0 16 1.472e-06
-18 4 0 0 0 0 0 0 16 1.396e-06
-19 4 0 0 0 0 0 0 16 1.474e-06
-20 4 1 0 0 0 0 0 16 1.547e-06
-21 4 1 0 0 0 0 0 16 1.127e-06
-22 4 0 0 0 0 0 0 16 1.177e-06
-23 4 0 0 0 0 0 0 16 1.2e-06
-24 4 0 0 0 0 0 0 16 1.25e-06
-25 4 0 0 0 0 0 0 16 1.117e-06
-26 4 0 0 0 0 0 0 16 1.14e-06
-27 4 1 0 0 0 0 0 16 1.519e-06
-28 4 1 0 0 0 0 0 16 1.13e-06
-29 4 1 0 0 0 0 0 16 1.311e-06
-30 4 0 0 0 0 0 0 16 1.201e-06
-31 4 0 0 0 0 0 0 16 1.399e-06
-32 4 0 0 0 0 0 0 16 1.325e-06
-33 4 0 0 0 0 0 0 16 8.95e-07
-34 4 1 0 0 0 0 0 16 9.32e-07
-35 4 0 0 0 0 0 0 16 9.45e-07
-36 4 1 0 0 0 0 0 16 8.55e-07
-37 4 1 0 0 0 0 0 16 8.59e-07
-38 4 0 0 0 0 0 0 16 7.92e-07
-39 4 1 0 0 0 0 0 16 1.412e-06
-40 4 1 0 0 0 0 0 16 1.129e-06
-41 4 0 0 0 0 0 0 16 1.223e-06
-42 4 1 0 0 0 0 0 16 1.29e-06
-43 4 0 0 0 0 0 0 16 1.42e-06
-44 4 0 0 0 0 0 0 16 1.425e-06
-45 4 0 0 0 0 0 0 16 1.238e-06
-46 4 1 0 0 0 0 0 16 1.413e-06
-47 4 0 0 0 0 0 0 16 1.633e-06
-48 4 1 0 0 0 0 0 16 1.367e-06
-49 4 1 0 0 0 0 0 16 1.286e-06
-50 4 0 0 0 0 0 0 16 1.37e-06
-51 4 1 0 0 0 0 0 16 1.452e-06
-52 4 1 0 0 0 0 0 16 1.622e-06
-53 4 1 0 0 0 0 0 16 1.512e-06
-54 4 1 0 0 0 0 0 16 1.474e-06
-55 4 0 0 0 0 0 0 16 1.356e-06
-56 4 0 0 0 0 0 0 16 1.451e-06
-57 4 1 0 0 0 0 0 16 1.67e-06
-58 4 0 0 0 0 0 0 16 1.425e-06
