-1 4 1 0 0 0 0 0 16 1.942e-06
-2 4 1 0 0 0 0 0 16 1.376e-06
-3 4 1 0 0 0 0 0 16 1.125e-06
-4 4 1 0 0 0 0 0 16 1.102e-06
-5 4 0 0 0 0 0 0 16 1.477e-06
-6 4 1 0 0 0 0 0 16 1.221e-06
-7 4 0 0 0 0 0 0 16 1.593e-06
-8 4 0 0 0 0 0 0 16 1.081e-06
-9 4 1 0 0 0 0 0 16 1.236e-06
-10 4 1 0 0 0 0 0 16 9.85e-07
-11 4 1 0 0 0 0 0 16 1.194e-06
-12 4 1 0 0 0 0 0 16 1.105e-06
-13 4 0 0 0 0 0 0 16 1.225e-06
-14 4 1 0 0 0 0 0 16 1.056e-06
-15 4 0 0 0 0 0 0 16 1.049e-06
-16 4 1 0 0 0 0 0 16 1.142e-06
-17 4 1 0 0 0 0 0 16 1.092e-06
-18 4 0 0 0 0 0 0 16 1.015e-06
-19 4 0 0 0 0 0 0 16 1.072e-06
-20 4 1 0 0 0 0 0 16 1.096e-06
-21 4 1 0 0 0 0 0 16 1.04e-06
-22 4 0 0 0 0 0 0 16 1.065e-06
-23 4 0 0 0 0 0 0 16 9.57e-07
-24 4 0 0 0 0 0 0 16 1.012e-06
-25 4 0 0 0 0 0 0 16 1.075e-06
-26 4 0 0 0 0 0 0 16 1.038e-06
-27 4 1 0 0 0 0 0 16 1.174e-06
-28 4 1 0 0 0 0 0 16 1.048e-06
-29 4 1 0 0 0 0 0 16 1.19e-06
-30 4 0 0 0 0 0 0 16 9.52e-07
-31 4 0 0 0 0 0 0 16 9.64e-07
-32 4 0 0 0 0 0 0 16 9.56e-07
-33 4 0 0 0 0 0 0 16 1.155e-06
-34 4 1 0 0 0 0 0 16 1.033e-06
-35 4 0 0 0 0 0 0 16 1.063e-06
-36 4 1 0 0 0 0 0 16 1.062e-06
-37 4 1 0 0 0 0 0 16 9.95e-07
-38 4 0 0 0 0 0 0 16 1.09e-06
-39 4 1 0 0 0 0 0 16 1.068e-06
-40 4 1 0 0 0 0 0 16 1.075e-06
-41 4 0 0 0 0 0 0 16 1.219e-06
-42 4 1 0 0 0 0 0 16 1.035e-06
-43 4 0 0 0 0 0 0 16 1.001e-06
-44 4 0 0 0 0 0 0 16 9.49e-07
-45 4 0 0 0 0 0 0 16 1.039e-06
-46 4 1 0 0 0 0 0 16 1.256e-06
-47 4 0 0 0 0 0 0 16 1.009e-06
-48 4 1 0 0 0 0 0 16 1.052e-06
-49 4 1 0 0 0 0 0 16 9.25e-07
-50 4 0 0 0 0 0 0 16 1.036e-06
-51 4 1 0 0 0 0 0 16 1.054e-06
-52 4 1 0 0 0 0 0 16 1.075e-06
-53 4 1 0 0 0 0 0 16 1.083e-06
-54 4 1 0 0 0 0 0 16 1.01e-06
-55 4 0 0 0 0 0 0 16 1.006e-06
-56 4 0 0 0 0 0 0 16 1.157e-06
-57 4 1 0 0 0 0 0 16 1.023e-06
-58 4 0 0 0 0 0 0 16 1.038e-06
-59 4 0 0 0 0 0 0 16 1.008e-06
-60 4 1 0 0 0 0 0 16 1.149e-06
-61 4 1 0 0 0 0 0 16 1.044e-06
-62 4 0 0 0 0 0 0 16 9.78e-07
-63 4 0 0 0 0 0 0 16 1.015e-06
-64 4 0 0 0 0 0 0 16 1.006e-06
-65 4 0 0 0 0 0 0 16 9.83e-07
-66 4 1 0 0 0 0 0 16 1.106e-06
-67 4 0 0 0 0 0 0 16 1.009e-06
-68 4 1 0 0 0 0 0 16 1.096e-06
-69 4 1 0 0 0 0 0 16 9.57e-07
-70 4 0 0 0 0 0 0 16 1.017e-06
-71 4 1 0 0 0 0 0 16 1.075e-06
-72 4 1 0 0 0 0 0 16 1.065e-06
-73 4 1 0 0 0 0 0 16 1.022e-06
-74 4 1 0 0 0 0 0 16 9.43e-07
-75 4 0 0 0 0 0 0 16 1.021e-06
-76 4 1 0 0 0 0 0 16 1.07e-06
-77 4 0 0 0 0 0 0 16 9.77e-07
-78 4 0 0 0 0 0 0 16 9.77e-07
-79 4 1 0 0 0 0 0 16 1.031e-06
-80 4 1 0 0 0 0 0 16 1.021e-06
-81 4 0 0 0 0 0 0 16 1.025e-06
-82 4 1 0 0 0 0 0 16 1.042e-06
-83 4 1 0 0 0 0 0 16 9.34e-07
-84 4 0 0 0 0 0 0 16 9.82e-07
-85 4 0 0 0 0 0 0 16 9.93e-07
